time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/entropy_loss,train/std,train/learning_rate,train/n_updates
8167424,8747,4989.0,2494.1719031900006,997,933,0.002355793038032061,0.06217648,0.9988711832556874,-0.010203846730291843,-0.006573630905040773,0.2,0.38839111328125,0.7085512397810817,0.16987264156341553,0.0003,9960
8175616,8756,4989.0,2494.16661383,998,933,0.002280848231703203,0.06332062,0.9980520288227126,-0.02285434491932392,-0.002197101123601897,0.2,0.3722900390625,0.7217727429233491,0.16908609867095947,0.0003,9970
8183808,8764,4989.0,2494.15773916,999,933,0.0018448244539285951,0.06348243,0.9981828157324344,-0.012406946159899235,-0.005379711167188361,0.2,0.37705078125,0.7379567061550916,0.1678079068660736,0.0003,9980
8192000,8773,4989.0,2494.1533010999997,1000,933,0.0024244078526407973,0.06136072,0.9979571979492903,0.04529302939772606,-0.003938705775362905,0.2,0.38575439453125,0.7420399661175907,0.16794075071811676,0.0003,9990
8200192,8782,4989.0,2494.1563963,1001,933,0.0021271897107453695,0.06628228,0.998379027005285,-0.027053650468587875,-0.00441917179414304,0.2,0.3817138671875,0.7379551842808724,0.16837847232818604,0.0003,10000
8208384,8790,4989.0,2494.15048916,1002,933,0.00242340124709699,0.06513037,0.9982768989866599,0.04305331036448479,-0.007484760187799111,0.2,0.3796630859375,0.7195277770981192,0.17033159732818604,0.0003,10010
8216576,8799,4989.0,2494.1491358,1003,933,0.0022608679255426978,0.05686243,0.9980080034583807,0.00452714879065752,-0.0037878558821830667,0.2,0.3774169921875,0.703887389227748,0.17109525203704834,0.0003,10020
8224768,8808,4989.0,2494.14068594,1004,933,0.0019821463041353126,0.05791171,0.9966690624132752,-0.043993353843688965,-0.00518199239304522,0.2,0.379443359375,0.6981000586412847,0.17159119248390198,0.0003,10030
8232960,8816,4989.0,2494.13445656,1005,933,0.0022975717376766624,0.06031221,0.9985266777221113,-0.018857434391975403,-0.0030514016914821697,0.2,0.3700439453125,0.6983975321985781,0.17108404636383057,0.0003,10040
8241152,8825,4989.0,2494.1259698000003,1006,933,0.00205289635423469,0.0650662,0.9975682534277439,-0.032261092215776443,-0.0062087073081784185,0.2,0.3975830078125,0.7050799596123397,0.17042124271392822,0.0003,10050
8249344,8834,4989.0,2494.13489503,1007,933,0.0017775913444666002,0.0652397,0.9981142602628097,0.008519813418388367,-0.006256461765224231,0.2,0.3835693359375,0.7060687396675348,0.17076849937438965,0.0003,10060
8257536,8843,4989.0,2494.12976836,1008,933,0.002805763352853319,0.067347065,0.9969266564585268,0.0023171184584498405,-0.005141724130953662,0.2,0.3856689453125,0.7036841369234026,0.17056426405906677,0.0003,10070
8265728,8851,4989.0,2494.1214780499995,1009,933,0.0018956985948534566,0.06515529,0.9982469870010391,-0.025210915133357048,-0.004030617975877249,0.2,0.3702392578125,0.6950150242075324,0.17158126831054688,0.0003,10080
8273920,8860,4989.0,2494.1195203800003,1010,933,0.0016764934419825294,0.06254244,0.9981526174815372,0.003289717249572277,-0.00676659823875525,0.2,0.37802734375,0.7093320533633232,0.1692788451910019,0.0003,10090
8282112,8869,4989.0,2494.12734485,1011,933,0.0026234900156850926,0.05946482,0.9985340527491644,-0.02771303616464138,-0.0037294864836439957,0.2,0.37286376953125,0.7385993645526469,0.16693365573883057,0.0003,10100
8290304,8877,4989.0,2494.1255612600003,1012,933,0.0017874624891646817,0.06274101,0.998454701853916,-0.025801412761211395,-0.003769011268741451,0.2,0.38507080078125,0.7451592720113694,0.1669560670852661,0.0003,10110
8298496,8886,4989.0,2494.1307533800004,1013,933,0.001518550743776359,0.06296987,0.9977465297561139,-0.05866343528032303,-0.007595024881811696,0.2,0.38558349609375,0.7476871842518449,0.1663847416639328,0.0003,10120
8306688,8895,4989.0,2494.1276189200003,1014,933,0.002760258112994052,0.058026616,0.9986060311784968,-0.041036054491996765,-0.004881307663526968,0.2,0.3764892578125,0.741449652146548,0.16788071393966675,0.0003,10130
8314880,8903,4989.0,2494.13205733,1015,933,0.0020141840691394464,0.059861407,0.9989958229707554,-0.03070148266851902,-0.003810857768985443,0.2,0.3769287109375,0.7401649127714336,0.167303204536438,0.0003,10140
8323072,8912,4989.0,2494.1319708099995,1016,933,0.001744455086418384,0.0659174,0.9984521676087752,0.028528939932584763,-0.006243329406424891,0.2,0.38885498046875,0.7313665085472166,0.16830173134803772,0.0003,10150
8331264,8921,4989.0,2494.12847814,1017,933,0.0022072412061334033,0.06076144,0.998707072227262,0.0014397876802831888,-0.0026515431731240825,0.2,0.37867431640625,0.723671652097255,0.16922014951705933,0.0003,10160
8339456,8930,4989.0,2494.12285012,1018,933,0.00244021130793044,0.06512057,0.9974992328789085,-0.0010614658240228891,-0.003014292599982582,0.2,0.3848876953125,0.7128808141686023,0.16943365335464478,0.0003,10170
8347648,8938,4989.0,2494.12924321,1019,933,0.002041368631967089,0.061313868,0.9990839575766586,-0.023724552243947983,-0.005841057343423018,0.2,0.38009033203125,0.7231837201863527,0.16846729815006256,0.0003,10180
8355840,8947,4989.0,2494.13280158,1020,933,0.002656311825876401,0.057212923,0.9983899666694924,-0.033164214342832565,-0.005220088971691439,0.2,0.375927734375,0.70684416545555,0.17129744589328766,0.0003,10190
8364032,8956,4989.0,2494.1277451700003,1021,933,0.0016300965867458218,0.055221166,0.9958591889590025,-0.01339914370328188,-0.005124032675666967,0.2,0.37642822265625,0.7020946379750967,0.170488178730011,0.0003,10200
8372224,8964,4989.0,2494.11909421,1022,933,0.0025136703805856086,0.059864357,0.9982931992271915,-0.01316855102777481,-0.006186247134610312,0.2,0.3690673828125,0.690228199120611,0.17199869453907013,0.0003,10210
8380416,8973,4989.0,2494.12352173,1023,933,0.0021085549987219566,0.064702354,0.9970660873223096,0.0002288580872118473,-0.003648526850520284,0.2,0.38502197265625,0.672730736527592,0.17359381914138794,0.0003,10220
8388608,8982,4989.0,2494.13093439,1024,933,0.0019867450133460806,0.06923732,0.9947995552793145,-0.041041068732738495,-0.0078188982733991,0.2,0.38634033203125,0.6792822035029531,0.1722724437713623,0.0003,10230
8396800,8990,4989.0,2494.1328608100007,1025,933,0.0020032208803058894,0.065532,0.9989436743780971,0.004765525460243225,-0.0074816622895014,0.2,0.381884765625,0.7177479308098554,0.16829435527324677,0.0003,10240
8404992,8999,4989.0,2494.12924084,1026,933,0.0019131590811412025,0.059594214,0.9986712266691029,-0.014014793559908867,-0.0029702469328185543,0.2,0.3813720703125,0.7220621479675173,0.1695426106452942,0.0003,10250
8413184,9008,4989.0,2494.14318811,1027,933,0.001915835914633135,0.0604878,0.998126182006672,-0.0008981475257314742,-0.0068333379073010295,0.2,0.37816162109375,0.7073807401582599,0.1707208752632141,0.0003,10260
8421376,9016,4989.0,2494.14545377,1028,933,0.002493437550674571,0.05856741,0.9982841071905568,-0.020559363067150116,-0.004521546360774664,0.2,0.37435302734375,0.7056698103435337,0.17010098695755005,0.0003,10270
8429568,9025,4989.0,2494.1445611400004,1029,933,0.0023762794204230885,0.05933498,0.9989557327935472,0.007976380176842213,-0.005258215145659051,0.2,0.38232421875,0.7112212389707565,0.16996419429779053,0.0003,10280
8437760,9034,4989.0,2494.1363473700003,1030,933,0.0013352437191315402,0.05888155,0.9973393359687179,0.02094842493534088,-0.008704388949263375,0.2,0.3755859375,0.7139869872480631,0.16869805753231049,0.0003,10290
8445952,9042,4989.0,2494.1395032600003,1031,934,0.0024999997332997735,0.061165094,0.9970506278332323,-0.010421996004879475,-0.0028900803739816184,0.2,0.37923583984375,0.7323754766955972,0.16799509525299072,0.0003,10300
8454144,9051,4989.0,2494.1327130899995,1032,934,0.0015956790206928418,0.06362229,0.9968796707689762,-0.007862843573093414,-0.002884954535693396,0.2,0.39178466796875,0.7340122687630355,0.16777780652046204,0.0003,10310
8462336,9060,4989.0,2494.12925783,1033,934,0.0028109260324526986,0.06251226,0.9987316941842437,-0.008424344472587109,-0.00917011552483018,0.2,0.38446044921875,0.7286325937137008,0.16917763650417328,0.0003,10320
8470528,9068,4989.0,2494.1249335800003,1034,934,0.0018675210461879034,0.061904922,0.9986853058217093,0.031249813735485077,-0.006126928918092744,0.2,0.3793212890625,0.709643355384469,0.1703280210494995,0.0003,10330
8478720,9077,4989.0,2494.11681274,1035,934,0.0016064424036812853,0.063166276,0.9971887739375234,0.028912847861647606,-0.009236262357444503,0.2,0.3841796875,0.7125543243251741,0.1700291633605957,0.0003,10340
8486912,9086,4989.0,2494.11465302,1036,934,0.0030835750590540558,0.053986102,0.9982101649511606,-0.007756287232041359,-0.006286696802635561,0.2,0.369482421875,0.7249270538799465,0.16813790798187256,0.0003,10350
8495104,9094,4989.0,2494.1112893,1037,934,0.0014932192598962502,0.06609571,0.9983729204395786,-0.040828119963407516,-0.003673910830548266,0.2,0.37806396484375,0.7322929386980832,0.16816747188568115,0.0003,10360
8503296,9103,4989.0,2494.1152180400004,1038,934,0.001627864882675567,0.058209844,0.9982958495384082,-0.011678064242005348,-0.0073925257689552385,0.2,0.38323974609375,0.7327023380436003,0.16805249452590942,0.0003,10370
8511488,9112,4989.0,2494.11078708,1039,934,0.003041357551683177,0.068061575,0.9973509521223605,-0.029130104929208755,-0.003863603517675074,0.2,0.3905517578125,0.7231859983876348,0.16916623711585999,0.0003,10380
8519680,9120,4989.0,2494.11261724,1040,934,0.0018890355972871475,0.063555904,0.9980221842415631,-0.01924598217010498,-0.0036724458776006942,0.2,0.37838134765625,0.7152541804127395,0.16974377632141113,0.0003,10390
8527872,9129,4989.0,2494.11061899,1041,934,0.00170308007791391,0.06265263,0.9969218366313726,-0.020222874358296394,-0.00826224712000112,0.2,0.39149169921875,0.7166415887884796,0.16890591382980347,0.0003,10400
8536064,9138,4989.0,2494.1153090899998,1042,934,0.002440700227543857,0.060910653,0.9973698817193508,0.03859324008226395,-0.003961467381304829,0.2,0.38114013671875,0.7252951513044537,0.1681123822927475,0.0003,10410
8544256,9146,4989.0,2494.1141970400004,1043,934,0.002185895674438143,0.06287431,0.9977137211244553,-0.02529521845281124,-0.0033341808106342797,0.2,0.3765869140625,0.7300532119348645,0.16783788800239563,0.0003,10420
8552448,9155,4989.0,2494.12380258,1044,934,0.0015199258466282116,0.06261824,0.9989562080008909,-0.024853035807609558,-0.006139393972989638,0.2,0.380859375,0.7339797107502818,0.1677582859992981,0.0003,10430
8560640,9164,4989.0,2494.1257002699995,1045,934,0.0030027567291199377,0.064444855,0.9956529871560633,0.03371306136250496,-0.004199155014794087,0.2,0.386181640625,0.7433788570575416,0.16692358255386353,0.0003,10440
8568832,9173,4989.0,2494.12945831,1046,934,0.0013058810611937589,0.06468932,0.9971873043105006,-0.027998168021440506,-0.0045605815437738785,0.2,0.3889404296875,0.7577252510935069,0.16498149931430817,0.0003,10450
8577024,9181,4989.0,2494.13558767,1047,934,0.00220920275660319,0.06304216,0.9988897680304945,-0.015068169683218002,-0.006416050597545108,0.2,0.37825927734375,0.7667921991087496,0.16466191411018372,0.0003,10460
8585216,9190,4989.0,2494.13092745,1048,934,0.0021030670319987623,0.055769965,0.9981400422984734,-0.05609362944960594,-0.002510189323220402,0.2,0.3693115234375,0.7627860629931092,0.16609469056129456,0.0003,10470
8593408,9199,4989.0,2494.1281306700002,1049,934,0.0016497105403232126,0.064164594,0.9980115469079465,-0.014140576124191284,-0.0076635607172647726,0.2,0.39053955078125,0.7529637891799211,0.16586604714393616,0.0003,10480
8601600,9207,4989.0,2494.11875293,1050,934,0.0025288735017056753,0.0604589,0.9989129171008244,-0.007831227965652943,-0.006058530238442472,0.2,0.3753662109375,0.7560562997125089,0.16601817309856415,0.0003,10490
8609792,9216,4989.0,2494.11553108,1051,934,0.001633318296694597,0.06841706,0.9985829119104892,0.03445781394839287,-0.003321126102673588,0.2,0.37987060546875,0.7665577526204288,0.16455931961536407,0.0003,10500
8617984,9225,4989.0,2494.1129238400003,1052,934,0.0019422850278260739,0.0626597,0.9966998600866646,-0.007513870019465685,-0.005596574002993293,0.2,0.38499755859375,0.7590188179165125,0.1661563217639923,0.0003,10510
8626176,9233,4989.0,2494.1158386800003,1053,934,0.0023180965085884964,0.058456667,0.9986685229232535,-0.02454487979412079,-0.004119824621375301,0.2,0.3840087890625,0.7491910330019891,0.1670517921447754,0.0003,10520
8634368,9242,4989.0,2494.10856882,1054,934,0.0022657034199710323,0.06487118,0.9984854048816487,-0.050199780613183975,-0.0010013519080530387,0.2,0.3894287109375,0.7521088922396302,0.16525104641914368,0.0003,10530
8642560,9251,4989.0,2494.1084723599997,1055,934,0.0014901847054488826,0.06690976,0.9982877155998722,-0.012723898515105247,-0.006484486623958219,0.2,0.38604736328125,0.752743814047426,0.1666722595691681,0.0003,10540
8650752,9259,4989.0,2494.11197905,1056,934,0.0024449716559502123,0.05726133,0.9963625548407435,-0.01848377287387848,0.0015224716153170448,0.2,0.39073486328125,0.7556480559520423,0.16533568501472473,0.0003,10550
8658944,9268,4989.0,2494.10955834,1057,934,0.002261381398739104,0.06567593,0.9978682694490999,-0.019798362627625465,-0.0028185525676235556,0.2,0.389892578125,0.7647554860450327,0.16524651646614075,0.0003,10560
8667136,9277,4989.0,2494.1067591100004,1058,934,0.0016294511260866785,0.057950683,0.998927773325704,-0.05035240575671196,-0.006441985509809456,0.2,0.3843017578125,0.7474229414947331,0.16695022583007812,0.0003,10570
8675328,9286,4989.0,2494.1101647100004,1059,934,0.002175282466714634,0.06803805,0.9990500791464001,-0.004698251374065876,-0.007692330787540414,0.2,0.39638671875,0.7433665020391345,0.16636383533477783,0.0003,10580
8683520,9294,4989.0,2494.1200493,1060,934,0.0016936680739263466,0.06271748,0.9949930096045136,-0.03192795440554619,-0.004154278696660185,0.2,0.38953857421875,0.7393469701521098,0.16731420159339905,0.0003,10590
8691712,9303,4989.0,2494.12000709,1061,934,0.0021921323947026393,0.06041475,0.9987051145872101,-0.07080197334289551,-0.008204874755756464,0.2,0.3821044921875,0.7253575274720788,0.167881041765213,0.0003,10600
8699904,9312,4989.0,2494.1216106200004,1062,934,0.0020850502348139345,0.059149545,0.9984488310292363,-0.044414181262254715,-0.005162265512990416,0.2,0.3781982421875,0.7222688998095691,0.16870808601379395,0.0003,10610
8708096,9320,4989.0,2494.1235609800005,1063,934,0.001515074137364536,0.06355087,0.998365611070767,-0.009335173293948174,-0.005926697212271392,0.2,0.38787841796875,0.7265785045921802,0.16738885641098022,0.0003,10620
8716288,9329,4989.0,2494.12545493,1064,934,0.0022440505067606864,0.062129732,0.9986699050059542,-0.026092125102877617,-0.004980016274203081,0.2,0.37271728515625,0.7172830782830715,0.1692672073841095,0.0003,10630
8724480,9338,4989.0,2494.12605785,1065,934,0.0020038946848217167,0.059048668,0.9972671316936612,-0.01505413930863142,-0.00024206839079852216,0.2,0.38111572265625,0.7305755316279828,0.16745765507221222,0.0003,10640
8732672,9346,4989.0,2494.12999376,1066,934,0.0017124657938438759,0.06460716,0.9961955717299134,-0.01437570434063673,-0.006602983262564521,0.2,0.3879638671875,0.7274741845205426,0.16804280877113342,0.0003,10650
8740864,9355,4989.0,2494.1296765000006,1067,934,0.002113813283085619,0.061926045,0.998537415638566,-0.040640659630298615,-0.004409622681123437,0.2,0.3871826171875,0.7230227201245725,0.1689976155757904,0.0003,10660
8749056,9364,4989.0,2494.1336588500003,1068,934,0.0023388181063182857,0.06968335,0.9968749787658453,-0.0023795883171260357,-0.0015204939765681047,0.2,0.39302978515625,0.7215013298206031,0.16821926832199097,0.0003,10670
8757248,9372,4989.0,2494.13407362,1069,934,0.00166826176214272,0.06150247,0.9945935737341642,-0.008936097845435143,-0.0057853861220792165,0.2,0.377880859375,0.7226700933650136,0.1681925654411316,0.0003,10680
8765440,9381,4989.0,2494.1396463200003,1070,934,0.0025832790833646866,0.058947995,0.9976924632210284,-0.0272840466350317,-0.0029177730459196026,0.2,0.38397216796875,0.6961741776205599,0.17109739780426025,0.0003,10690
8773632,9390,4989.0,2494.14404189,1071,934,0.001381557758782037,0.0650487,0.9982752980431542,0.01806076616048813,-0.005797432889812626,0.2,0.380810546875,0.6986024927347898,0.17022259533405304,0.0003,10700
8781824,9398,4989.0,2494.1469885600004,1072,934,0.002181835092710571,0.061196856,0.998394388356246,-0.03185210004448891,-0.006981408138381084,0.2,0.37760009765625,0.7031183253973723,0.1700168251991272,0.0003,10710
8790016,9407,4989.0,2494.14228427,1073,934,0.0023175837516646427,0.065442055,0.9981419526739046,-0.0022491966374218464,-0.002991621390901855,0.2,0.39063720703125,0.6934899589046836,0.1717643439769745,0.0003,10720
8798208,9416,4989.0,2494.13550412,1074,934,0.0016115316100695054,0.06364029,0.9967937630135566,-0.017973318696022034,-0.006453538708592532,0.2,0.38209228515625,0.6865327053703367,0.17134343087673187,0.0003,10730
8806400,9424,4989.0,2494.1327633499995,1075,934,0.0022940320859561325,0.059606988,0.998067447100766,-0.014270365238189697,-0.004846256592645659,0.2,0.37177734375,0.6853293634019793,0.1713792234659195,0.0003,10740
8814592,9433,4989.0,2494.1352422600003,1076,934,0.0017027456500045446,0.060270447,0.998831523116678,0.0010721348226070404,-0.00581953449145658,0.2,0.38916015625,0.7040579670108855,0.16927334666252136,0.0003,10750
8822784,9442,4989.0,2494.1314797200002,1077,934,0.002119124072805789,0.06047572,0.9970232914201915,-0.005049786530435085,-0.005540892714998335,0.2,0.37916259765625,0.6914116576313972,0.17188000679016113,0.0003,10760
8830976,9450,4989.0,2494.1292357,1078,934,0.0022079998859680927,0.05942161,0.9989994949428365,-0.04245910048484802,-0.007565211733162869,0.2,0.3735595703125,0.6766301030293107,0.17232301831245422,0.0003,10770
8839168,9459,4989.0,2494.1274747900006,1079,934,0.0020267534807544506,0.06474961,0.9962371957954019,-0.006313174497336149,0.0009393870037456509,0.2,0.385791015625,0.6721199431456626,0.17251241207122803,0.0003,10780
8847360,9468,4989.0,2494.1227258400004,1080,934,0.0015436175248851214,0.065202914,0.9969661482609808,-0.008425532840192318,-0.0072409868902468585,0.2,0.3833740234375,0.6702438905835152,0.17258521914482117,0.0003,10790
8855552,9477,4989.0,2494.1137719000003,1081,934,0.001954506316315019,0.05612927,0.9990049184998497,0.03323919698596001,-0.004787418298292323,0.2,0.36744384765625,0.6779995625838637,0.17263264954090118,0.0003,10800
8863744,9485,4989.0,2494.11984561,1082,934,0.0019094234436124679,0.059905045,0.9988122782669961,-0.02233525738120079,-0.006656170325732092,0.2,0.3791015625,0.6466495235450566,0.17580297589302063,0.0003,10810
8871936,9494,4989.0,2494.11928242,1083,934,0.0019753566112285627,0.0648953,0.9978798609226942,-0.023086102679371834,-0.010174853866556078,0.2,0.392626953125,0.6562206308357418,0.17345526814460754,0.0003,10820
8880128,9503,4989.0,2494.1099729700004,1084,934,0.002121383161761514,0.06070856,0.9971899834927171,-0.005051419138908386,-0.0018160158826503903,0.2,0.37447509765625,0.6676524194888771,0.1734980344772339,0.0003,10830
8888320,9511,4989.0,2494.09390832,1085,934,0.0017127910457475082,0.058468543,0.9980358160100877,-0.02437426708638668,-0.0052286536123574475,0.2,0.3739990234375,0.6602623664774001,0.1743060052394867,0.0003,10840
8896512,9520,4989.0,2494.09449377,1086,934,0.0023373665595954663,0.055902943,0.9981433285865933,-0.017481518909335136,-0.00731940298283007,0.2,0.36522216796875,0.6485219947062433,0.1753290444612503,0.0003,10850
8904704,9529,4989.0,2494.09908957,1087,934,0.0018908946593001019,0.05755304,0.9987023579888046,0.02014840394258499,-0.005224453829941922,0.2,0.3635009765625,0.6447041201405227,0.17542234063148499,0.0003,10860
8912896,9538,4989.0,2494.0829468899997,1088,934,0.0017142611307463084,0.060453817,0.9977933643385768,0.02926705591380596,-0.00649821682163747,0.2,0.368994140625,0.6477026744745672,0.1753445565700531,0.0003,10870
8921088,9546,4989.0,2494.0745634600003,1089,934,0.002710201504305587,0.05935231,0.9929651403799653,0.024593200534582138,0.001393905973236542,0.2,0.379736328125,0.6535486592911184,0.17455044388771057,0.0003,10880
8929280,9555,4989.0,2494.06735248,1090,934,0.003159197740205855,0.06758624,0.9945944403298199,-0.013828742317855358,-0.004068836286023725,0.2,0.38485107421875,0.6441436545923352,0.17571890354156494,0.0003,10890
8937472,9564,4989.0,2494.0572108399997,1091,934,0.0010090193081168763,0.060479615,0.9985373500967398,-0.03123817965388298,-0.005058138748063356,0.2,0.366455078125,0.6294381881132722,0.17644411325454712,0.0003,10900
8945664,9572,4989.0,2494.05315627,1092,934,0.002514389631778613,0.06332736,0.9979279658291489,0.010439381003379822,-0.004532332171220332,0.2,0.37120361328125,0.6328592182137072,0.17614495754241943,0.0003,10910
8953856,9581,4989.0,2494.05177964,1093,934,0.0017515912179078442,0.057094537,0.99644521670416,-0.013395658694207668,-0.004228508977030287,0.2,0.37203369140625,0.6284434261731804,0.17662835121154785,0.0003,10920
8962048,9590,4989.0,2494.04583234,1094,934,0.0017131678569285214,0.05895383,0.9981273818993941,-0.004741239361464977,-0.007426188209865359,0.2,0.37677001953125,0.644810090586543,0.17474183440208435,0.0003,10930
8970240,9598,4989.0,2494.0515368799997,1095,934,0.002633088286847851,0.06291842,0.996531818760559,-0.02812115103006363,-0.0035063263632764572,0.2,0.38067626953125,0.6307536427862942,0.17745596170425415,0.0003,10940
8978432,9607,4989.0,2494.04665239,1096,934,0.0015301504264698452,0.06284506,0.9986748538212851,-0.030987298116087914,-0.006205081310326932,0.2,0.38311767578125,0.6268112442456186,0.17605583369731903,0.0003,10950
8986624,9616,4989.0,2494.0432341899996,1097,934,0.001807406347484175,0.055995926,0.9980282718315721,-0.03765635937452316,-0.008420301820297026,0.2,0.37491455078125,0.6287764155305922,0.17621266841888428,0.0003,10960
8994816,9624,4989.0,2494.04389098,1098,934,0.002174124431485325,0.062879704,0.9982176637277007,0.020664595067501068,-0.003786152175598545,0.2,0.37764892578125,0.6227035817690194,0.17753908038139343,0.0003,10970
9003008,9633,4989.0,2494.03476234,1099,934,0.00183056797250174,0.06234687,0.9966429849155247,-0.0023723908234387636,-0.004203680442878976,0.2,0.3819091796875,0.603136604744941,0.17899474501609802,0.0003,10980
9011200,9642,4989.0,2494.03237848,1100,934,0.0019166577721989597,0.054583535,0.9989596541272476,-0.0143551304936409,-0.007818260331259808,0.2,0.3707763671875,0.6116843387484551,0.17799463868141174,0.0003,10990
9019392,9650,4989.0,2494.0275853900002,1101,934,0.0019303968427038854,0.055297673,0.9987734411843121,-0.02530907653272152,-0.006026895366085227,0.2,0.3729736328125,0.6126575500704348,0.17775365710258484,0.0003,11000
9027584,9659,4989.0,2494.0146888100003,1102,934,0.001728538831048354,0.06030628,0.9980830439599231,-0.018001774325966835,-0.007409450237901183,0.2,0.3666748046875,0.6150698769837618,0.1774466335773468,0.0003,11010
9035776,9668,4989.0,2494.0169665000003,1103,934,0.002626820115665396,0.0592876,0.997878520283848,-0.032775186002254486,-0.0051312434192368524,0.2,0.3780029296875,0.6119782712310553,0.1777990460395813,0.0003,11020
9043968,9677,4989.0,2494.01458847,1104,934,0.0013597340699789129,0.057647634,0.9989932556636631,0.019158173352479935,-0.008389719708065967,0.2,0.36402587890625,0.6172895635478198,0.17722323536872864,0.0003,11030
9052160,9685,4989.0,2494.0132079400005,1105,934,0.001520851409259194,0.06117367,0.996143467258662,-0.046178996562957764,-0.004856680828015669,0.2,0.3849365234375,0.6265699326060712,0.17588457465171814,0.0003,11040
9060352,9694,4989.0,2494.0039112800005,1106,934,0.0024042930156156217,0.058252696,0.9975495897233486,0.03315671905875206,-0.003648540620270069,0.2,0.3722412109375,0.6341286689043045,0.1757824718952179,0.0003,11050
9068544,9703,4989.0,2494.00433116,1107,934,0.0016488758035393403,0.066303656,0.9990734836319461,0.004032726865261793,-0.007901225325258564,0.2,0.37767333984375,0.6319046411663294,0.17665740847587585,0.0003,11060
9076736,9711,4989.0,2493.99584935,1108,934,0.0020997855738869474,0.058282994,0.9986238949932158,-0.04485594108700752,-0.009568584643056965,0.2,0.36607666015625,0.6227926166728139,0.1775941699743271,0.0003,11070
9084928,9720,4989.0,2493.99812691,1109,934,0.0018735166132501035,0.0579954,0.9972835006192327,0.00459950789809227,-0.00509540331622702,0.2,0.36640625,0.6155391703359783,0.17848874628543854,0.0003,11080
9093120,9729,4989.0,2493.99365657,1110,934,0.0025220649704579047,0.06397098,0.9981379063101485,-0.03387029841542244,-0.004184282757341862,0.2,0.37845458984375,0.5957498089410365,0.1807439923286438,0.0003,11090
9101312,9738,4989.0,2493.9950516400004,1111,934,0.00096221900225828,0.059370007,0.9988958681933582,0.0016146516427397728,-0.006162571744789602,0.2,0.36005859375,0.5971181182190776,0.17907625436782837,0.0003,11100
9109504,9746,4989.0,2493.9941518400005,1112,934,0.002394976492087153,0.05797396,0.9988217785721645,-0.01565762795507908,-0.009742588079097914,0.2,0.36634521484375,0.6099306689575315,0.17870819568634033,0.0003,11110
9117696,9755,4989.0,2493.99052614,1113,934,0.0015832071699605876,0.061476506,0.9987120219739154,0.006903675384819508,-0.007041403350376641,0.2,0.37144775390625,0.6128041297197342,0.17838335037231445,0.0003,11120
9125888,9764,4989.0,2493.98884477,1114,934,0.0023346299619333875,0.059037015,0.9989732304820791,0.007798769976943731,-0.00871592614967085,0.2,0.377001953125,0.6169642481021583,0.17808610200881958,0.0003,11130
9134080,9772,4989.0,2493.99801382,1115,934,0.0016079593143103921,0.060429666,0.9980291791725904,-0.00220794091001153,-0.004820058750192402,0.2,0.3674072265625,0.6018520355224609,0.17976030707359314,0.0003,11140
9142272,9781,4989.0,2493.99205513,1116,934,0.0017663841580542795,0.059639,0.996650006622076,-0.018902255222201347,-0.007763790597527987,0.2,0.36796875,0.590863636136055,0.18081143498420715,0.0003,11150
9150464,9790,4989.0,2493.9852187100005,1117,934,0.0021922003228610266,0.055552952,0.9987523015588522,-0.050573017448186874,-0.007949084134452278,0.2,0.3605224609375,0.5883687330409885,0.1807284653186798,0.0003,11160
9158656,9798,4989.0,2493.98598254,1118,934,0.001440954277563833,0.061435353,0.9988863300532103,-0.01671474240720272,-0.005915785937395413,0.2,0.37647705078125,0.5959981312975288,0.1794358640909195,0.0003,11170
9166848,9807,4989.0,2493.97883915,1119,934,0.001690190439558137,0.067347765,0.9973696216475219,-0.016472313553094864,-0.008060002583806635,0.2,0.38282470703125,0.6163915782235563,0.17734599113464355,0.0003,11180
9175040,9816,4989.0,2493.9715625500003,1120,934,0.002780347762973179,0.05920985,0.9966360356193036,0.00582356471568346,-0.0053213978586427405,0.2,0.37523193359375,0.6313748140819371,0.17680007219314575,0.0003,11190
9183232,9824,4989.0,2493.9690503499996,1121,934,0.0017875241323508817,0.06343384,0.9991140738129616,-0.018464231863617897,-0.0061848737917898685,0.2,0.3713623046875,0.6420199482701718,0.17543964087963104,0.0003,11200
9191424,9833,4989.0,2493.96317953,1122,934,0.001020053894853845,0.06202668,0.9983445361722261,-0.02538382075726986,-0.010717260819365037,0.2,0.36986083984375,0.6538982621394098,0.17402568459510803,0.0003,11210
9199616,9842,4989.0,2493.95986107,1123,934,0.002578325796343961,0.065167956,0.9985738806426525,-0.03601912036538124,-0.007235706270876108,0.2,0.377880859375,0.6687160251662135,0.1731261909008026,0.0003,11220
9207808,9851,4989.0,2493.9552619,1124,934,0.0016784138628963773,0.059232533,0.9985856642015278,-0.0305837020277977,-0.005391580260402406,0.2,0.372216796875,0.6909238867461681,0.1716029942035675,0.0003,11230
9216000,9859,4989.0,2493.96421736,1125,934,0.001732020300119075,0.06321694,0.9987935107201338,-0.011768297292292118,-0.010642926084256033,0.2,0.389453125,0.7098269229754806,0.16952450573444366,0.0003,11240
