time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/learning_rate,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
663,4042,8278016,12484,0.02824634313583374,0.0003,0.2,4.55718425065279,0.012455298064014641,0.002072625246182724,0.38740234375,0.02481810562312603,0.10698992013931274,40410,0.05568482,-0.17114939000000004,9989.0
663,4043,8280064,12488,-0.50608229637146,0.0003,0.2,4.551294887065888,0.014535424788482488,0.0010744751743914094,0.4400390625,0.025039248168468475,0.06468003988265991,40420,0.19417593,-0.17114939000000004,9989.0
663,4044,8282112,12491,0.011580944061279297,0.0003,0.2,4.539186741411686,0.025753094312676694,0.004186192536872113,0.44072265625,0.025195982307195663,-0.011165247298777103,40430,0.06714931,-0.17264687,9989.0
663,4045,8284160,12494,0.13675040006637573,0.0003,0.2,4.553128309547901,0.017516984828398564,0.004655699486738741,0.449462890625,0.024610307067632675,0.05301571264863014,40440,0.08404835,-0.17264687,9989.0
663,4046,8286208,12497,0.13589388132095337,0.0003,0.2,4.572518149018288,0.013878891133936122,0.002636159969097207,0.4302734375,0.024755362421274185,0.05637875199317932,40450,0.109263495,-0.17264687,9989.0
663,4047,8288256,12499,0.017929911613464355,0.0003,0.2,4.56172786206007,0.015639637561616838,0.001963804470597097,0.4291015625,0.02501305192708969,-0.005880528129637241,40460,0.04925468,-0.17264687,9989.0
663,4048,8290304,12502,0.1206865906715393,0.0003,0.2,4.559403213858604,0.01697419937554514,0.0044148293392936465,0.43662109375,0.024840522557497025,0.03441395238041878,40470,0.07986407,-0.17264687,9989.0
663,4049,8292352,12505,0.010902643203735352,0.0003,0.2,4.560039463639259,0.02657714774250053,0.0013665086227774737,0.443310546875,0.0250225979834795,-0.005149316508322954,40480,0.08327983,-0.17283587000000003,9989.0
663,4050,8294400,12508,0.1712878942489624,0.0003,0.2,4.545146073400974,0.012557939674297813,0.0047917644451445085,0.446533203125,0.02510780096054077,-0.004966996144503355,40490,0.0811698,-0.17283587000000003,9989.0
663,4051,8296448,12511,0.09770739078521729,0.0003,0.2,4.531521363556385,0.020265713645494544,0.0021238929878563797,0.44892578125,0.025320779532194138,0.008008736185729504,40500,0.093256846,-0.17283587000000003,9989.0
663,4052,8298496,12514,-0.029387950897216797,0.0003,0.2,4.535285584628582,0.014692931310128188,0.002153601024474483,0.3888671875,0.0249542947858572,-0.04276129975914955,40510,0.06652179,-0.17283587000000003,9989.0
663,4053,8300544,12517,0.16724199056625366,0.0003,0.2,4.552588027715683,0.01850550522649428,0.004574453427085246,0.40166015625,0.025065569207072258,0.0601239837706089,40520,0.25329614,-0.17283587000000003,9989.0
663,4054,8302592,12520,0.24075883626937866,0.0003,0.2,4.5329369634389876,0.01246413980552461,0.002434218915095698,0.417822265625,0.025323553010821342,0.02841649390757084,40530,0.059611965,-0.17248286000000004,9989.0
663,4055,8304640,12523,0.06403958797454834,0.0003,0.2,4.5337453618645664,0.014889668600517325,0.0035861024621226534,0.437841796875,0.025084324181079865,0.014845025725662708,40540,0.066869,-0.17248286000000004,9989.0
663,4056,8306688,12525,0.08845722675323486,0.0003,0.2,4.533235152065754,0.020775821720599198,0.003024184701644117,0.44208984375,0.025301527231931686,0.01888822577893734,40550,0.0850596,-0.17248286000000004,9989.0
663,4057,8308736,12528,-0.2037663459777832,0.0003,0.2,4.506988376379013,0.012696197285549715,0.0015518347302531765,0.391015625,0.025706062093377113,-0.01131613738834858,40560,0.056870535,-0.17248286000000004,9989.0
663,4058,8310784,12531,0.16802477836608887,0.0003,0.2,4.489864253997803,0.01850518356077373,0.004801496868094546,0.40947265625,0.02576580084860325,0.007460094057023525,40570,0.086828485,-0.17248286000000004,9989.0
663,4059,8312832,12534,0.25972288846969604,0.0003,0.2,4.484063036739826,0.021545313623937544,0.0022000639116413366,0.4416015625,0.025743018835783005,-0.02646832913160324,40580,0.07143326,-0.17313337,9989.0
663,4060,8314880,12537,0.10090309381484985,0.0003,0.2,4.502417154610157,0.008513631203823025,0.004669560691036167,0.405712890625,0.025482814759016037,0.041842639446258545,40590,0.06600398,-0.17313337,9989.0
663,4061,8316928,12540,0.005055904388427734,0.0003,0.2,4.497831673920155,0.014953086043533403,0.001901191157685389,0.3865234375,0.025727929547429085,-0.004136810079216957,40600,0.06872247,-0.17313337,9989.0
663,4062,8318976,12542,-0.07371604442596436,0.0003,0.2,4.491713427007198,0.015469485451467336,0.0012614597739229795,0.424267578125,0.025665199384093285,0.02424677275121212,40610,0.11690817,-0.17313337,9989.0
663,4063,8321024,12545,0.18037140369415283,0.0003,0.2,4.488621540367603,0.01965761474275496,0.0047965904419470465,0.399853515625,0.025819281116127968,0.03728631138801575,40620,0.07513477,-0.17360312,9989.0
663,4064,8323072,12548,0.2464028000831604,0.0003,0.2,4.479191115498542,0.01899639553448651,0.0021356339970225236,0.4244140625,0.025986410677433014,0.02829122729599476,40630,0.07252002,-0.17360312,9989.0
663,4065,8325120,12551,0.10180884599685669,0.0003,0.2,4.455747458338737,0.02095465231250273,0.004975637127790833,0.4703125,0.026452388614416122,0.08335141092538834,40640,0.16663918,-0.17360312,9989.0
663,4066,8327168,12554,0.009426474571228027,0.0003,0.2,4.433679066598415,0.013899350854262593,0.0016252536668162065,0.4013671875,0.026574116200208664,0.029360203072428703,40650,0.048162166,-0.17360312,9989.0
663,4067,8329216,12556,-0.09992778301239014,0.0003,0.2,4.427772717177868,0.02050086455565179,0.0013963814999442548,0.44765625,0.026524946093559265,-0.012909646145999432,40660,0.3274287,-0.17360312,9989.0
663,4068,8331264,12559,0.1846778392791748,0.0003,0.2,4.448838950693608,0.014801706865546294,0.004740767474686436,0.3875,0.026197731494903564,0.03251423314213753,40670,0.09975882,-0.17335397,9989.0
663,4069,8333312,12562,0.11300569772720337,0.0003,0.2,4.44593583792448,0.011746651444991586,0.004892801234927901,0.379443359375,0.026401329785585403,-0.014093716628849506,40680,0.0723274,-0.17335397,9989.0
663,4070,8335360,12565,0.18145090341567993,0.0003,0.2,4.435633173584938,0.010325673597981222,0.0023595543036208253,0.359521484375,0.026542849838733673,0.01786111295223236,40690,0.052035913,-0.17335397,9989.0
663,4071,8337408,12568,0.00790339708328247,0.0003,0.2,4.426379311084747,0.019298630525008777,0.0014999429974523082,0.3986328125,0.026586804538965225,-0.006041217595338821,40700,0.063645154,-0.17335397,9989.0
663,4072,8339456,12571,-0.12288248538970947,0.0003,0.2,4.42738922983408,0.018910342524759472,0.0014359085739670263,0.430810546875,0.026491530239582062,0.025338420644402504,40710,0.21600619,-0.17335397,9989.0
663,4073,8341504,12573,0.22917312383651733,0.0003,0.2,4.434479247033596,0.013241440038837027,0.0034440193745467695,0.39306640625,0.026314370334148407,0.05289611965417862,40720,0.12674999,-0.17251329999999998,9989.0
663,4074,8343552,12576,0.13396501541137695,0.0003,0.2,4.442323850095272,0.019780656024522614,0.004893180898397987,0.48359375,0.02638152986764908,0.02538946270942688,40730,0.1252471,-0.17251329999999998,9989.0
663,4075,8345600,12579,0.17325836420059204,0.0003,0.2,4.435573033988476,0.019381535905995406,0.002267465392469603,0.477490234375,0.026438985019922256,-0.01479948777705431,40740,0.08258919,-0.17251329999999998,9989.0
663,4076,8347648,12582,0.005227506160736084,0.0003,0.2,4.438940930366516,0.02218564834620338,0.0015052457906676864,0.41064453125,0.026283450424671173,-0.026789970695972443,40750,0.09954308,-0.17251329999999998,9989.0
663,4077,8349696,12585,0.16825765371322632,0.0003,0.2,4.452456504106522,0.016303702375444117,0.0037863369012484326,0.410205078125,0.026075370609760284,-0.01580348238348961,40760,0.26040065,-0.17251329999999998,9989.0
663,4078,8351744,12588,0.05240827798843384,0.0003,0.2,4.461436289548874,0.01347596285486361,0.0025794206176215084,0.38408203125,0.026100676506757736,-0.006152895279228687,40770,0.09865989,-0.16969791,9989.0
663,4079,8353792,12590,0.14064395427703857,0.0003,0.2,4.469408646225929,0.007569188302295515,0.004927073420913075,0.34091796875,0.025851331651210785,0.011788583360612392,40780,0.06672762,-0.16969791,9989.0
663,4080,8355840,12593,0.18358230590820312,0.0003,0.2,4.4917379975318905,0.00785447926609777,0.002153467332391301,0.406689453125,0.02565510757267475,0.09802817553281784,40790,0.06831314,-0.16969791,9989.0
663,4081,8357888,12596,0.025603055953979492,0.0003,0.2,4.491152350604534,0.024451190447871342,0.0020700754196695927,0.459130859375,0.02582056075334549,-0.020633088424801826,40800,0.099078596,-0.16969791,9989.0
663,4082,8359936,12599,0.18397611379623413,0.0003,0.2,4.502554962038994,0.008496593266318086,0.0037633018677297515,0.391455078125,0.025366373360157013,-0.004815093241631985,40810,0.18458103,-0.16969791,9989.0
663,4083,8361984,12602,0.02636098861694336,0.0003,0.2,4.521245157718658,0.01481529277516529,0.0022289503414867793,0.396240234375,0.02537306770682335,0.02589176967740059,40820,0.06904451,-0.16894249999999997,9989.0
663,4084,8364032,12605,0.1447434425354004,0.0003,0.2,4.510709203779697,0.018610282081135666,0.004698284999267344,0.46826171875,0.02556534856557846,-0.00517458887770772,40830,0.07568266,-0.16894249999999997,9989.0
663,4085,8366080,12607,0.15641796588897705,0.0003,0.2,4.5020398363471035,0.012943070354231168,0.0025405524526831867,0.4375,0.025709904730319977,-0.025604017078876495,40840,0.05816764,-0.16894249999999997,9989.0
663,4086,8368128,12610,0.01627713441848755,0.0003,0.2,4.503827044367791,0.017407622141035972,0.0019858805325839056,0.39970703125,0.025521116331219673,0.03793290629982948,40850,0.073127024,-0.16894249999999997,9989.0
663,4087,8370176,12613,0.16053855419158936,0.0003,0.2,4.512150086462498,0.013271063794672956,0.004521745945385192,0.393994140625,0.02550111897289753,0.05399071052670479,40860,0.15780732,-0.16894249999999997,9989.0
663,4088,8372224,12616,0.029466569423675537,0.0003,0.2,4.512543694674969,0.02441754927567672,0.0013526229476156005,0.415673828125,0.02556101605296135,0.025315294042229652,40870,0.07816191,-0.17109473999999994,9989.0
663,4089,8374272,12619,0.17402535676956177,0.0003,0.2,4.5167130246758465,0.017541554622584953,0.004871497725707741,0.47412109375,0.025436853989958763,0.03863723203539848,40880,0.110053375,-0.17109473999999994,9989.0
663,4090,8376320,12622,0.11286669969558716,0.0003,0.2,4.511998216807842,0.013124377073108918,0.002120601687602175,0.43798828125,0.025602564215660095,0.005854426417499781,40890,0.10984644,-0.17109473999999994,9989.0
663,4091,8378368,12624,-0.04419815540313721,0.0003,0.2,4.501994051039219,0.01815146719600307,0.002159786679476383,0.398486328125,0.02574092708528042,0.036907874047756195,40900,0.06614833,-0.17109473999999994,9989.0
663,4092,8380416,12627,0.17659568786621094,0.0003,0.2,4.506841069459915,0.013067967772076371,0.00465246088879212,0.39404296875,0.025467460975050926,0.002262536436319351,40910,0.08850498,-0.17109473999999994,9989.0
663,4093,8382464,12630,0.033550918102264404,0.0003,0.2,4.519965846836567,0.015490977428271435,0.0011588074874453013,0.347998046875,0.025476492941379547,0.005722280591726303,40920,0.058967464,-0.17084791999999996,9989.0
663,4094,8384512,12633,0.19008594751358032,0.0003,0.2,4.523734110593796,0.01433886551312753,0.004251174394448753,0.437744140625,0.025380626320838928,-0.012442116625607014,40930,0.08193956,-0.17084791999999996,9989.0
663,4095,8386560,12636,0.09194588661193848,0.0003,0.2,4.519385142624378,0.016083074382913766,0.002904861843398976,0.435693359375,0.025566644966602325,0.00019943818915635347,40940,0.090920664,-0.17084791999999996,9989.0
663,4096,8388608,12638,-0.10260510444641113,0.0003,0.2,4.51332246363163,0.022950673037848902,0.001414820101490477,0.4474609375,0.025495756417512894,-0.008807904087007046,40950,0.09640172,-0.17084791999999996,9989.0
663,4097,8390656,12641,0.17862486839294434,0.0003,0.2,4.533152152597904,0.011369303410174326,0.0047509532445474175,0.367724609375,0.02514684572815895,0.053193945437669754,40960,0.045621403,-0.17084791999999996,9989.0
663,4098,8392704,12644,0.25358933210372925,0.0003,0.2,4.538405920565128,0.017717260420613456,0.002281934601433022,0.480419921875,0.025284677743911743,-0.0004841882619075477,40970,0.08287297,-0.17008827999999998,9989.0
663,4099,8394752,12647,0.09798574447631836,0.0003,0.2,4.536664134263992,0.014264613513660152,0.004665673702766071,0.42978515625,0.025144532322883606,-0.022437362000346184,40980,0.083528996,-0.17008827999999998,9989.0
663,4100,8396800,12650,0.002020597457885742,0.0003,0.2,4.53656370639801,0.01487567302538082,0.0019143382263791865,0.367236328125,0.025347646325826645,-0.013929881155490875,40990,0.040709227,-0.17008827999999998,9989.0
663,4101,8398848,12653,-0.08228063583374023,0.0003,0.2,4.5260153859853745,0.017309191887034104,0.001251296246482525,0.412353515625,0.02529500052332878,0.030181290581822395,41000,0.8085385,-0.17008827999999998,9989.0
663,4102,8400896,12655,0.17925721406936646,0.0003,0.2,4.537932732701302,0.015202489744115154,0.004817823118901288,0.398583984375,0.02510535717010498,0.035512328147888184,41010,0.16367137,-0.16945993,9989.0
663,4103,8402944,12658,0.252849280834198,0.0003,0.2,4.536036364734173,0.014164815643744078,0.0021411837186860795,0.416015625,0.025243980810046196,-0.0062332418747246265,41020,0.072949484,-0.16945993,9989.0
663,4104,8404992,12662,0.10070455074310303,0.0003,0.2,4.524652516841888,0.007658715957950335,0.005072209600075439,0.386376953125,0.025464404374361038,0.0011317592579871416,41030,0.05837438,-0.16945993,9989.0
663,4105,8407040,12665,-0.008635163307189941,0.0003,0.2,4.510377755761146,0.01281398348073708,0.0016612363140666275,0.341552734375,0.025478295981884003,-0.003306351136416197,41040,0.030572953,-0.16945993,9989.0
663,4106,8409088,12668,-0.24527215957641602,0.0003,0.2,4.511365042626858,0.01601159756828565,0.0014995000431554217,0.409228515625,0.025562793016433716,-0.008128182031214237,41050,0.18293738,-0.16945993,9989.0
663,4107,8411136,12671,0.18321192264556885,0.0003,0.2,4.515517352521419,0.008318230679287808,0.00476435175678489,0.381640625,0.02549589052796364,-0.00546992477029562,41060,0.059900396,-0.16953337000000002,9989.0
663,4108,8413184,12674,0.12387645244598389,0.0003,0.2,4.513140344619751,0.01863946286175633,0.004866887382013374,0.4490234375,0.025570407509803772,-0.015413298271596432,41070,0.10274617,-0.16953337000000002,9989.0
663,4109,8415232,12678,0.17945975065231323,0.0003,0.2,4.511142717301846,0.01924808690237114,0.0024087561901978915,0.4248046875,0.025503497570753098,-0.007610103115439415,41080,0.09964626,-0.16953337000000002,9989.0
663,4110,8417280,12681,-0.0021843910217285156,0.0003,0.2,4.508604952692986,0.019143201506813055,0.0015222111353068613,0.43046875,0.025725455954670906,0.045730359852313995,41090,0.06709141,-0.16953337000000002,9989.0
663,4111,8419328,12685,-0.08836662769317627,0.0003,0.2,4.506030279397964,0.009161376522388309,0.0014466892581367573,0.365234375,0.0255938321352005,-0.04289451241493225,41100,0.09698297,-0.16953337000000002,9989.0
663,4112,8421376,12688,0.18621277809143066,0.0003,0.2,4.5161360740661625,0.010149798680504318,0.004644729173014639,0.4017578125,0.025460094213485718,0.05044057220220566,41110,0.08265029,-0.16700619,9989.0
663,4113,8423424,12691,0.12299305200576782,0.0003,0.2,4.530943544209004,0.014436006663891022,0.004856015600580577,0.414306640625,0.025253547355532646,-0.013859477825462818,41120,0.087179124,-0.16700619,9989.0
663,4114,8425472,12694,0.16502529382705688,0.0003,0.2,4.533369997143746,0.01034070404493832,0.0022354048192937625,0.414208984375,0.02542761154472828,-0.003509429981932044,41130,0.14658482,-0.16700619,9989.0
663,4115,8427520,12696,0.009100675582885742,0.0003,0.2,4.509183536469936,0.018212170066544787,0.0015153418849877197,0.3787109375,0.025742853060364723,0.0466185063123703,41140,0.046590734,-0.16700619,9989.0
663,4116,8429568,12699,0.16915053129196167,0.0003,0.2,4.505398516356945,0.017018913752690424,0.003693868750542606,0.425830078125,0.02556406334042549,0.025054089725017548,41150,0.16532362,-0.16700619,9989.0
663,4117,8431616,12702,0.04576987028121948,0.0003,0.2,4.515611688792705,0.012797839004633715,0.002567329018347664,0.3720703125,0.025477582588791847,0.01108409371227026,41160,0.058327142,-0.16626955,9989.0
663,4118,8433664,12705,0.14111018180847168,0.0003,0.2,4.530877457559109,0.018648876021325124,0.004774552377784858,0.42734375,0.02518608048558235,-0.010785817168653011,41170,0.070267014,-0.16626955,9989.0
663,4119,8435712,12708,0.1751447319984436,0.0003,0.2,4.537378442287445,0.015944465792927076,0.0022095062141488596,0.38916015625,0.02528245747089386,-0.00799433421343565,41180,0.075410545,-0.16626955,9989.0
663,4120,8437760,12711,0.007622182369232178,0.0003,0.2,4.530318497121334,0.020854396384675056,0.0014999247682681016,0.450537109375,0.025367388501763344,0.04744431748986244,41190,0.055459097,-0.16626955,9989.0
663,4121,8439808,12713,0.16805309057235718,0.0003,0.2,4.533538781106472,0.021561458051291994,0.003816527478011267,0.408642578125,0.025357533246278763,0.004149014130234718,41200,0.12626795,-0.16626955,9989.0
663,4122,8441856,12716,0.05238217115402222,0.0003,0.2,4.520216941833496,0.023183358969981784,0.0025822410916589433,0.45205078125,0.025637757033109665,0.04440339654684067,41210,0.1366674,-0.16583782999999996,9989.0
663,4123,8443904,12719,0.14336633682250977,0.0003,0.2,4.524341221153736,0.006152588054828811,0.004770840150558797,0.381298828125,0.02526785433292389,-0.031706083565950394,41220,0.06239813,-0.16583782999999996,9989.0
663,4124,8445952,12722,0.16480493545532227,0.0003,0.2,4.533701588213444,0.012001495722506661,0.002127311119238584,0.446533203125,0.02536546066403389,-0.01396467350423336,41230,0.14888339,-0.16583782999999996,9989.0
663,4125,8448000,12726,0.010793566703796387,0.0003,0.2,4.52029667198658,0.017432944844767918,0.0020337953206762903,0.39892578125,0.025588128715753555,-0.002348480047658086,41240,0.06541036,-0.16583782999999996,9989.0
663,4126,8450048,12729,0.16778910160064697,0.0003,0.2,4.513402239978314,0.020543125452240928,0.004718154977854283,0.43974609375,0.02545059099793434,0.0023931115865707397,41250,0.13165908,-0.16583782999999996,9989.0
663,4127,8452096,12732,-0.01426994800567627,0.0003,0.2,4.50796261280775,0.022502836858620867,0.0014108113714428328,0.414404296875,0.025779392570257187,0.013121457770466805,41260,0.10780996,-0.16474372000000004,9989.0
663,4128,8454144,12735,0.17599672079086304,0.0003,0.2,4.483990965783596,0.011946741504652891,0.0049489704878396875,0.413720703125,0.025973092764616013,0.027869071811437607,41270,0.057928685,-0.16474372000000004,9989.0
663,4129,8456192,12738,0.10613274574279785,0.0003,0.2,4.467212146520614,0.01854341023718007,0.002129932171965265,0.39365234375,0.026322728022933006,-0.011004575528204441,41280,0.096984476,-0.16474372000000004,9989.0
663,4130,8458240,12740,-0.027043581008911133,0.0003,0.2,4.445841033756733,0.01724070776544977,0.002144410245728068,0.398779296875,0.02646542713046074,0.06762398034334183,41290,0.069857895,-0.16474372000000004,9989.0
663,4131,8460288,12743,0.17601251602172852,0.0003,0.2,4.441907358169556,0.013948049434111454,0.004662181296225754,0.3818359375,0.026379987597465515,0.007285541854798794,41300,0.039415665,-0.16474372000000004,9989.0
663,4132,8462336,12746,0.009668290615081787,0.0003,0.2,4.441207373142243,0.014196360815549269,0.0011861472261443851,0.408251953125,0.026475239545106888,-0.026772795245051384,41310,0.100570306,-0.16232587,9989.0
663,4133,8464384,12749,0.17650169134140015,0.0003,0.2,4.439222456514836,0.014500850211334182,0.0047780733380932364,0.440087890625,0.026420779526233673,-0.013348191976547241,41320,0.061277363,-0.16232587,9989.0
663,4134,8466432,12752,0.07867676019668579,0.0003,0.2,4.429337400197983,0.014741045365008176,0.0029644035990713745,0.44365234375,0.026626944541931152,-0.02329564094543457,41330,0.09817278,-0.16232587,9989.0
663,4135,8468480,12755,-0.07303369045257568,0.0003,0.2,4.422635908424854,0.01612352770753205,0.0014207659528437944,0.367431640625,0.026655657216906548,-0.001126965507864952,41340,0.074261025,-0.16232587,9989.0
663,4136,8470528,12757,0.1795339584350586,0.0003,0.2,4.430478465557099,0.0150952648036764,0.004754495423003391,0.413330078125,0.02637609653174877,0.0283345989882946,41350,0.088382274,-0.16232587,9989.0
663,4137,8472576,12760,0.25420647859573364,0.0003,0.2,4.439429475367069,0.011279350981931202,0.0022662287341518096,0.345947265625,0.02651194855570793,-0.006450795102864504,41360,0.07242717,-0.16256265,9989.0
663,4138,8474624,12763,0.06190520524978638,0.0003,0.2,4.4406883150339125,0.010777475163558847,0.003677319812322821,0.402392578125,0.026261478662490845,0.040667928755283356,41370,0.12898663,-0.16256265,9989.0
663,4139,8476672,12766,0.03066188097000122,0.0003,0.2,4.446591258049011,0.010081888528657146,0.0021364861800066137,0.36328125,0.026345860213041306,0.00907287746667862,41380,0.04807527,-0.16256265,9989.0
663,4140,8478720,12769,-0.0863351821899414,0.0003,0.2,4.453072692453861,0.020266471601098603,0.00125193552021301,0.40830078125,0.026057079434394836,0.06834699958562851,41390,0.21137208,-0.16256265,9989.0
664,4141,8480768,12772,0.18341219425201416,0.0003,0.2,4.461543560028076,0.011058951167797204,0.0048384309160610425,0.396435546875,0.026043087244033813,0.1345502883195877,41400,0.15539905,-0.16440169999999998,9989.0
664,4142,8482816,12774,0.25626617670059204,0.0003,0.2,4.457257451117039,0.014150934449935449,0.002150534046904795,0.409326171875,0.02616538479924202,0.019467422738671303,41410,0.08363591,-0.16440169999999998,9989.0
664,4143,8484864,12777,0.09222561120986938,0.0003,0.2,4.471308775246143,0.020402971532894297,0.004891653870345181,0.498486328125,0.025757459923624992,0.00046944525092840195,41420,0.086119786,-0.16440169999999998,9989.0
664,4144,8486912,12781,0.0313265323638916,0.0003,0.2,4.5015878394246105,0.01608158099334105,0.0017315139128186274,0.389892578125,0.02541910856962204,-0.0313865952193737,41430,0.12354931,-0.16440169999999998,9989.0
664,4145,8488960,12783,-0.08767294883728027,0.0003,0.2,4.515570479631424,0.014840577053837479,0.0013889521394958137,0.3884765625,0.025361521169543266,0.08208409696817398,41440,0.12931487,-0.16440169999999998,9989.0
664,4146,8491008,12786,0.18482810258865356,0.0003,0.2,4.523675498366356,0.012489270255900919,0.004747442490406683,0.356640625,0.02518533729016781,-0.008135971613228321,41450,0.041819304,-0.16530866999999996,9989.0
664,4147,8493056,12789,0.12678301334381104,0.0003,0.2,4.527455340325832,0.022438675432931633,0.005032353654678445,0.452685546875,0.025260768830776215,-0.03214676305651665,41460,0.07268095,-0.16530866999999996,9989.0
664,4148,8495104,12792,0.1779993176460266,0.0003,0.2,4.528631906211376,0.012539086604374462,0.002355641758731508,0.403759765625,0.025123994797468185,-0.022366778925061226,41470,0.07518749,-0.16530866999999996,9989.0
664,4149,8497152,12795,0.004418849945068359,0.0003,0.2,4.5231495425105095,0.023252232010418084,0.0014864576617583225,0.42822265625,0.025411950424313545,0.04123144969344139,41480,0.13578105,-0.16530866999999996,9989.0
664,4150,8499200,12799,-0.0732717514038086,0.0003,0.2,4.528170657157898,0.014959920560795582,0.001515229684082442,0.368017578125,0.025039829313755035,0.020383594557642937,41490,0.10535904,-0.16530866999999996,9989.0
664,4151,8501248,12802,0.1885722279548645,0.0003,0.2,4.551852633059025,0.021523843750765083,0.004663903960681637,0.436865234375,0.024860240519046783,0.08584672212600708,41500,0.05431404,-0.16500839999999997,9989.0
664,4152,8503296,12806,0.12768155336380005,0.0003,0.2,4.562188528478146,0.016646060938364828,0.004846747427473019,0.4517578125,0.024798419326543808,-0.0031995929311960936,41510,0.09011969,-0.16500839999999997,9989.0
664,4153,8505344,12808,0.1714646816253662,0.0003,0.2,4.564888532459736,0.015903126294142568,0.0022400060407562704,0.4302734375,0.02473204955458641,-0.002511754399165511,41520,0.09878792,-0.16500839999999997,9989.0
664,4154,8507392,12811,0.0017710328102111816,0.0003,0.2,4.584633289277553,0.017905348574277013,0.0015117090730200288,0.4,0.024385955184698105,0.013714505359530449,41530,0.05280128,-0.16500839999999997,9989.0
664,4155,8509440,12814,0.16391295194625854,0.0003,0.2,4.5865613803267475,0.018898408316454153,0.003758597107480455,0.423486328125,0.02448929473757744,-0.025357462465763092,41540,0.07676886,-0.16500839999999997,9989.0
664,4156,8511488,12817,0.06052929162979126,0.0003,0.2,4.583618715405464,0.01934293187368894,0.002592820263635076,0.408203125,0.024574827402830124,0.004057278856635094,41550,0.08610481,-0.16539253,9989.0
664,4157,8513536,12820,0.1445683240890503,0.0003,0.2,4.580124409496785,0.016072703010286203,0.004837806700197689,0.440869140625,0.02452842891216278,0.0024778805673122406,41560,0.085692525,-0.16539253,9989.0
664,4158,8515584,12822,0.1747787594795227,0.0003,0.2,4.58969532251358,0.013167010320466943,0.002179171104398847,0.420361328125,0.024449899792671204,0.004233422223478556,41570,0.14396375,-0.16539253,9989.0
664,4159,8517632,12825,0.00474393367767334,0.0003,0.2,4.578095230460167,0.01940997724304907,0.0015222988285131579,0.41630859375,0.024705108255147934,0.03146958723664284,41580,0.0632711,-0.16539253,9989.0
664,4160,8519680,12828,0.16821956634521484,0.0003,0.2,4.570734432339668,0.02284943785343785,0.0038449298564955823,0.436181640625,0.02459128387272358,0.0030104040633887053,41590,0.068027556,-0.16539253,9989.0
664,4161,8521728,12831,0.05941486358642578,0.0003,0.2,4.58124773055315,0.019456322779296896,0.002598651694643195,0.4099609375,0.02447172999382019,0.04248781502246857,41600,0.115359515,-0.16549334000000002,9989.0
664,4162,8523776,12834,0.1419716477394104,0.0003,0.2,4.587346705794334,0.01804166018991964,0.004762952829514689,0.485302734375,0.024357222020626068,-0.03441189229488373,41610,0.04235633,-0.16549334000000002,9989.0
664,4163,8525824,12837,0.1729409098625183,0.0003,0.2,4.590734957158565,0.0155818335028016,0.0021169468319385486,0.41005859375,0.024499831721186638,0.09021417796611786,41620,0.073858365,-0.16549334000000002,9989.0
664,4164,8527872,12840,0.020344138145446777,0.0003,0.2,4.568460392951965,0.023480444069718942,0.0021084400271320193,0.461865234375,0.02483687549829483,0.032135628163814545,41630,0.09250476,-0.16549334000000002,9989.0
664,4165,8529920,12843,0.18710219860076904,0.0003,0.2,4.559914626181126,0.013281627561809728,0.003810559098383237,0.4041015625,0.024707233533263206,-0.008474882692098618,41640,0.07399115,-0.16549334000000002,9989.0
664,4166,8531968,12846,0.03034311532974243,0.0003,0.2,4.565039777755738,0.01588959748769412,0.0022170941383592435,0.37421875,0.024840248748660088,0.00269722449593246,41650,0.060508132,-0.16490956000000004,9989.0
664,4167,8534016,12848,0.14737313985824585,0.0003,0.2,4.560418152809143,0.015441970792016946,0.004674111239273771,0.4037109375,0.024785909801721573,0.006468773819506168,41660,0.041701496,-0.16490956000000004,9989.0
664,4168,8536064,12851,0.16412138938903809,0.0003,0.2,4.571161732077599,0.02059428196225781,0.0022311397507110086,0.423779296875,0.024749817326664925,0.02072666585445404,41670,0.17416875,-0.16490956000000004,9989.0
664,4169,8538112,12854,-0.02442455291748047,0.0003,0.2,4.580924741923809,0.013388727970595937,0.0021252602182357805,0.396533203125,0.0244776401668787,0.06919994950294495,41680,0.089215785,-0.16490956000000004,9989.0
664,4170,8540160,12857,0.18005037307739258,0.0003,0.2,4.588736209273338,0.01592133406375069,0.004638029305169766,0.428955078125,0.024474654346704483,-0.015040218830108643,41690,0.06529318,-0.16490956000000004,9989.0
664,4171,8542208,12860,0.04726487398147583,0.0003,0.2,4.596404485404491,0.01961458763544215,0.0012514940444816602,0.4154296875,0.02436407282948494,0.060741525143384933,41700,0.0998719,-0.16459944000000004,9989.0
664,4172,8544256,12862,0.18968349695205688,0.0003,0.2,4.591468596458435,0.02346267249522498,0.004811731407244224,0.47451171875,0.024402707815170288,0.0363895520567894,41710,0.1321713,-0.16459944000000004,9989.0
664,4173,8546304,12865,0.03895926475524902,0.0003,0.2,4.591246749460697,0.017554404502152465,0.0029957229388855922,0.415478515625,0.02447386272251606,-0.037778642028570175,41720,0.07415121,-0.16459944000000004,9989.0
