time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/entropy_loss,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
20895744,29555,10203,706,-1.5386255070567132,19.653079986572266,0.0003,42.77999943494797,0.013962574,0.115869140625,0.5303189158439636,0.2,-0.008255164179718121,102020,0.03029000759124756,3255.222461129999,9989.0
20897792,29559,10204,706,-1.532912591099739,20.44485855102539,0.0003,43.492066353559494,0.006856501,0.073779296875,0.5270196795463562,0.2,-0.004643225716426969,102030,0.05999958515167236,3259.3303389000002,9989.0
20899840,29562,10205,706,-1.5171796061098575,19.463769912719727,0.0003,29.419014075398444,0.009370722,0.093505859375,0.521992564201355,0.2,-0.00696592828608118,102040,0.03953886032104492,3259.3303389000002,9989.0
20901888,29565,10206,706,-1.5135845866054296,15.452064514160156,0.0003,24.539245763421057,0.008224364,0.08564453125,0.5252300500869751,0.2,-0.005162860217387788,102050,0.0005251765251159668,3259.3303389000002,9989.0
20903936,29568,10207,706,-1.5216322105377913,5.320047855377197,0.0003,11.752872601523995,0.011423793,0.114794921875,0.526749849319458,0.2,-0.0010946186957880855,102060,-0.012662172317504883,3259.3303389000002,9989.0
20905984,29571,10208,706,-1.526649348437786,21.84720230102539,0.0003,40.37777235507965,0.009265017,0.09736328125,0.5277912020683289,0.2,-0.007947660947684199,102070,0.029789268970489502,3259.3303389000002,9989.0
20908032,29574,10209,706,-1.5227493211627006,20.334054946899414,0.0003,33.879748177528384,0.010370401,0.10185546875,0.5256263017654419,0.2,-0.010613723238930107,102080,0.10481500625610352,3261.88945557,9989.0
20910080,29576,10210,706,-1.519199825823307,14.111455917358398,0.0003,37.43772340714931,0.009329867,0.095947265625,0.5275921821594238,0.2,-0.006618951480777469,102090,0.018890023231506348,3261.88945557,9989.0
20912128,29579,10211,706,-1.526939282566309,10.255762100219727,0.0003,16.324484671652318,0.013947931,0.099365234375,0.527238130569458,0.2,-0.0057011695636902,102100,0.03461146354675293,3261.88945557,9989.0
20914176,29582,10212,706,-1.540048176050186,6.765573501586914,0.0003,13.64635098092258,0.007023034,0.10830078125,0.533315122127533,0.2,-0.0010200863995123654,102110,-0.0060797929763793945,3261.88945557,9989.0
20916224,29585,10213,706,-1.555713227763772,22.39249038696289,0.0003,39.815541955828664,0.0075787627,0.05966796875,0.5373759865760803,0.2,-0.0023062595413648524,102120,0.0005369782447814941,3261.88945557,9989.0
20918272,29588,10214,706,-1.5635662619024515,13.605026245117188,0.0003,32.3466462790966,0.01133662,0.089794921875,0.5379256010055542,0.2,-0.0069732021511299536,102130,0.06413644552230835,3269.25856112,9989.0
20920320,29591,10215,706,-1.5627814810723066,25.153182983398438,0.0003,38.72918809652329,0.010156939,0.113134765625,0.5396444797515869,0.2,-0.008275694718759042,102140,0.017751753330230713,3269.25856112,9989.0
20922368,29594,10216,706,-1.5664048358798026,12.201814651489258,0.0003,25.045961460471155,0.008834315,0.100048828125,0.5389891862869263,0.2,-0.0038631190327578224,102150,0.016965150833129883,3269.25856112,9989.0
20924416,29598,10217,706,-1.5582353927195072,7.160711765289307,0.0003,15.943142023682594,0.007528129,0.069482421875,0.5364311337471008,0.2,-0.002476898791792337,102160,0.007138252258300781,3269.25856112,9989.0
20926464,29600,10218,706,-1.5408210001885891,22.599531173706055,0.0003,35.768961519002914,0.010401437,0.08916015625,0.5282806754112244,0.2,-0.0053745928009448106,102170,0.01732003688812256,3269.25856112,9989.0
20928512,29603,10219,706,-1.5266855474561454,8.02466106414795,0.0003,32.825837928056714,0.009227056,0.072509765625,0.5277140736579895,0.2,-0.009217401695786975,102180,0.11019426584243774,3273.7558111199996,9989.0
20930560,29606,10220,706,-1.5212123464792966,19.831174850463867,0.0003,40.047371900081636,0.006157824,0.066455078125,0.5261980295181274,0.2,-0.0029675314493943007,102190,0.0492168664932251,3273.7558111199996,9989.0
20932608,29609,10221,706,-1.511371524259448,17.66466522216797,0.0003,34.368523326516154,0.0072778864,0.087255859375,0.5227442383766174,0.2,-0.005652789918531198,102200,-0.0008918046951293945,3273.7558111199996,9989.0
20934656,29612,10222,706,-1.4997495349496603,14.421416282653809,0.0003,34.886748456954955,0.0065611657,0.07412109375,0.5196030139923096,0.2,-0.004841924979700707,102210,0.014704704284667969,3273.7558111199996,9989.0
20936704,29614,10223,706,-1.4940375491976738,27.582021713256836,0.0003,38.32930828630924,0.006785823,0.095849609375,0.5182784795761108,0.2,-0.0043402210707427,102220,0.024979472160339355,3273.7558111199996,9989.0
20938752,29617,10224,706,-1.5017256062477826,14.749781608581543,0.0003,38.96960027813911,0.009591997,0.090185546875,0.5221503376960754,0.2,-0.01066791699413443,102230,0.07811921834945679,3269.64714446,9989.0
20940800,29620,10225,706,-1.5051375966519118,21.11446762084961,0.0003,49.743959575891495,0.007294239,0.07109375,0.5209252238273621,0.2,-0.005594523923355155,102240,0.009050607681274414,3269.64714446,9989.0
20942848,29623,10226,706,-1.4934018142521381,6.820301055908203,0.0003,16.66526212543249,0.008541515,0.115380859375,0.5153455138206482,0.2,-0.004985309175390284,102250,0.04937678575515747,3269.64714446,9989.0
20944896,29626,10227,706,-1.4718797482550143,11.37553882598877,0.0003,30.90430841445923,0.010419754,0.086572265625,0.5114082098007202,0.2,-0.004578494589077308,102260,0.008450567722320557,3269.64714446,9989.0
20946944,29628,10228,706,-1.474264832213521,22.612319946289062,0.0003,47.52460816502571,0.007008602,0.070947265625,0.5165055990219116,0.2,-0.0036848196701612323,102270,0.017557084560394287,3267.76887224,9989.0
20948992,29631,10229,706,-1.4827779736369848,10.891429901123047,0.0003,24.75870205461979,0.008985471,0.0755859375,0.5183293223381042,0.2,-0.00881257841247134,102280,0.11267954111099243,3267.76887224,9989.0
20951040,29634,10230,706,-1.4849597785621882,17.16434097290039,0.0003,38.48047721087933,0.008687722,0.070263671875,0.5169383883476257,0.2,-0.004243565651995596,102290,0.020339488983154297,3267.76887224,9989.0
20953088,29637,10231,706,-1.4657328095287085,6.11963415145874,0.0003,17.051145397126675,0.008064467,0.096484375,0.5094483494758606,0.2,-0.0041382221097592264,102300,0.015303850173950195,3267.76887224,9989.0
20955136,29640,10232,706,-1.4467266719788312,13.526581764221191,0.0003,27.58063762485981,0.012014797,0.0859375,0.5056821703910828,0.2,-0.002819629885198083,102310,0.017657160758972168,3267.76887224,9989.0
20957184,29643,10233,706,-1.4435748759657145,19.658443450927734,0.0003,41.66064936816692,0.009121621,0.08515625,0.5064173936843872,0.2,-0.005347876565065235,102320,0.022383034229278564,3266.6261500200008,9989.0
20959232,29646,10234,706,-1.4414205737411976,18.9177303314209,0.0003,40.65150544643402,0.00986536,0.08779296875,0.5051847100257874,0.2,-0.005518085808580509,102330,0.07238006591796875,3266.6261500200008,9989.0
20961280,29649,10235,706,-1.437411769852042,25.865299224853516,0.0003,38.25584153532982,0.0062138736,0.08173828125,0.5025980472564697,0.2,-0.001351315047213575,102340,0.01752912998199463,3266.6261500200008,9989.0
20963328,29652,10236,706,-1.4476998887956143,6.002163410186768,0.0003,15.622019228339195,0.011797339,0.102099609375,0.5081943869590759,0.2,0.0014463378582149744,102350,-0.019894719123840332,3266.6261500200008,9989.0
20965376,29655,10237,706,-1.4561312858015298,20.65496253967285,0.0003,36.42115234136581,0.006087442,0.078857421875,0.5084525346755981,0.2,-0.0034319441707339137,102360,0.019759953022003174,3266.6261500200008,9989.0
20967424,29658,10238,706,-1.4514898616820573,13.756905555725098,0.0003,36.14374148249626,0.008972991,0.077685546875,0.5056687593460083,0.2,-0.002068543233326636,102370,0.008843541145324707,3265.21309447,9989.0
20969472,29661,10239,706,-1.4501459412276745,17.561189651489258,0.0003,43.07685883045197,0.0061094146,0.05419921875,0.5075211524963379,0.2,-0.0035871950283763,102380,0.052530109882354736,3265.21309447,9989.0
20971520,29664,10240,706,-1.456814545020461,14.49084186553955,0.0003,27.012423703074454,0.009792104,0.102392578125,0.5097357034683228,0.2,-0.0060513365489896385,102390,-0.0011740922927856445,3265.21309447,9989.0
20973568,29666,10241,706,-1.4681228317320347,6.238828182220459,0.0003,13.041195233166217,0.0073110866,0.09072265625,0.5133917927742004,0.2,0.00021233409061096608,102400,-0.003352522850036621,3265.21309447,9989.0
20975616,29669,10242,706,-1.462131494283676,16.611801147460938,0.0003,37.542709946632385,0.0090221055,0.090966796875,0.5087714195251465,0.2,-0.006108076486270875,102410,0.012776434421539307,3265.21309447,9989.0
20977664,29672,10243,706,-1.4457790818065406,4.411445140838623,0.0003,16.430146488547326,0.011314076,0.092919921875,0.5066882371902466,0.2,-0.00998555441692588,102420,0.14823424816131592,3267.5815333600003,9989.0
20979712,29675,10244,706,-1.443132172897458,19.494844436645508,0.0003,36.92256364226341,0.00542519,0.052294921875,0.5061336159706116,0.2,-0.003850164281902835,102430,0.038630127906799316,3267.5815333600003,9989.0
20981760,29678,10245,706,-1.4543181605637074,15.236224174499512,0.0003,25.264393734931947,0.016329428,0.1173828125,0.5107440948486328,0.2,-0.005889774394745473,102440,0.021348893642425537,3267.5815333600003,9989.0
20983808,29680,10246,706,-1.4484457317739725,5.0717291831970215,0.0003,14.856995934993028,0.012200592,0.115234375,0.5027855038642883,0.2,-0.0016405015470809304,102450,-0.00999903678894043,3267.5815333600003,9989.0
20985856,29683,10247,706,-1.443882119655609,16.109149932861328,0.0003,34.58942345380783,0.013190554,0.1244140625,0.5088128447532654,0.2,-0.009866733215312706,102460,0.04280036687850952,3267.5815333600003,9989.0
20987904,29686,10248,706,-1.456507309153676,12.64438533782959,0.0003,24.800476035475732,0.008393311,0.072412109375,0.5082894563674927,0.2,-0.00938147200504318,102470,0.13659614324569702,3271.8498555799997,9989.0
20989952,29689,10249,706,-1.4490293864160777,23.175125122070312,0.0003,42.19471871852875,0.00737259,0.074658203125,0.5057541131973267,0.2,-0.004654930466494988,102480,-0.007754325866699219,3271.8498555799997,9989.0
20992000,29691,10250,706,-1.4442345451563596,11.069036483764648,0.0003,26.141635790467262,0.009794179,0.0892578125,0.5045274496078491,0.2,-0.003468166233506054,102490,0.016864895820617676,3271.8498555799997,9989.0
20994048,29694,10251,706,-1.4465612471103668,11.429849624633789,0.0003,28.43029947578907,0.007959396,0.08994140625,0.5069484114646912,0.2,-0.004456569414469413,102500,-0.008206725120544434,3271.8498555799997,9989.0
20996096,29697,10252,706,-1.4519678458571434,20.578006744384766,0.0003,43.405646443367004,0.009053947,0.082470703125,0.5072019100189209,0.2,-0.005644956954347436,102510,0.028104007244110107,3271.8498555799997,9989.0
20998144,29700,10253,706,-1.4514924824237823,11.044382095336914,0.0003,29.795549815893175,0.008657329,0.055810546875,0.5063841938972473,0.2,-0.006940874410793186,102520,0.08228343725204468,3268.4821833600004,9989.0
21000192,29703,10254,707,-1.4581344749778509,23.471220016479492,0.0003,46.482303535938264,0.007608992,0.060107421875,0.5089407563209534,0.2,-0.0036374881070514674,102530,0.0077811479568481445,3268.4821833600004,9989.0
21002240,29705,10255,707,-1.460563626885414,10.135738372802734,0.0003,33.85173231959343,0.007118213,0.068798828125,0.507688581943512,0.2,-0.0025065255700610577,102540,-0.003940224647521973,3268.4821833600004,9989.0
21004288,29708,10256,707,-1.451836670935154,16.453414916992188,0.0003,26.44205339550972,0.010024574,0.108740234375,0.5056010484695435,0.2,-0.002711984809138812,102550,0.014206290245056152,3268.4821833600004,9989.0
21006336,29711,10257,707,-1.4414769414812327,15.135796546936035,0.0003,38.404447990655896,0.010641604,0.100146484375,0.5028027296066284,0.2,-0.0051923716513556425,102560,0.015102565288543701,3268.4821833600004,9989.0
21008384,29715,10258,706,-1.4217333670705556,18.439727783203125,0.0003,38.03107642531395,0.011002572,0.095068359375,0.4960150718688965,0.2,-0.008173764060484246,102570,0.07517248392105103,3261.6947000299992,9989.0
21010432,29718,10259,706,-1.4140604693442582,27.760717391967773,0.0003,50.968029922246934,0.0071618026,0.056494140625,0.49811071157455444,0.2,-0.002367422982933931,102580,0.0045680999755859375,3261.6947000299992,9989.0
21012480,29721,10260,706,-1.4114201989024877,17.873260498046875,0.0003,32.99628223776817,0.008768447,0.074072265625,0.4936283230781555,0.2,-0.0039953226507350335,102590,0.008026063442230225,3261.6947000299992,9989.0
21014528,29724,10261,706,-1.4204752545803785,10.111056327819824,0.0003,29.40162885785103,0.0107173985,0.139306640625,0.5008747577667236,0.2,-0.006914907546888571,102600,0.0130997896194458,3261.6947000299992,9989.0
21016576,29727,10262,706,-1.445012091845274,20.393186569213867,0.0003,32.98140558600426,0.014453629,0.099169921875,0.5060464143753052,0.2,-0.007481110931257718,102610,0.02273237705230713,3261.6947000299992,9989.0
21018624,29730,10263,706,-1.4517025668174028,13.973921775817871,0.0003,26.88844839632511,0.0103116445,0.098828125,0.5049341320991516,0.2,-0.008533587251440622,102620,0.10135865211486816,3253.5973222499997,9989.0
21020672,29732,10264,706,-1.4468127213418485,26.61115264892578,0.0003,41.98946405053139,0.008217232,0.09169921875,0.5056636333465576,0.2,-0.004094724672904703,102630,0.018452763557434082,3253.5973222499997,9989.0
21022720,29736,10265,706,-1.4382372811436652,8.378314971923828,0.0003,13.339696114510298,0.014590001,0.101806640625,0.5008566379547119,0.2,-0.005482017395843286,102640,0.043788135051727295,3253.5973222499997,9989.0
21024768,29739,10266,706,-1.4268193747848272,19.734966278076172,0.0003,36.01003913879394,0.008387118,0.0998046875,0.4991281032562256,0.2,-0.004955873984727077,102650,0.024158000946044922,3253.5973222499997,9989.0
21026816,29742,10267,706,-1.4149759400635957,21.78978157043457,0.0003,42.61433019042015,0.007439583,0.081005859375,0.4951210618019104,0.2,-0.0011928119580261408,102660,0.027519702911376953,3253.5973222499997,9989.0
21028864,29745,10268,706,-1.4080497901886702,13.617217063903809,0.0003,27.737529969215394,0.009702813,0.080615234375,0.49571460485458374,0.2,-0.007510278469999321,102670,0.07291573286056519,3248.71121114,9989.0
21030912,29748,10269,706,-1.4085544418543576,20.787384033203125,0.0003,39.61523414850235,0.0076386584,0.05478515625,0.49574774503707886,0.2,-0.002282183516945224,102680,0.012926936149597168,3248.71121114,9989.0
21032960,29751,10270,706,-1.4102769184857606,7.870671272277832,0.0003,19.813095243275164,0.009009708,0.0986328125,0.4972541630268097,0.2,-0.004765299957944081,102690,0.02345496416091919,3248.71121114,9989.0
21035008,29754,10271,706,-1.411787685751915,19.09554672241211,0.0003,32.098883610963824,0.008796719,0.11953125,0.49562811851501465,0.2,-0.004314032084948849,102700,-0.013452410697937012,3248.71121114,9989.0
21037056,29757,10272,706,-1.4195845659822226,14.471480369567871,0.0003,36.7965137809515,0.009451394,0.07939453125,0.5030649900436401,0.2,-0.005245888981153257,102710,0.018786907196044922,3244.9301333599997,9989.0
21039104,29759,10273,706,-1.4322229772806168,19.047090530395508,0.0003,40.19811453819275,0.004338882,0.04716796875,0.5031574964523315,0.2,-0.004218211342595169,102720,0.08269065618515015,3244.9301333599997,9989.0
21041152,29762,10274,706,-1.438502588123083,17.88003921508789,0.0003,36.37526337504387,0.0078037055,0.0873046875,0.5062236785888672,0.2,-0.003818543290253729,102730,0.025993764400482178,3244.9301333599997,9989.0
21043200,29765,10275,706,-1.4533450786024331,11.408262252807617,0.0003,29.55379002094269,0.010280402,0.07236328125,0.5118192434310913,0.2,-0.0034540824024588803,102740,0.004090785980224609,3244.9301333599997,9989.0
21045248,29768,10276,706,-1.4587184444069863,7.354330539703369,0.0003,18.3800496712327,0.013705979,0.131591796875,0.5096464157104492,0.2,-0.005612549591751304,102750,-0.00804603099822998,3244.9301333599997,9989.0
21047296,29770,10277,706,-1.460038597509265,12.914834976196289,0.0003,31.813044038414954,0.009870518,0.0978515625,0.5128172636032104,0.2,-0.007225811990792863,102760,0.022330045700073242,3243.23442225,9989.0
21049344,29773,10278,706,-1.4664287954568862,19.5405330657959,0.0003,50.30120440125465,0.007741101,0.057666015625,0.512322723865509,0.2,-0.00452241792663699,102770,0.0695536732673645,3243.23442225,9989.0
21051392,29776,10279,706,-1.4677195597440005,17.707592010498047,0.0003,21.088814410567284,0.010743715,0.070849609375,0.5127103328704834,0.2,-0.004449276297236793,102780,0.024432659149169922,3243.23442225,9989.0
21053440,29779,10280,706,-1.4800547353923321,3.8681957721710205,0.0003,14.98289084509015,0.006030402,0.08291015625,0.5192899703979492,0.2,-0.0002236784144770354,102790,0.005001544952392578,3243.23442225,9989.0
21055488,29782,10281,706,-1.4918909624218941,27.6092529296875,0.0003,45.61331545114517,0.011016494,0.081787109375,0.5176572203636169,0.2,-0.005047455335443374,102800,0.009477615356445312,3243.23442225,9989.0
21057536,29786,10282,706,-1.4771799601614475,13.884242057800293,0.0003,27.80454559624195,0.009958828,0.099267578125,0.5127851366996765,0.2,-0.008043624804122374,102810,0.01967024803161621,3240.41196113,9989.0
21059584,29789,10283,706,-1.4713998824357986,36.24707794189453,0.0003,46.14660881757736,0.0072252788,0.064111328125,0.5127254724502563,0.2,-0.004502741215401329,102820,0.04260188341140747,3240.41196113,9989.0
21061632,29791,10284,706,-1.4707007847726346,8.756621360778809,0.0003,24.074108543992043,0.008346053,0.09765625,0.51114821434021,0.2,-0.0045655783731490375,102830,0.018037617206573486,3240.41196113,9989.0
21063680,29794,10285,706,-1.4634720969945192,6.89751672744751,0.0003,12.899482024461031,0.0067771086,0.069189453125,0.5083140730857849,0.2,0.00019904330256395041,102840,-0.0034830570220947266,3240.41196113,9989.0
21065728,29797,10286,706,-1.463442537561059,17.529077529907227,0.0003,37.30316508710384,0.0064077415,0.06689453125,0.5123828053474426,0.2,-0.005587201207526959,102850,0.030614495277404785,3240.41196113,9989.0
21067776,29800,10287,706,-1.4665888011455537,12.142634391784668,0.0003,30.06887008547783,0.009294452,0.089990234375,0.5097448825836182,0.2,-0.006720756615686696,102860,0.10038352012634277,3240.55148891,9989.0
21069824,29802,10288,706,-1.4645947579294443,17.167524337768555,0.0003,34.8613270252943,0.008248917,0.07392578125,0.5100003480911255,0.2,-0.0037083347531734036,102870,0.0181085467338562,3240.55148891,9989.0
21071872,29805,10289,706,-1.4614714622497558,5.033322811126709,0.0003,13.932964354753494,0.0070716655,0.0916015625,0.5071152448654175,0.2,-0.006299828128248919,102880,0.04229617118835449,3240.55148891,9989.0
21073920,29809,10290,706,-1.4652522925287486,8.93867301940918,0.0003,23.258792278170585,0.011374552,0.0673828125,0.5118906497955322,0.2,-0.0006995511299464852,102890,-0.00792074203491211,3240.55148891,9989.0
21075968,29811,10291,706,-1.4848120033740997,10.692525863647461,0.0003,35.54963172972202,0.008292982,0.08291015625,0.5123423337936401,0.2,-0.00483620680461172,102900,0.026141881942749023,3240.55148891,9989.0
21078016,29814,10292,706,-1.4893933434039355,20.571025848388672,0.0003,34.19533762931824,0.0066879,0.062841796875,0.5150191187858582,0.2,-0.006378118565771728,102910,0.08602762222290039,3238.33835558,9989.0
21080064,29817,10293,706,-1.4793629255145788,13.553206443786621,0.0003,47.53972100019455,0.006553312,0.0533203125,0.5077440142631531,0.2,-0.0032991352141834795,102920,0.022660553455352783,3238.33835558,9989.0
21082112,29820,10294,706,-1.4510420229285956,9.669893264770508,0.0003,19.734844303131105,0.009632802,0.092333984375,0.5017091035842896,0.2,-0.0046038582804612815,102930,-0.02208411693572998,3238.33835558,9989.0
21084160,29823,10295,706,-1.4318168736994266,22.460464477539062,0.0003,33.24550238251686,0.0061723148,0.053125,0.4976610541343689,0.2,-0.0003283811500295997,102940,0.010976791381835938,3238.33835558,9989.0
21086208,29826,10296,706,-1.4153924595564604,26.180179595947266,0.0003,41.56078960895538,0.009652214,0.0619140625,0.4948664605617523,0.2,-0.003053970840119291,102950,0.011625111103057861,3238.33835558,9989.0
21088256,29829,10297,706,-1.396543436124921,16.4180908203125,0.0003,26.062189000844956,0.008325798,0.08037109375,0.4876014292240143,0.2,-0.007308173128694762,102960,0.10764718055725098,3235.4672000200003,9989.0
21090304,29831,10298,706,-1.3683614950627088,15.182466506958008,0.0003,34.24643132686615,0.006407245,0.072412109375,0.4809647798538208,0.2,-0.004862840056011919,102970,0.03526085615158081,3235.4672000200003,9989.0
21092352,29834,10299,706,-1.3521926809102296,4.961740970611572,0.0003,17.26614404320717,0.010425631,0.09599609375,0.4811200499534607,0.2,-0.005063059755775612,102980,0.052732229232788086,3235.4672000200003,9989.0
21094400,29837,10300,706,-1.3709323938935996,16.939977645874023,0.0003,22.558475109934808,0.009729628,0.12099609375,0.48793354630470276,0.2,-0.004985876867431216,102990,0.00854426622390747,3235.4672000200003,9989.0
21096448,29840,10301,706,-1.3889829088002443,22.531768798828125,0.0003,57.73421747684479,0.0074040727,0.0666015625,0.4895474910736084,0.2,-0.002391736989375204,103000,0.0011746883392333984,3235.4672000200003,9989.0
21098496,29843,10302,706,-1.3942031159996986,12.318470001220703,0.0003,28.693653225898743,0.013080791,0.113427734375,0.4917626976966858,0.2,-0.014028233346471098,103010,0.05446070432662964,3235.8381611300006,9989.0
21100544,29846,10303,706,-1.3914978187531233,26.29134178161621,0.0003,42.72721280455589,0.007967275,0.050830078125,0.48813605308532715,0.2,-0.0017936064396053553,103020,0.04432433843612671,3235.8381611300006,9989.0
21102592,29850,10304,706,-1.3757285594940185,4.026721477508545,0.0003,14.270631070435048,0.0091936495,0.09833984375,0.4847627282142639,0.2,-0.002873404626006959,103030,-0.05392730236053467,3235.8381611300006,9989.0
21104640,29853,10305,706,-1.3552394177764655,17.428333282470703,0.0003,29.691219168901444,0.008616478,0.10576171875,0.4782770276069641,0.2,-0.001773543881427031,103040,0.01281040906906128,3235.8381611300006,9989.0
21106688,29856,10306,706,-1.3213558953255415,23.090185165405273,0.0003,32.990697687864305,0.008635269,0.09375,0.4683513045310974,0.2,-0.004715753204072826,103050,0.03663825988769531,3235.8381611300006,9989.0
21108736,29859,10307,706,-1.295079556852579,12.369227409362793,0.0003,24.780934277176858,0.009463431,0.09892578125,0.464182049036026,0.2,-0.010495171877846588,103060,0.17855626344680786,3235.6343722399997,9989.0
21110784,29862,10308,706,-1.2728903718292712,11.475783348083496,0.0003,35.79027080237866,0.006957235,0.073388671875,0.4575555920600891,0.2,-0.0033806447143433617,103070,0.018183112144470215,3235.6343722399997,9989.0
21112832,29865,10309,706,-1.2627972699701786,5.742930889129639,0.0003,11.18827015981078,0.010440389,0.105908203125,0.45949357748031616,0.2,-0.002445536639424972,103080,0.07787942886352539,3235.6343722399997,9989.0
21114880,29867,10310,706,-1.2775381546467544,12.840645790100098,0.0003,20.463938730955125,0.012719905,0.104833984375,0.46297401189804077,0.2,-0.004962151845393237,103090,0.03062683343887329,3235.6343722399997,9989.0
21116928,29870,10311,706,-1.2770057830959558,24.435537338256836,0.0003,38.049291813373564,0.010043689,0.0859375,0.4613102972507477,0.2,-0.00645530745096039,103100,0.023937582969665527,3235.8909889100005,9989.0
21118976,29873,10312,706,-1.2703948583453895,15.943098068237305,0.0003,27.609962645173074,0.009321002,0.093994140625,0.46039366722106934,0.2,-0.006954466719616903,103110,0.11198526620864868,3235.8909889100005,9989.0
21121024,29876,10313,706,-1.279929530993104,11.098073959350586,0.0003,32.15640110373497,0.0061501297,0.09296875,0.4642663896083832,0.2,-0.005562171938072425,103120,0.03330886363983154,3235.8909889100005,9989.0
21123072,29879,10314,706,-1.3039304621517658,16.436906814575195,0.0003,23.198687578737736,0.009282102,0.093115234375,0.4730292558670044,0.2,-0.003924007502791938,103130,-0.0019097328186035156,3235.8909889100005,9989.0
21125120,29881,10315,706,-1.3220211286097765,10.00120735168457,0.0003,21.763105741143228,0.0083939275,0.10849609375,0.47388190031051636,0.2,-0.0003870888307574205,103140,0.008711040019989014,3235.8909889100005,9989.0
21127168,29884,10316,706,-1.3223430383950472,16.36078453063965,0.0003,39.109166488051414,0.007681268,0.0896484375,0.4714793562889099,0.2,-0.0043178432271815835,103150,0.021180927753448486,3231.0016278000003,9989.0
21129216,29887,10317,706,-1.309900439530611,29.1645450592041,0.0003,54.502254045009614,0.010510627,0.0900390625,0.46779483556747437,0.2,-0.007691042871738318,103160,0.073539137840271,3231.0016278000003,9989.0
21131264,29890,10318,706,-1.3016300458461045,18.591598510742188,0.0003,30.157489633560182,0.009044664,0.084765625,0.4665646255016327,0.2,-0.003719969947997015,103170,-0.021396875381469727,3231.0016278000003,9989.0
21133312,29893,10319,706,-1.3211992513388395,2.563547134399414,0.0003,5.068945426587016,0.014097424,0.149072265625,0.47950783371925354,0.2,-0.001388119498733431,103180,-0.03704237937927246,3231.0016278000003,9989.0
21135360,29896,10320,706,-1.360938597843051,20.615495681762695,0.0003,37.137511146068576,0.008557046,0.06416015625,0.48310330510139465,0.2,-0.002190377229999285,103190,0.023054301738739014,3231.0016278000003,9989.0
21137408,29899,10321,706,-1.3568292651325464,10.431192398071289,0.0003,24.57827070951462,0.014908778,0.09755859375,0.4782266318798065,0.2,-0.008424374963215086,103200,0.03527754545211792,3226.35976114,9989.0
21139456,29901,10322,706,-1.346405179798603,19.728778839111328,0.0003,47.3360470533371,0.00809981,0.106494140625,0.4766214191913605,0.2,-0.008950446562084834,103210,0.06305903196334839,3226.35976114,9989.0
21141504,29904,10323,706,-1.3491269823163747,27.62691879272461,0.0003,45.59070795178413,0.005626018,0.06572265625,0.48134374618530273,0.2,-0.0035875115921953694,103220,-0.016206026077270508,3226.35976114,9989.0
21143552,29908,10324,706,-1.3555967018008233,6.375334739685059,0.0003,13.231267681717872,0.009277866,0.087841796875,0.47999006509780884,0.2,-0.002183231446542777,103230,-0.009017467498779297,3226.35976114,9989.0
21145600,29911,10325,706,-1.357286323234439,16.540565490722656,0.0003,39.93580573797226,0.010366185,0.088427734375,0.48154765367507935,0.2,-0.0063852107727143444,103240,0.01682257652282715,3226.35976114,9989.0
21147648,29914,10326,706,-1.3616824306547641,18.143024444580078,0.0003,39.540242433547974,0.010116793,0.10419921875,0.4821717143058777,0.2,-0.006841385770530906,103250,0.05390286445617676,3214.0226222500005,9989.0
21149696,29917,10327,706,-1.35441543571651,18.786970138549805,0.0003,44.62354434132576,0.010171728,0.067431640625,0.4793798327445984,0.2,-0.003957538967370056,103260,0.02829962968826294,3214.0226222500005,9989.0
21151744,29920,10328,706,-1.3468362927436828,3.893110513687134,0.0003,11.594125606119633,0.0076941065,0.114794921875,0.4780404567718506,0.2,-0.003283599666610826,103270,-0.015115737915039062,3214.0226222500005,9989.0
21153792,29923,10329,706,-1.3366444289684296,19.301164627075195,0.0003,30.89207494556904,0.011525066,0.1146484375,0.4745761454105377,0.2,-0.0007115257525583729,103280,0.00186997652053833,3214.0226222500005,9989.0
21155840,29926,10330,706,-1.3219641450792552,20.525592803955078,0.0003,37.51036111712456,0.010942798,0.0916015625,0.47150152921676636,0.2,-0.004337827947165351,103290,0.02839106321334839,3214.0226222500005,9989.0
21157888,29928,10331,706,-1.311123538762331,16.700769424438477,0.0003,37.72589536309242,0.010589567,0.103271484375,0.469912588596344,0.2,-0.007454757645609789,103300,0.0641058087348938,3207.39339447,9989.0
21159936,29931,10332,706,-1.306781143322587,16.84109115600586,0.0003,41.12545803189278,0.0123665845,0.089794921875,0.46899524331092834,0.2,-0.003882828752102796,103310,0.03659456968307495,3207.39339447,9989.0
21161984,29934,10333,706,-1.302728595212102,13.335981369018555,0.0003,38.540786653757095,0.007640251,0.084033203125,0.46865522861480713,0.2,-0.003581337731156964,103320,0.011818528175354004,3207.39339447,9989.0
21164032,29937,10334,706,-1.3105408065021038,10.10254955291748,0.0003,18.179193556308746,0.012532181,0.080419921875,0.472025990486145,0.2,-0.00034185250551672653,103330,-0.024146080017089844,3207.39339447,9989.0
