time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/approx_kl,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction
8101888,4989.0,989,8646,936,2493.46188965,0.05191622,-0.027051769196987152,0.004944479957521253,0.0003,0.9936453141272068,0.17172786593437195,0.6971977655775845,9880,0.2,0.001276079566014232,0.3476806640625
8110080,4989.0,990,8655,936,2493.4610518900004,0.048878625,0.02150285616517067,0.004131211827598236,0.0003,0.9943352895788848,0.1717529147863388,0.6936512006446719,9890,0.2,-0.0030373714558663777,0.33753662109375
8118272,4989.0,991,8664,936,2493.461678,0.056483205,-0.03491054102778435,0.0035645812909933738,0.0003,0.9948929934762418,0.17122898995876312,0.6984747542068362,9900,0.2,-0.00933525018626824,0.357568359375
8126464,4989.0,992,8672,937,2493.4661050800005,0.054574333,-0.010338903404772282,0.0040206498364568685,0.0003,0.9967902419157326,0.1709347665309906,0.7007068705745041,9910,0.2,-0.004813044272304978,0.34615478515625
8134656,4989.0,993,8681,937,2493.4602936700003,0.058187596,-0.005044097546488047,0.004101634613653005,0.0003,0.9958430426195264,0.17046967148780823,0.7041772753000259,9920,0.2,-0.006372587983059929,0.353955078125
8142848,4989.0,994,8690,937,2493.45738603,0.052851416,0.008432146161794662,0.0036128945651398682,0.0003,0.9975232302676886,0.17018094658851624,0.711763172224164,9930,0.2,-0.006581220020234468,0.34605712890625
8151040,4989.0,995,8698,937,2493.4551183,0.04887467,-0.02518913894891739,0.0041920676171685045,0.0003,0.9932585651986301,0.17054705321788788,0.7105870981700718,9940,0.2,-0.0026691939245210962,0.35611572265625
8159232,4989.0,996,8707,937,2493.45873493,0.051682234,-0.019349731504917145,0.0035351799073850996,0.0003,0.9957219171337783,0.1713835597038269,0.7006193079054356,9950,0.2,-0.010231903015665011,0.35494384765625
8167424,4989.0,997,8716,937,2493.44955426,0.05837145,-0.032330673187971115,0.004793215414611041,0.0003,0.996004952583462,0.17118287086486816,0.6948230765759945,9960,0.2,-0.0050338312434178075,0.34600830078125
8175616,4989.0,998,8724,937,2493.44660979,0.048658267,-0.037475522607564926,0.004338104070393456,0.0003,0.9956968147307634,0.1715553104877472,0.7022048967890442,9970,0.2,-0.0038803685310995206,0.338916015625
8183808,4989.0,999,8733,937,2493.44385175,0.046854977,-0.03938725218176842,0.0029456601140282145,0.0003,0.9957954506389797,0.16966770589351654,0.7073425455018878,9980,0.2,-0.005942991856863955,0.3427978515625
8192000,4989.0,1000,8742,937,2493.4441411999996,0.049478132,-0.007073833607137203,0.005050211019715789,0.0003,0.9934222879819572,0.17097167670726776,0.7144037077203393,9990,0.2,-0.001739119042031234,0.34951171875
8200192,4989.0,1001,8750,937,2493.44478906,0.050581235,0.007418212480843067,0.004079650177891381,0.0003,0.997219743905589,0.16952338814735413,0.7195541013032198,10000,0.2,-0.004976119170896709,0.343212890625
8208384,4989.0,1002,8759,937,2493.44507687,0.054338947,0.010938312858343124,0.002883009168863282,0.0003,0.9947221223264933,0.16844916343688965,0.7337978043593466,10010,0.2,-0.004547710637780256,0.357666015625
8216576,4989.0,1003,8768,937,2493.4471505,0.057967253,-0.03824975714087486,0.005091501123570197,0.0003,0.9963471619412303,0.16675221920013428,0.752934081107378,10020,0.2,-0.0031745453226903917,0.3729248046875
8224768,4989.0,1004,8776,937,2493.4457164,0.049602453,0.040298279374837875,0.0038882311238012334,0.0003,0.9956785687245429,0.16819250583648682,0.7444944129325449,10030,0.2,-0.0030282421183073895,0.34390869140625
8232960,4989.0,1005,8785,937,2493.4472033700004,0.050731853,0.013533067889511585,0.004579595679933846,0.0003,0.9975854065269232,0.16731595993041992,0.7463282281532884,10040,0.2,-0.009998222495414665,0.35084228515625
8241152,4989.0,1006,8794,937,2493.45085931,0.04850968,-0.01948140561580658,0.0038263626976913654,0.0003,0.9913862375542521,0.16549567878246307,0.7608497152104974,10050,0.2,-0.0028279149759327994,0.3607421875
8249344,4989.0,1007,8802,937,2493.44976088,0.055185385,-0.05363128334283829,0.0034774017440213356,0.0003,0.9928810051642358,0.16665375232696533,0.7598166898824275,10060,0.2,-0.0010552674350037706,0.35296630859375
8257536,4989.0,1008,8811,937,2493.44671318,0.05289902,-0.000921300146728754,0.004384484954061918,0.0003,0.9967288156040013,0.166595458984375,0.7579564206302166,10070,0.2,-0.005907371810462791,0.354638671875
8265728,4989.0,1009,8820,937,2493.44660516,0.05432865,-0.018758954480290413,0.0034298692284664865,0.0003,0.9958025841042399,0.16596338152885437,0.7610415740869939,10080,0.2,-0.002802699704989209,0.3570068359375
8273920,4989.0,1010,8828,937,2493.4511236000003,0.05429676,-0.052933696657419205,0.0034909652727947104,0.0003,0.9951025145128369,0.16475488245487213,0.779660542216152,10090,0.2,-0.006592902448028326,0.355810546875
8282112,4989.0,1011,8837,937,2493.44506388,0.056013,-0.005041622556746006,0.005126199088317662,0.0003,0.995883397758007,0.16324985027313232,0.7943136622197926,10100,0.2,-0.003900243662064895,0.368408203125
8290304,4989.0,1012,8846,937,2493.44316412,0.05621959,0.0011941830161958933,0.003717290234772008,0.0003,0.99669901560992,0.16484913229942322,0.791012202668935,10110,0.2,-0.0036984428948926506,0.351806640625
8298496,4989.0,1013,8854,937,2493.44421537,0.05065135,-0.04215434938669205,0.0028125188975081984,0.0003,0.9947106577455997,0.16495735943317413,0.7763644045218825,10120,0.2,-0.006095221111172578,0.35233154296875
8306688,4989.0,1014,8863,937,2493.4427947,0.04851193,-0.030199214816093445,0.004879266522402758,0.0003,0.9975743212271482,0.16529709100723267,0.7752096831798554,10130,0.2,-0.005528452512226068,0.34871826171875
8314880,4989.0,1015,8872,937,2493.44367955,0.05435677,0.027028091251850128,0.003839663976441443,0.0003,0.9976628536824137,0.1657215654850006,0.7677702706307172,10140,0.2,-0.008194741828992847,0.35289306640625
8323072,4989.0,1016,8881,937,2493.44497715,0.055047184,-0.03552226349711418,0.003446679865010083,0.0003,0.9949300209991634,0.1650199294090271,0.7755960574373603,10150,0.2,-0.008210524109745165,0.3658935546875
8331264,4989.0,1017,8889,937,2493.44152795,0.05043076,0.005070813465863466,0.003817031158860118,0.0003,0.9968395286705345,0.16473901271820068,0.7817150107584894,10160,0.2,-0.00493862611874647,0.3499267578125
8339456,4989.0,1018,8898,937,2493.44728847,0.05076711,0.018804388120770454,0.004156988827071472,0.0003,0.994633159134537,0.1639891266822815,0.7884642982855439,10170,0.2,-0.0031367583407700293,0.35224609375
8347648,4989.0,1019,8907,937,2493.44686354,0.05909538,-0.049837302416563034,0.003635694676722778,0.0003,0.997053659055382,0.1644030213356018,0.7891068494878709,10180,0.2,-0.0060147623822558675,0.3591064453125
8355840,4989.0,1020,8915,937,2493.44447149,0.049077205,-0.018299207091331482,0.003941576950683157,0.0003,0.997394316829741,0.16276219487190247,0.7988608331419528,10190,0.2,-0.006557475384033751,0.35885009765625
8364032,4989.0,1021,8924,937,2493.4440250600005,0.051866606,-0.025907257571816444,0.003381474506477389,0.0003,0.99251673463732,0.1628653109073639,0.808962578419596,10200,0.2,-0.0011741226251615444,0.3421875
8372224,4989.0,1022,8932,937,2493.4455625200003,0.049566515,-0.008529789745807648,0.004894546909417841,0.0003,0.9969537826254964,0.16135463118553162,0.8202749568969011,10210,0.2,-0.004859059412774513,0.35064697265625
8380416,4989.0,1023,8941,937,2493.44238502,0.054018244,-0.029727227985858917,0.003770223170340614,0.0003,0.9976872054394335,0.16371607780456543,0.8044717081822454,10220,0.2,-0.005107759131351486,0.353515625
8388608,4989.0,1024,8950,937,2493.43905709,0.05878215,-0.008573392406105995,0.0031029586136810394,0.0003,0.9933228343725204,0.16335329413414001,0.7955982908606529,10230,0.2,-0.0078106239379849285,0.36055908203125
8396800,4989.0,1025,8959,937,2493.4423932400005,0.05564661,0.026207299903035164,0.0045430420786942705,0.0003,0.9974241424351931,0.1650862991809845,0.7881165239959955,10240,0.2,-0.004105601285846206,0.3623046875
8404992,4989.0,1026,8967,937,2493.4401447200003,0.05362078,-0.00717970309779048,0.003554372151529606,0.0003,0.997307344339788,0.16577604413032532,0.7690972729586065,10250,0.2,-0.004982972611469449,0.35499267578125
8413184,4989.0,1027,8976,937,2493.44635796,0.055424508,0.017563438042998314,0.003698640105812956,0.0003,0.991613726131618,0.16390538215637207,0.7839137271046639,10260,0.2,-0.005483843407273525,0.360498046875
8421376,4989.0,1028,8985,937,2493.4490542200006,0.05243443,0.04558392986655235,0.0039812910003092835,0.0003,0.9970783868338913,0.1636323183774948,0.7931520245037973,10270,0.2,-0.0035999232626636513,0.35703125
8429568,4989.0,1029,8993,937,2493.45225375,0.05267132,-0.00700326869264245,0.0050639202274396665,0.0003,0.9974281236063689,0.16265305876731873,0.808603342436254,10280,0.2,-0.006167221673604217,0.361474609375
8437760,4989.0,1030,9002,937,2493.4500194499997,0.05694157,-0.011203452944755554,0.0025869737091397836,0.0003,0.9965332420542836,0.1628609299659729,0.8095873984508216,10290,0.2,-0.007681153854719014,0.3563720703125
8445952,4989.0,1031,9011,937,2493.44631688,0.05727846,-0.012765176594257355,0.00437672726548044,0.0003,0.9939991971477866,0.16444599628448486,0.7900427363812923,10300,0.2,0.005189216158396448,0.36497802734375
8454144,4989.0,1032,9019,937,2493.4442328299997,0.054885775,-0.028019864112138748,0.004498108104326093,0.0003,0.9956183573231101,0.16444823145866394,0.7831417542882264,10310,0.2,-0.0071754916956706435,0.34720458984375
8462336,4989.0,1033,9028,937,2493.43955183,0.055639833,-0.028849944472312927,0.0034008995993190182,0.0003,0.998002011096105,0.1652045100927353,0.7764694626443088,10320,0.2,-0.005221018996962812,0.35977783203125
8470528,4989.0,1034,9037,937,2493.44142495,0.04647938,-0.023676393553614616,0.003916682669569127,0.0003,0.9958279458805919,0.16486325860023499,0.7791852206923068,10330,0.2,-0.0018084924668073654,0.35311279296875
8478720,4989.0,1035,9046,937,2493.43936345,0.055795975,0.0034387216437608004,0.0035829398588248297,0.0003,0.9955460662022233,0.16606497764587402,0.7724982871674001,10340,0.2,-0.005751148378840299,0.360693359375
8486912,4989.0,1036,9054,937,2493.44059653,0.05407785,-0.012905879877507687,0.004046651404951263,0.0003,0.9971036498900503,0.16530689597129822,0.772266738768667,10350,0.2,-0.00572818842556444,0.3522705078125
8495104,4989.0,1037,9063,937,2493.43851291,0.05710379,-0.004760592244565487,0.004404834521938028,0.0003,0.9969241141807288,0.1638701856136322,0.7845655729062855,10360,0.2,-0.0032227186748059466,0.3494384765625
8503296,4989.0,1038,9072,937,2493.4385450299997,0.052570067,-0.020339349284768105,0.0031008782388198598,0.0003,0.9899467742070556,0.16404184699058533,0.7819864498451352,10370,0.2,-0.005647296603274299,0.35965576171875
8511488,4989.0,1039,9080,937,2493.43457391,0.053977713,-0.01897669956088066,0.004591527517368377,0.0003,0.9970564376562834,0.16424623131752014,0.7823809361085295,10380,0.2,-0.004731296604586532,0.36416015625
8519680,4989.0,1040,9089,937,2493.44244832,0.05609657,-0.011000748723745346,0.0037224101475658244,0.0003,0.9973635047208518,0.16200599074363708,0.809296790510416,10390,0.2,-0.002574252162594348,0.37176513671875
8527872,4989.0,1041,9098,937,2493.44264474,0.057857163,-0.01651996746659279,0.00368140169803155,0.0003,0.9918749276548624,0.16102850437164307,0.8315816679038107,10400,0.2,-0.004613067059108289,0.3666748046875
8536064,4989.0,1042,9106,937,2493.44909696,0.059693538,0.0037436997517943382,0.0044601430486181926,0.0003,0.9972621789202094,0.1610567271709442,0.8335513770580292,10410,0.2,-0.0023258358000020963,0.36160888671875
8544256,4989.0,1043,9115,937,2493.4465622700004,0.051280916,-0.027999628335237503,0.003580574163697747,0.0003,0.996434586821124,0.160999596118927,0.8350716213695705,10420,0.2,-0.0023962642044352833,0.36273193359375
8552448,4989.0,1044,9124,937,2493.45012036,0.050430387,-0.012561953626573086,0.004186932312904901,0.0003,0.9973678970709443,0.161263108253479,0.836251684371382,10430,0.2,-0.0075553995498921726,0.3568603515625
8560640,4989.0,1045,9132,937,2493.45042306,0.060881034,-0.019265977665781975,0.004100966611440526,0.0003,0.9975182465277612,0.16141781210899353,0.8256637043319642,10440,0.2,-0.007671513388049789,0.3697509765625
8568832,4989.0,1046,9141,937,2493.45932929,0.057495955,0.008216556161642075,0.003810169628923177,0.0003,0.9957977840676904,0.16066154837608337,0.8357202058658004,10450,0.2,-0.0049135213590489005,0.3561279296875
8577024,4989.0,1047,9150,937,2493.4662734399994,0.06630832,-0.0017301086336374283,0.003909846056831157,0.0003,0.9961114206817001,0.16257858276367188,0.8219728196971119,10460,0.2,-0.005325519114558119,0.3617431640625
8585216,4989.0,1048,9159,937,2493.4673834499995,0.04920206,-0.046428222209215164,0.003564937081227981,0.0003,0.9946081419475377,0.16208672523498535,0.818688447214663,10470,0.2,-0.0008242121213697829,0.36102294921875
8593408,4989.0,1049,9167,937,2493.4754656899995,0.05296226,0.009603574872016907,0.0036830121912771576,0.0003,0.9941911515779793,0.16326352953910828,0.8073307985439897,10480,0.2,-0.00412660899819457,0.36522216796875
8601600,4989.0,1050,9176,937,2493.47643167,0.048982017,-0.03972125053405762,0.003506392903364031,0.0003,0.9972911814693362,0.16201795637607574,0.8079020665027201,10490,0.2,-0.007910819925382385,0.3575927734375
8609792,4989.0,1051,9185,937,2493.47773478,0.05323823,0.052218858152627945,0.004308801191109523,0.0003,0.9944735895842314,0.16110220551490784,0.819838949572295,10500,0.2,-0.0029096807083988097,0.356201171875
8617984,4989.0,1052,9193,937,2493.48268049,0.050767545,-0.04476770758628845,0.0032565662032993715,0.0003,0.9957587197422981,0.16279898583889008,0.8107876900583506,10510,0.2,-0.00694689871816081,0.35633544921875
8626176,4989.0,1053,9202,937,2493.4918985199997,0.0569715,0.029825367033481598,0.0057588927743836395,0.0003,0.997469978639856,0.1609281301498413,0.815792887005955,10520,0.2,-0.00418969013626338,0.37193603515625
8634368,4989.0,1054,9211,937,2493.49954943,0.0589953,0.04776438698172569,0.003393094472312441,0.0003,0.9982942622154951,0.15912702679634094,0.8466482105664909,10530,0.2,-0.005952899132898893,0.37366943359375
8642560,4989.0,1055,9220,937,2493.50547097,0.057822537,0.012925026938319206,0.0035623485900941887,0.0003,0.9925253768451512,0.15789343416690826,0.8543058604933321,10540,0.2,-0.007803154324210482,0.3623779296875
8650752,4989.0,1056,9228,937,2493.50769723,0.052607648,-0.015221384353935719,0.0038048753133807624,0.0003,0.9974844511598349,0.15880551934242249,0.8557596386410296,10550,0.2,-0.004868727581924759,0.35770263671875
8658944,4989.0,1057,9237,937,2493.51116162,0.054333217,-0.004136959090828896,0.004044055754275177,0.0003,0.9969255961477757,0.15917658805847168,0.8496444107964635,10560,0.2,-0.0048974909126627605,0.354931640625
8667136,4989.0,1058,9246,937,2493.5216783900005,0.055973448,-0.02772267535328865,0.0031301016082579737,0.0003,0.9970220818649977,0.15804263949394226,0.8598748196847736,10570,0.2,-0.007178071510861628,0.35721435546875
8675328,4989.0,1059,9255,937,2493.52348572,0.056345664,-0.009579666890203953,0.0039246691125299545,0.0003,0.9967472257558256,0.15724244713783264,0.8678073449060321,10580,0.2,-0.0012995814449823229,0.3619384765625
8683520,4989.0,1060,9264,937,2493.53391918,0.0579144,-0.0003684929106384516,0.0037085461095557547,0.0003,0.9962418975774199,0.15638600289821625,0.881848025880754,10590,0.2,-0.006130953036335996,0.36036376953125
8691712,4989.0,1061,9272,937,2493.54073289,0.056748487,-0.006655449979007244,0.003553299698069168,0.0003,0.9979484819341451,0.15471923351287842,0.8976746789179743,10600,0.2,-0.0025167651630908948,0.36146240234375
8699904,4989.0,1062,9281,937,2493.54210564,0.06240059,-0.00339597649872303,0.004045258115229444,0.0003,0.9974285180214792,0.15504997968673706,0.9017153816297651,10610,0.2,-0.005435383522126358,0.36763916015625
8708096,4989.0,1063,9290,937,2493.55562627,0.059006218,-0.036160651594400406,0.0033677608840662287,0.0003,0.9963404727168381,0.1548500806093216,0.9019991312175989,10620,0.2,-0.007904165979562094,0.3681396484375
8716288,4989.0,1064,9299,937,2493.5631591600004,0.06257087,0.035300277173519135,0.003971033260040713,0.0003,0.9958294676616788,0.15343275666236877,0.9186927636153996,10630,0.2,-0.004504307709430578,0.3773193359375
8724480,4989.0,1065,9308,937,2493.5672570799998,0.056432515,0.023564528673887253,0.005167618207224223,0.0003,0.9953403356485069,0.1538095474243164,0.9227608796209097,10640,0.2,0.001763023114108364,0.36541748046875
8732672,4989.0,1066,9316,937,2493.57541197,0.05563715,-0.03883635625243187,0.0024696838975160063,0.0003,0.9969316537026316,0.15397468209266663,0.9142949405126274,10650,0.2,-0.005650757987314137,0.3690185546875
8740864,4989.0,1067,9325,937,2493.5832015799997,0.06911899,-0.014370801858603954,0.0036381099663230997,0.0003,0.9963271974120289,0.15127818286418915,0.9370012999512255,10660,0.2,-0.0021539219804253664,0.38233642578125
8749056,4989.0,1068,9334,937,2493.5884748500002,0.056953907,-0.043394267559051514,0.004105845796948416,0.0003,0.9974970032926649,0.14942963421344757,0.9666554276831448,10670,0.2,0.0012246323702129302,0.3800048828125
8757248,4989.0,1069,9343,937,2493.59457393,0.057570364,-0.004442717880010605,0.002840578662517146,0.0003,0.9966111036483198,0.14834707975387573,0.9850904536433518,10680,0.2,-0.00293746423558332,0.37056884765625
8765440,4989.0,1070,9351,937,2493.60140857,0.055805117,0.016623035073280334,0.004377107559594151,0.0003,0.9957036571577191,0.14866608381271362,0.9839956399053336,10690,0.2,0.00032302387699019165,0.3677490234375
8773632,4989.0,1071,9360,937,2493.6109492699998,0.056790583,-0.024907298386096954,0.004372994191908219,0.0003,0.9962098973337561,0.14688672125339508,1.0010624945163726,10700,0.2,-0.0036821663121372693,0.36790771484375
8781824,4989.0,1072,9369,937,2493.6172243899996,0.06517453,-0.07103341072797775,0.0032519176685582353,0.0003,0.9978426906745881,0.1454583704471588,1.0213359661400319,10710,0.2,-0.005927343562871101,0.3824462890625
8790016,4989.0,1073,9378,937,2493.6235969599998,0.064591065,0.0036632567644119263,0.003734864396210469,0.0003,0.9949814602732658,0.1448366492986679,1.0302857464179396,10720,0.2,0.0017458079601055942,0.37822265625
8798208,4989.0,1074,9386,937,2493.6298559700003,0.064276546,0.016869578510522842,0.003993533361108348,0.0003,0.9955458454787731,0.14414042234420776,1.0416677261702716,10730,0.2,-0.0011279423320956993,0.3852294921875
8806400,4989.0,1075,9395,937,2493.6362932800002,0.058613047,-0.027936793863773346,0.003830598157765053,0.0003,0.997582248179242,0.14265784621238708,1.0592406196519732,10740,0.2,-0.005148013793950667,0.38717041015625
8814592,4989.0,1076,9404,937,2493.64150093,0.07293658,-0.011447200551629066,0.0036458641625358723,0.0003,0.996614777483046,0.14372587203979492,1.055250278301537,10750,0.2,1.981944151339121e-05,0.38330078125
8822784,4989.0,1077,9413,937,2493.65088078,0.06169083,-0.0027852747589349747,0.0034073137994710123,0.0003,0.9965437485370785,0.1448349952697754,1.044373054523021,10760,0.2,-0.006816421035910025,0.37752685546875
8830976,4989.0,1078,9422,937,2493.6625515499995,0.06266063,-0.014819823205471039,0.003934817897970788,0.0003,0.9962645068299025,0.1437426507472992,1.0510635336861014,10770,0.2,-0.0014482304453849793,0.38663330078125
8839168,4989.0,1079,9430,937,2493.66429855,0.06562771,-0.02150617353618145,0.004111390921843849,0.0003,0.9971592938527465,0.14359566569328308,1.0519261481240392,10780,0.2,-0.002725501092209015,0.3924560546875
8847360,4989.0,1080,9439,937,2493.6733444399997,0.07019273,0.023408779874444008,0.002677991806740465,0.0003,0.9955648654140532,0.14311037957668304,1.0590014443732798,10790,0.2,-0.0003423277004912961,0.38818359375
8855552,4989.0,1081,9448,937,2493.68464375,0.060781382,-0.004375863820314407,0.004740789297920855,0.0003,0.9966985411010683,0.14586526155471802,1.0362250774167479,10800,0.2,-0.0008218559436500072,0.3818115234375
8863744,4989.0,1082,9457,937,2493.69270564,0.06711654,0.01780732348561287,0.003801765822845482,0.0003,0.9973195013590157,0.14572660624980927,1.0246294133365155,10810,0.2,0.0027105777837277854,0.38355712890625
8871936,4989.0,1083,9465,937,2493.6980278899996,0.060541697,0.020503584295511246,0.00315286967670545,0.0003,0.9965364593081176,0.14572389423847198,1.0247984793968499,10820,0.2,-0.004203380154285697,0.39708251953125
8880128,4989.0,1084,9474,937,2493.70472952,0.064993195,0.04574250057339668,0.003663144500751514,0.0003,0.9975580803584307,0.1465897262096405,1.019119311310351,10830,0.2,-0.001813983889951487,0.37784423828125
8888320,4989.0,1085,9483,937,2493.7154553499995,0.05625392,-0.0367065966129303,0.0038975720935923164,0.0003,0.9964241622947156,0.14563561975955963,1.027711020875722,10840,0.2,-0.0031050228964886626,0.3693603515625
8896512,4989.0,1086,9492,937,2493.72673858,0.062073655,-0.016618801280856133,0.0035274038060379097,0.0003,0.9975204020738602,0.14605648815631866,1.0271631167270243,10850,0.2,-0.00553584252265864,0.38048095703125
8904704,4989.0,1087,9500,937,2493.73026982,0.058602825,-0.021675806492567062,0.003551764587382422,0.0003,0.997306174132973,0.14563395082950592,1.0280033931136132,10860,0.2,-0.003419464474427514,0.38310546875
8912896,4989.0,1088,9509,937,2493.7377379100003,0.05497519,-0.013812488876283169,0.004276032049119749,0.0003,0.993792689871043,0.14564256370067596,1.03020161697641,10870,0.2,0.00014199426077539102,0.3718017578125
8921088,4989.0,1089,9518,937,2493.7433748,0.05972726,-0.02573249861598015,0.003357284066032662,0.0003,0.9980266005732119,0.14589202404022217,1.032660508248955,10880,0.2,-0.0040982887556310745,0.38131103515625
8929280,4989.0,1090,9526,937,2493.75009707,0.059300374,-0.004818730987608433,0.0042266866828867935,0.0003,0.9917664360255003,0.14687371253967285,1.022879890911281,10890,0.2,-0.0004028500112326583,0.37987060546875
8937472,4989.0,1091,9535,937,2493.75785358,0.063249424,-0.005617624148726463,0.003128519648362271,0.0003,0.9936793893575668,0.14886987209320068,0.9979578524827957,10900,0.2,-0.0030665166268590838,0.38038330078125
8945664,4989.0,1092,9544,937,2493.76646046,0.06340076,-0.0368528738617897,0.004125536813899089,0.0003,0.9974626421462744,0.1495284140110016,0.9821880684234202,10910,0.2,-0.003197430606451235,0.38006591796875
8953856,4989.0,1093,9553,937,2493.7750198100002,0.055440452,-0.05230376124382019,0.003362118684890447,0.0003,0.9960258058272302,0.1499568670988083,0.977715405728668,10920,0.2,-0.0011354677390045254,0.38140869140625
8962048,4989.0,1094,9561,937,2493.78820979,0.058792993,0.024979304522275925,0.003733818381215315,0.0003,0.9962069829925895,0.15097999572753906,0.9633267020806671,10930,0.2,-0.005740976932429476,0.38282470703125
8970240,4989.0,1095,9570,937,2493.79934243,0.05995162,0.012334473431110382,0.0037966523207614957,0.0003,0.9891449715942144,0.15210899710655212,0.9494913222268224,10940,0.2,0.0026559276495390803,0.371142578125
8978432,4989.0,1096,9579,937,2493.8091030699998,0.058230564,-0.029836075380444527,0.0042373121897981035,0.0003,0.9974360933993012,0.15228819847106934,0.9495365637354553,10950,0.2,-0.0032753314764704554,0.37108154296875
8986624,4989.0,1097,9587,937,2493.8201343900005,0.063864596,-0.048794347792863846,0.003141837416751514,0.0003,0.9948567575775087,0.15248435735702515,0.9377657185308635,10960,0.2,-0.005029895417828811,0.38155517578125
8994816,4989.0,1098,9596,937,2493.83306662,0.057383854,-0.012725998647511005,0.0037930382365630065,0.0003,0.9970857612788677,0.15119411051273346,0.95469208676368,10970,0.2,-0.003697903105057776,0.37620849609375
9003008,4989.0,1099,9605,937,2493.843553,0.06387251,0.01975548267364502,0.0033150192150969817,0.0003,0.9959014388732612,0.1509212851524353,0.9624148214235901,10980,0.2,-0.0010758782213088126,0.37298583984375
9011200,4989.0,1100,9614,937,2493.85280121,0.0698592,-0.02875099517405033,0.004791241632847232,0.0003,0.9932728842832148,0.15092721581459045,0.9638160347938538,10990,0.2,-0.0021229735015367624,0.38138427734375
9019392,4989.0,1101,9622,937,2493.85674917,0.061255623,0.008235132321715355,0.004001885318984932,0.0003,0.9977154899388552,0.14895310997962952,0.9717892562039196,11000,0.2,-0.004161099304474192,0.3731689453125
9027584,4989.0,1102,9631,937,2493.86999315,0.06187281,-0.03456788510084152,0.005944906723470922,0.0003,0.992991718929261,0.1496252417564392,0.9742796906270087,11010,0.2,-0.004702519365673652,0.38509521484375
9035776,4989.0,1103,9640,937,2493.87705022,0.065828145,-0.01609945483505726,0.00331285632437357,0.0003,0.9967831999529153,0.1502741575241089,0.9668374040164054,11020,0.2,-0.005863994941319106,0.3916015625
9043968,4989.0,1104,9648,937,2493.88534549,0.053844802,-0.0040427809581160545,0.004582075355756388,0.0003,0.9981364507693797,0.1500733494758606,0.9642567940987646,11030,0.2,-0.00402339956490323,0.37178955078125
9052160,4989.0,1105,9657,937,2493.89394363,0.063707985,0.013592137955129147,0.0023530041499725484,0.0003,0.9964139754883945,0.15039817988872528,0.9695230530574918,11040,0.2,-0.0034055651547532763,0.38546142578125
9060352,4989.0,1106,9666,937,2493.90185662,0.058587417,-0.037861697375774384,0.004643824173945177,0.0003,0.9976580757647753,0.15063107013702393,0.9598689851351082,11050,0.2,-0.003756026980772731,0.3838623046875
9068544,4989.0,1107,9675,937,2493.9032433700004,0.062027376,-0.008085842244327068,0.003797593437047908,0.0003,0.9961554491892457,0.14970044791698456,0.9719897779636085,11060,0.2,-0.0032091555491206235,0.37939453125
9076736,4989.0,1108,9683,937,2493.90919456,0.05817601,-0.0289155263453722,0.004294165354303913,0.0003,0.9963634663727134,0.14990393817424774,0.9701303081586957,11070,0.2,-0.0029250119398056993,0.37947998046875
9084928,4989.0,1109,9692,937,2493.9108592,0.059774913,-0.005680378992110491,0.0037791781600390096,0.0003,0.9972430947236717,0.14823761582374573,0.98486911021173,11080,0.2,-0.001993990243136068,0.38297119140625
9093120,4989.0,1110,9701,937,2493.9125621199996,0.061533637,0.003562912344932556,0.0033155062458263274,0.0003,0.9944673874415457,0.1479002833366394,0.9962698254734278,11090,0.2,-0.001933886382903438,0.36925048828125
9101312,4989.0,1111,9709,937,2493.9235203599997,0.06554235,0.006282943766564131,0.0030886756410836826,0.0003,0.9972373312339187,0.1479448825120926,1.0009250172413886,11100,0.2,-0.00426606268301839,0.3908447265625
9109504,4989.0,1112,9718,937,2493.92632288,0.06718987,0.028152380138635635,0.004611658484145664,0.0003,0.9980133180506527,0.14793512225151062,0.996898340806365,11110,0.2,-0.003164853087218944,0.3759765625
9117696,4989.0,1113,9727,937,2493.9250529600004,0.05600477,0.0044333841651678085,0.0032225633945927256,0.0003,0.9961919859051704,0.14732640981674194,0.9974760128185153,11120,0.2,-0.0029990346120030154,0.378369140625
9125888,4989.0,1114,9735,937,2493.9168340000006,0.060576715,-0.046124350279569626,0.0035700275861472617,0.0003,0.9974240991286933,0.14588402211666107,1.017292555142194,11130,0.2,-0.004633896840095986,0.381689453125
9134080,4989.0,1115,9744,937,2493.9192332600005,0.058469217,-0.0256915595382452,0.0036537726605274656,0.0003,0.9973404856864363,0.14750202000141144,1.0069353288970888,11140,0.2,0.0014395186739420752,0.37236328125
9142272,4989.0,1116,9753,937,2493.9185945700006,0.06523104,-0.008312699384987354,0.002993331364086771,0.0003,0.996750435559079,0.14867977797985077,0.9898318626917899,11150,0.2,-0.0023749682746711186,0.3922607421875
9150464,4989.0,1117,9761,937,2493.9218590600003,0.0676952,-0.0062135010957717896,0.003758654474904688,0.0003,0.9970998368225992,0.14751991629600525,0.9948331890627742,11160,0.2,-0.0038621790234174115,0.38531494140625
9158656,4989.0,1118,9770,937,2493.9229839400004,0.058393646,-0.05221794173121452,0.00413274697966699,0.0003,0.9959263959899545,0.14926159381866455,0.9803498490713537,11170,0.2,-0.00016715278106858023,0.38157958984375
