time/time_elapsed,time/iterations,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/loss,train/clip_range,train/n_updates,train/std
3727,2029,4155392,1114,1071.0,2.8389265900000002,0.040281612,0.0003,1.505019925162196,-0.001308477855491219,0.26828891038894653,0.0021934419810349937,0.3275390625,-0.015644412487745285,0.2,20280,0.11383664608001709
3729,2030,4157440,1114,1071.0,2.84001445,0.057590645,0.0003,1.5055282030254602,0.0040073364958516326,0.28194189071655273,0.0018632376806635876,0.3580078125,-0.007757614832371473,0.2,20290,0.11421819776296616
3731,2031,4159488,1114,1071.0,2.83592152,0.043552365,0.0003,1.5081331927329302,0.0034698045361437834,0.29454880952835083,0.0023418974447849904,0.349951171875,-0.0032651196233928204,0.2,20300,0.11385800689458847
3733,2032,4161536,1114,1071.0,2.8356081600000005,0.052139726,0.0003,1.5110173605382442,0.0013532790399040096,0.27974194288253784,0.0024334644542250315,0.368603515625,-0.010090997442603111,0.2,20310,0.11378908157348633
3735,2033,4163584,1114,1071.0,2.8319287799999997,0.036390476,0.0003,1.5136820077896118,0.0036949521847418508,0.2866671681404114,0.0022518118135849362,0.33564453125,0.007369707338511944,0.2,20320,0.11372578889131546
3737,2034,4165632,1114,1071.0,2.833964209999999,0.036166534,0.0003,1.5196269296109677,0.0001478817648603581,0.28981322050094604,0.002443837874307064,0.35283203125,0.06761916726827621,0.2,20330,0.11317422986030579
3738,2035,4167680,1114,1071.0,2.8371507099999995,0.043541625,0.0003,1.5012432422488928,-0.004035141810891219,0.274803102016449,0.002274516963007045,0.326806640625,-0.018935363739728928,0.2,20340,0.11543454229831696
3740,2036,4169728,1114,1071.0,2.8358806,0.031519704,0.0003,1.4827722612768413,0.0004489551603910513,0.28951936960220337,0.002252821511501679,0.336767578125,0.011629736050963402,0.2,20350,0.11566431820392609
3742,2037,4171776,1114,1071.0,2.8347950300000004,0.044340856,0.0003,1.4781185116618871,0.0007432085898471996,0.290002703666687,0.0024317204391991255,0.339599609375,0.040070172399282455,0.2,20360,0.11565499007701874
3744,2038,4173824,1114,1071.0,2.8383257100000003,0.037893485,0.0003,1.4784728787839412,0.0013424751363345423,0.2952795624732971,0.0023911262578621972,0.335205078125,0.026896538212895393,0.2,20370,0.11587466299533844
3746,2039,4175872,1114,1071.0,2.8394419000000006,0.03828702,0.0003,1.482490936294198,-0.0011551951654837466,0.29874569177627563,0.002183495283134107,0.36455078125,-0.008238066919147968,0.2,20380,0.11524370312690735
3747,2040,4177920,1114,1071.0,2.83601682,0.043845285,0.0003,1.4821365855634212,0.002597876869549509,0.2792436480522156,0.0021521730239328464,0.35712890625,-0.03203835338354111,0.2,20390,0.11548139899969101
3749,2041,4179968,1114,1071.0,2.8377861699999993,0.04379918,0.0003,1.4682937003672123,-0.0005573461181484163,0.2544766068458557,0.0017113154059188672,0.3416015625,-0.021327199414372444,0.2,20400,0.11693359911441803
3751,2042,4182016,1114,1071.0,2.8378891399999997,0.04498317,0.0003,1.4551037665456534,0.005624972681107465,0.2959737181663513,0.002235562543501146,0.35361328125,-0.010351045988500118,0.2,20410,0.11725062131881714
3753,2043,4184064,1114,1071.0,2.8356077699999993,0.044158425,0.0003,1.459737815335393,0.0043731860670959575,0.30076706409454346,0.0022029139623555237,0.336083984375,0.023155830800533295,0.2,20420,0.11656505614519119
3754,2044,4186112,1114,1071.0,2.83807617,0.047917906,0.0003,1.4541423454880715,-0.0017167178128147497,0.2792918086051941,0.0022814306059444787,0.340478515625,0.016124451532959938,0.2,20430,0.11767388880252838
3756,2045,4188160,1114,1071.0,2.83841356,0.03611623,0.0003,1.4518703054636717,-0.004216480562172364,0.29384708404541016,0.0022052146015994365,0.34130859375,-0.026974985376000404,0.2,20440,0.11706521362066269
3758,2046,4190208,1114,1071.0,2.84336075,0.05697608,0.0003,1.4549739930778742,-0.0011518004204845056,0.2966442108154297,0.002262808836712793,0.35400390625,0.05274663493037224,0.2,20450,0.11707328259944916
3760,2047,4192256,1114,1071.0,2.84256129,0.041285966,0.0003,1.4625901348888874,0.003288936692115385,0.29929018020629883,0.002281764781582751,0.36474609375,-0.01107676513493061,0.2,20460,0.11650705337524414
3761,2048,4194304,1114,1071.0,2.84423845,0.041095596,0.0003,1.4696157045662404,0.0025524175500322597,0.2908744812011719,0.0023410574825902587,0.32724609375,-0.005506838671863079,0.2,20470,0.11573551595211029
3763,2049,4196352,1114,1071.0,2.8445570000000004,0.044805244,0.0003,1.4893470406532288,-0.0014102246772381478,0.29950183629989624,0.0021113821068865944,0.352734375,0.022532638162374496,0.2,20480,0.11453522741794586
3765,2050,4198400,1114,1071.0,2.8466299000000004,0.044956192,0.0003,1.4808115016669035,-0.0037548387204878963,0.294150710105896,0.0023765887734043646,0.362890625,-0.015276332385838032,0.2,20490,0.11658420413732529
3767,2051,4200448,1114,1071.0,2.8473201099999996,0.039914913,0.0003,1.4487637624144554,0.0014252036664402113,0.28670310974121094,0.002136881394108059,0.34697265625,-0.013800537213683128,0.2,20500,0.11824122071266174
3769,2052,4202496,1114,1071.0,2.8439635500000002,0.038319066,0.0003,1.4540314704179764,-0.003845193645975087,0.2639181613922119,0.0017616067403650958,0.337109375,0.0002256652805954218,0.2,20510,0.11630477756261826
3770,2053,4204544,1115,1071.0,2.8476414799999996,0.0353789,0.0003,1.4657138522714377,-0.0036270342650823297,0.2962295413017273,0.0020262101272237485,0.337890625,-0.010948930867016315,0.2,20520,0.1168811172246933
3772,2054,4206592,1115,1071.0,2.84753473,0.040862996,0.0003,1.4772078800946473,-0.0016931093981838786,0.30186957120895386,0.0021452716868225253,0.326171875,-0.019307278096675873,0.2,20530,0.11532419919967651
3774,2055,4208640,1115,1071.0,2.8496916999999997,0.046180993,0.0003,1.475462769344449,-0.0049712484658812174,0.29721570014953613,0.002230213688017102,0.347119140625,0.002535233274102211,0.2,20540,0.11644556373357773
3776,2056,4210688,1115,1071.0,2.851384829999999,0.048654325,0.0003,1.4725808307528496,0.0018454044569807594,0.291337788105011,0.0022260248215388856,0.352734375,0.009793643839657307,0.2,20550,0.11600956320762634
3777,2057,4212736,1115,1071.0,2.8490762199999993,0.047038507,0.0003,1.474935069680214,-0.00019866578732035122,0.3081222176551819,0.00204735076003999,0.37060546875,0.014073490165174007,0.2,20560,0.11619795858860016
3779,2058,4214784,1115,1071.0,2.8484728099999996,0.039709583,0.0003,1.4876039080321788,-0.0018059793379507027,0.2823839783668518,0.0021845673889401953,0.341259765625,0.020945029333233833,0.2,20570,0.11460410803556442
3781,2059,4216832,1115,1071.0,2.851040069999999,0.03991276,0.0003,1.4990296132862568,-0.001956066543061752,0.2916003465652466,0.0021296621456713184,0.317578125,0.006353003904223442,0.2,20580,0.11497676372528076
3783,2060,4218880,1115,1071.0,2.8515937099999995,0.03849303,0.0003,1.5028133761137723,-0.001533659460255876,0.2936350107192993,0.0020009731117170302,0.349755859375,-0.048582956194877625,0.2,20590,0.11470051109790802
3785,2061,4220928,1115,1071.0,2.8511321699999996,0.03631963,0.0003,1.5101024109870196,0.001038604837958701,0.292668879032135,0.0019876847793057094,0.357177734375,0.07120990008115768,0.2,20600,0.11384861171245575
3786,2062,4222976,1115,1071.0,2.8433994699999996,0.04276294,0.0003,1.5195212472230195,-0.0021576307728537357,0.2734680771827698,0.002161411462293472,0.33291015625,0.01355206873267889,0.2,20610,0.1134708821773529
3788,2063,4225024,1115,1071.0,2.8426090299999993,0.042538155,0.0003,1.5145969718694687,-0.0036423689758521504,0.271054208278656,0.0018405805067231995,0.340380859375,-0.00279184989631176,0.2,20620,0.11381083726882935
3790,2064,4227072,1115,1071.0,2.8409855999999998,0.038943127,0.0003,1.514028636738658,-0.0008437906915787607,0.2926267385482788,0.0017610475844776375,0.350048828125,0.000540934270247817,0.2,20630,0.11371512711048126
3792,2065,4229120,1115,1071.0,2.83972486,0.048399486,0.0003,1.5200034324079752,0.000530984447686933,0.29319238662719727,0.002248440644325456,0.363330078125,0.007724323309957981,0.2,20640,0.11351844668388367
3793,2066,4231168,1115,1071.0,2.8370406900000007,0.043664187,0.0003,1.5425417844206095,-0.004241589142475277,0.2840620279312134,0.0022682222064759117,0.333837890625,-0.017608705908060074,0.2,20650,0.11117132753133774
3795,2067,4233216,1115,1071.0,2.834998950000001,0.046150796,0.0003,1.5669318217784167,-0.0027867778626387008,0.27868348360061646,0.002161009903284139,0.37919921875,-0.05781770497560501,0.2,20660,0.11109760403633118
3797,2068,4235264,1115,1071.0,2.8355167,0.053281553,0.0003,1.5660153534263372,0.0005808819681988098,0.28697699308395386,0.002162829864209925,0.332275390625,0.003393143881112337,0.2,20670,0.11102773249149323
3799,2069,4237312,1115,1071.0,2.8328066899999995,0.034477953,0.0003,1.5767243094742298,0.0014082516085181852,0.26734012365341187,0.0021657699810020857,0.345068359375,-0.013364089652895927,0.2,20680,0.10966102033853531
3800,2070,4239360,1115,1071.0,2.83111991,0.052468542,0.0003,1.5841990448534489,-0.004038829734054161,0.2846328020095825,0.002122176287230104,0.38115234375,-0.00990445539355278,0.2,20690,0.11024188995361328
3802,2071,4241408,1115,1071.0,2.8277410300000003,0.043130487,0.0003,1.5734804533421993,0.0030021963422768748,0.2858021855354309,0.0021745770467532567,0.346435546875,0.009500768966972828,0.2,20700,0.11040931940078735
3804,2072,4243456,1115,1071.0,2.82613744,0.038954854,0.0003,1.5611090283840894,0.001403673861932475,0.28584182262420654,0.0020180168394290376,0.376708984375,0.07405320554971695,0.2,20710,0.11165553331375122
3806,2073,4245504,1115,1071.0,2.82342338,0.0406756,0.0003,1.559165220707655,-0.004636579919315409,0.2952616214752197,0.0019792107150351512,0.344384765625,-0.009921691380441189,0.2,20720,0.11073705554008484
3808,2074,4247552,1115,1071.0,2.82166708,0.054514393,0.0003,1.5673375990241767,-0.0004823643612326123,0.2893919348716736,0.002031292779247451,0.370947265625,-0.015813389793038368,0.2,20730,0.11056465655565262
3809,2075,4249600,1115,1071.0,2.8237326500000006,0.042931817,0.0003,1.5644744452089072,0.00011005533015122637,0.26589059829711914,0.0016791948637546739,0.348876953125,-0.01680990867316723,0.2,20740,0.11102123558521271
3811,2076,4251648,1115,1071.0,2.82286634,0.04526882,0.0003,1.5482879512012004,0.005059786239871755,0.314362108707428,0.0018979144466356956,0.382666015625,0.02754887007176876,0.2,20750,0.11208465695381165
3813,2077,4253696,1115,1071.0,2.8272898399999993,0.046323307,0.0003,1.5391986705362797,0.0004817698063561693,0.30379241704940796,0.002048848819504201,0.366796875,0.01955500990152359,0.2,20760,0.11227057874202728
3815,2078,4255744,1115,1071.0,2.8286714600000007,0.043839738,0.0003,1.5394014187157155,0.0016254186950391159,0.2925297021865845,0.0022290237380730104,0.3568359375,-0.016082027927041054,0.2,20770,0.11200958490371704
3816,2079,4257792,1115,1071.0,2.826352770000001,0.035783205,0.0003,1.5363486796617507,-0.002554175844124984,0.3059115409851074,0.002177224812112399,0.348291015625,-0.03269454091787338,0.2,20780,0.11263171583414078
3818,2080,4259840,1115,1071.0,2.822587920000001,0.052364804,0.0003,1.5248475976288318,-0.0011213811812922359,0.30655407905578613,0.0020586847784215935,0.37431640625,-0.016689350828528404,0.2,20790,0.11348522454500198
3820,2081,4261888,1115,1071.0,2.82346586,0.04024891,0.0003,1.5299556169658899,-0.0014848747690848541,0.3103184700012207,0.0019600877139964723,0.351123046875,0.01977543905377388,0.2,20800,0.11183810234069824
3822,2082,4263936,1115,1071.0,2.82369598,0.036186725,0.0003,1.5454755272716283,-0.0031763763588969597,0.2997630834579468,0.0021640740409566207,0.335498046875,-0.00653868867084384,0.2,20810,0.11185821890830994
3823,2083,4265984,1115,1071.0,2.82707372,0.05892972,0.0003,1.535867704078555,0.003910736674151849,0.3001576066017151,0.0021639313416017105,0.359228515625,0.11370908468961716,0.2,20820,0.11271756887435913
3825,2084,4268032,1115,1071.0,2.82124571,0.05286157,0.0003,1.5243571754544973,0.0007318778320041019,0.2962842583656311,0.002191020355348883,0.362939453125,-0.01002191100269556,0.2,20830,0.11336304247379303
3827,2085,4270080,1115,1071.0,2.82608113,0.045578286,0.0003,1.5238912228494883,0.0016986711096251383,0.2873268723487854,0.0023581676516187143,0.33056640625,0.0003516597207635641,0.2,20840,0.11278216540813446
3829,2086,4272128,1115,1071.0,2.82803124,0.047913373,0.0003,1.5302791606634856,-0.0059319853578927,0.2886490821838379,0.0019692926569405246,0.349853515625,-0.008118489757180214,0.2,20850,0.1126926839351654
3830,2087,4274176,1115,1071.0,2.8236762099999995,0.038573854,0.0003,1.52298887334764,-0.00045416976936394347,0.28769153356552124,0.0018040416360236122,0.328125,0.007825355045497417,0.2,20860,0.11326728761196136
3832,2088,4276224,1115,1071.0,2.823114509999999,0.054785695,0.0003,1.5158794671297073,-0.0032409691804787142,0.30184632539749146,0.0020521267786534738,0.376806640625,-0.01799529790878296,0.2,20870,0.1138099804520607
3834,2089,4278272,1115,1071.0,2.8230938099999996,0.04112649,0.0003,1.4992413137108087,0.0030421275107073596,0.30611652135849,0.0022290135188086425,0.357177734375,0.009381535463035107,0.2,20880,0.11457481235265732
3836,2090,4280320,1115,1071.0,2.81634118,0.03839299,0.0003,1.498826114460826,0.005548202550562565,0.29769957065582275,0.002331483093803399,0.371728515625,-0.019053485244512558,0.2,20890,0.11438093334436417
3837,2091,4282368,1115,1071.0,2.8153026200000006,0.043665435,0.0003,1.501750399172306,-0.009275115640048171,0.30852240324020386,0.002184117679280462,0.343017578125,0.005597476847469807,0.2,20900,0.11397134512662888
3839,2092,4284416,1115,1071.0,2.81817849,0.049256943,0.0003,1.490678394585848,0.0054880860392586325,0.3010907769203186,0.002058242619932571,0.36201171875,0.014149699360132217,0.2,20910,0.1157183051109314
3841,2093,4286464,1115,1071.0,2.81454326,0.040640935,0.0003,1.4708446741104126,-0.0010204461810644715,0.2875738739967346,0.0022689915174851196,0.338916015625,0.018587158992886543,0.2,20920,0.11612501740455627
3843,2094,4288512,1115,1071.0,2.8125412800000005,0.04576524,0.0003,1.4669482037425041,-0.005109330099367071,0.29738521575927734,0.0021537838383665076,0.333984375,-0.012001387774944305,0.2,20930,0.11584681272506714
3845,2095,4290560,1115,1071.0,2.8126999600000007,0.034467474,0.0003,1.452841369062662,-0.0017469227997935377,0.287405788898468,0.0022090342770752615,0.333837890625,-0.0077410247176885605,0.2,20940,0.11796712875366211
3846,2096,4292608,1115,1071.0,2.8101436,0.03778495,0.0003,1.4284694835543632,-0.0005374393935198895,0.3046829104423523,0.0022536512113219944,0.327734375,0.004204027354717255,0.2,20950,0.11900284141302109
3848,2097,4294656,1115,1071.0,2.8093420300000003,0.03785728,0.0003,1.4181267153471708,0.003039837515098043,0.28714847564697266,0.0020786870360097963,0.357861328125,0.011435776948928833,0.2,20960,0.11903899908065796
3850,2098,4296704,1115,1071.0,2.80885824,0.04181587,0.0003,1.4144252564758062,-0.005275480495765805,0.2626674771308899,0.001677142955850286,0.36640625,-0.008001300506293774,0.2,20970,0.11951062828302383
3852,2099,4298752,1115,1071.0,2.8061936799999994,0.03325486,0.0003,1.4216920830309392,0.0014890565929817968,0.29665833711624146,0.002015955028218741,0.321142578125,-0.0032004201784729958,0.2,20980,0.1181841641664505
3853,2100,4300800,1115,1071.0,2.805154779999999,0.039383896,0.0003,1.4428447131067514,-0.0009043619516887702,0.3115995526313782,0.0021459220801261837,0.341748046875,0.03575192391872406,0.2,20990,0.11732898652553558
3855,2101,4302848,1115,1071.0,2.8014485599999994,0.03678666,0.0003,1.4460640363395214,-0.0020743979592225516,0.2881374955177307,0.0022087818062573204,0.30693359375,-0.03081844002008438,0.2,21000,0.11746777594089508
3857,2102,4304896,1115,1071.0,2.80098417,0.042363204,0.0003,1.436905138939619,0.0009629932828829624,0.308341920375824,0.0020687862543127267,0.368359375,0.012659725733101368,0.2,21010,0.11846049129962921
3859,2103,4306944,1116,1071.0,2.8003278099999993,0.052126266,0.0003,1.4357569422572851,-8.995967218652367e-05,0.30147790908813477,0.002061530400715128,0.3138671875,-0.002645979868248105,0.2,21020,0.11753420531749725
3860,2104,4308992,1116,1071.0,2.7989827699999994,0.031362936,0.0003,1.449412887915969,0.00390771659440361,0.3035242557525635,0.001979849607596407,0.33837890625,-0.017316827550530434,0.2,21030,0.11698615550994873
3862,2105,4311040,1116,1071.0,2.7975887099999994,0.041685276,0.0003,1.443496624007821,-0.0025451362394960596,0.2972789406776428,0.00203039568841632,0.342236328125,0.01292989682406187,0.2,21040,0.11831501126289368
3864,2106,4313088,1116,1071.0,2.8003298199999995,0.04029361,0.0003,1.4421105198562145,-0.0061082422194886025,0.3017199635505676,0.002087863676933921,0.32890625,-0.022691067308187485,0.2,21050,0.11719760298728943
3866,2107,4315136,1116,1071.0,2.800162910000001,0.06226404,0.0003,1.4548725262284279,-0.0005470786767546087,0.31078678369522095,0.0019603622440627078,0.325048828125,-0.003014287445694208,0.2,21060,0.11674295365810394
3868,2108,4317184,1116,1071.0,2.799967520000001,0.040146336,0.0003,1.4577692691236734,-0.0022724752147041728,0.3020694851875305,0.0020226735066898984,0.345947265625,-0.020895062014460564,0.2,21070,0.1164027526974678
3869,2109,4319232,1116,1071.0,2.8007276700000006,0.041792523,0.0003,1.4746854156255722,0.0017575763369677589,0.2850741744041443,0.0016094802966108545,0.347412109375,0.053120583295822144,0.2,21080,0.11542943120002747
3871,2110,4321280,1116,1071.0,2.8045587500000004,0.042957783,0.0003,1.4848349448293447,0.0016575589441345073,0.3089938759803772,0.0019116303614282516,0.35185546875,-0.011092337779700756,0.2,21090,0.1149543970823288
3873,2111,4323328,1116,1071.0,2.806804360000001,0.056824174,0.0003,1.491485819593072,0.0020935586100677027,0.30657297372817993,0.001928482572475332,0.354052734375,-0.017664242535829544,0.2,21100,0.11479964852333069
3875,2112,4325376,1116,1071.0,2.80872424,0.033373967,0.0003,1.4861750010401011,-0.004423063788271975,0.3033791780471802,0.0021009286318076194,0.337109375,0.007792714051902294,0.2,21110,0.11539874970912933
3876,2113,4327424,1116,1071.0,2.80575623,0.047009148,0.0003,1.47839459143579,-0.0006257267610635609,0.305514931678772,0.0020896888447168747,0.3310546875,0.0015706769190728664,0.2,21120,0.11570961773395538
3878,2114,4329472,1116,1071.0,2.8067382,0.040424086,0.0003,1.473601919785142,-0.00017950393885257654,0.3125426173210144,0.0021614285604300678,0.3626953125,-0.03290722519159317,0.2,21130,0.1161135584115982
3880,2115,4331520,1116,1071.0,2.8031762799999997,0.03688715,0.0003,1.4833030685782433,0.0023477746151911562,0.30661582946777344,0.002028107169098803,0.337646484375,0.044243477284908295,0.2,21140,0.11445815861225128
3882,2116,4333568,1116,1071.0,2.8055061099999996,0.04254837,0.0003,1.5012170381844043,-0.0008779378767940216,0.2930694818496704,0.0021394412015069975,0.37431640625,-0.011300578713417053,0.2,21150,0.11393001675605774
3883,2117,4335616,1116,1071.0,2.8006184800000007,0.04594793,0.0003,1.5092049907892942,-0.00463249847816769,0.30585628747940063,0.0019975014745796217,0.345654296875,-0.05143800377845764,0.2,21160,0.11362233757972717
3885,2118,4337664,1116,1071.0,2.801693710000001,0.058538914,0.0003,1.5065663423389197,0.003232580471376423,0.3149476647377014,0.001992842474282952,0.351123046875,0.00703989714384079,0.2,21170,0.11445716768503189
3887,2119,4339712,1116,1071.0,2.8018424700000004,0.03795995,0.0003,1.4794475421309472,-0.0002074543765047565,0.3041366934776306,0.002073828415996104,0.362109375,0.026380380615592003,0.2,21180,0.1164809837937355
3889,2120,4341760,1116,1071.0,2.7987585200000002,0.055004388,0.0003,1.4673138298094273,0.0012638147221878172,0.28074270486831665,0.0017050350617864752,0.33466796875,-0.015547982417047024,0.2,21190,0.11591081321239471
3891,2121,4343808,1116,1071.0,2.8024225900000004,0.050780468,0.0003,1.4701285913586617,-0.0005554650524572935,0.28956151008605957,0.0014925865196346421,0.36787109375,0.06137298420071602,0.2,21200,0.11610769480466843
3892,2122,4345856,1116,1071.0,2.80205561,0.057567574,0.0003,1.4658917758613825,-0.0031469377645407803,0.3172503709793091,0.001838006014804705,0.3572265625,-0.02749127894639969,0.2,21210,0.11613427102565765
3894,2123,4347904,1116,1071.0,2.80384883,0.0356764,0.0003,1.477394025027752,-0.001300451729912311,0.3077327609062195,0.0018892185695221996,0.333447265625,-0.024288617074489594,0.2,21220,0.1150512620806694
3896,2124,4349952,1116,1071.0,2.80653474,0.03951022,0.0003,1.4921524226665497,0.0009002190185128711,0.3155090808868408,0.001801702703050978,0.354931640625,-0.032424382865428925,0.2,21230,0.11477065831422806
3898,2125,4352000,1116,1071.0,2.81064442,0.04129669,0.0003,1.498497521877289,-0.008076251606689766,0.3056091070175171,0.002155686935293488,0.338330078125,0.0018665272509679198,0.2,21240,0.11396713554859161
3899,2126,4354048,1116,1071.0,2.80806786,0.04688225,0.0003,1.510571538284421,-0.00164519764657598,0.2973291873931885,0.002032489706289198,0.3705078125,-0.007920676842331886,0.2,21250,0.11353881657123566
3901,2127,4356096,1116,1071.0,2.8023171499999995,0.052681256,0.0003,1.5085772018879653,0.0019578077452024447,0.29949700832366943,0.0019882055512425723,0.384130859375,-0.007907692342996597,0.2,21260,0.11425650119781494
3903,2128,4358144,1116,1071.0,2.79970527,0.037905738,0.0003,1.5045448884367942,0.0011396312082069926,0.29401546716690063,0.002008096499230305,0.334814453125,-0.007524898741394281,0.2,21270,0.1140606552362442
3905,2129,4360192,1116,1071.0,2.79914078,0.041593693,0.0003,1.4870298363268375,0.005072027777350741,0.2932196259498596,0.0020211920607835056,0.3677734375,0.00709158182144165,0.2,21280,0.11563492566347122
3907,2130,4362240,1116,1071.0,2.8021755,0.041091345,0.0003,1.4609168160706758,-0.0032415314504760317,0.3043118119239807,0.0021512417331905455,0.34462890625,-0.02162349224090576,0.2,21290,0.11730363219976425
3908,2131,4364288,1116,1071.0,2.80399329,0.047227334,0.0003,1.4618339139968157,0.003458416074863635,0.30661892890930176,0.0020619536875528866,0.342578125,0.032188378274440765,0.2,21300,0.11597322672605515
3910,2132,4366336,1116,1071.0,2.80460884,0.041048326,0.0003,1.4635837491601706,-0.0029077704894007184,0.2673007845878601,0.001570427432852739,0.317333984375,0.0466604046523571,0.2,21310,0.11663404107093811
3912,2133,4368384,1116,1071.0,2.80501985,0.037444152,0.0003,1.4578209415078163,-0.0006961409759242088,0.28499239683151245,0.002082221698765352,0.347216796875,0.029228879138827324,0.2,21320,0.11643114686012268
3914,2134,4370432,1116,1071.0,2.8039468800000003,0.034061387,0.0003,1.4566926810890437,0.0020593460954842157,0.29135656356811523,0.0021108799257490317,0.3505859375,-0.005838077515363693,0.2,21330,0.11728814989328384
3915,2135,4372480,1116,1071.0,2.8006906299999996,0.035658896,0.0003,1.4453788429498673,-0.004642385167971952,0.30914580821990967,0.0019136954617351876,0.335888671875,0.009021090343594551,0.2,21340,0.11771821975708008
3917,2136,4374528,1116,1071.0,2.8045978799999993,0.05468776,0.0003,1.4398954913020134,-0.002909758038003929,0.2981518507003784,0.0018935395293738111,0.33779296875,-0.019176222383975983,0.2,21350,0.11779304593801498
3919,2137,4376576,1116,1071.0,2.8056148899999998,0.044448964,0.0003,1.4390338595956564,-0.005088715045712888,0.2976280450820923,0.002112766476420802,0.35390625,-0.022627195343375206,0.2,21360,0.11787548661231995
3921,2138,4378624,1116,1071.0,2.804151,0.041138284,0.0003,1.4342148821800946,-0.0015412972279591486,0.30393099784851074,0.0021577648269158088,0.3556640625,-0.013147616758942604,0.2,21370,0.11835137009620667
3923,2139,4380672,1116,1071.0,2.80567885,0.034348086,0.0003,1.4468425564467906,-0.000611747016228037,0.3143278956413269,0.0020010624797578203,0.349365234375,-0.033829718828201294,0.2,21380,0.11644448339939117
3924,2140,4382720,1116,1071.0,2.8042850400000003,0.07982121,0.0003,1.4582444075495005,-0.004913871463213581,0.3156243562698364,0.0020232159202350887,0.36025390625,0.013049529865384102,0.2,21390,0.11683548986911774
3926,2141,4384768,1116,1071.0,2.8028010199999995,0.049048737,0.0003,1.4542258340865373,0.0028647595376241953,0.31191569566726685,0.0020336755140306197,0.347705078125,0.012566301971673965,0.2,21400,0.1168261468410492
3928,2142,4386816,1116,1071.0,2.8029520699999995,0.039637543,0.0003,1.4596753403544427,-0.0002861173343262635,0.3076297640800476,0.002125490817161335,0.325341796875,-0.01286439411342144,0.2,21410,0.11648692190647125
3930,2143,4388864,1116,1071.0,2.8025221899999995,0.048493,0.0003,1.4631753906607627,-0.005234879744239152,0.28075331449508667,0.0018487970128262532,0.35009765625,0.0592682920396328,0.2,21420,0.11641974747180939
3931,2144,4390912,1116,1071.0,2.7968986299999994,0.035434335,0.0003,1.4570805065333843,-0.005475244528497569,0.2910715341567993,0.0018878732829762158,0.343701171875,-0.03995602950453758,0.2,21430,0.11712346971035004
3933,2145,4392960,1116,1071.0,2.7943192000000003,0.038308673,0.0003,1.4550567019730807,-0.007270373958454002,0.2903204560279846,0.0023210726480101585,0.3376953125,-0.019492268562316895,0.2,21440,0.11660578846931458
3935,2146,4395008,1116,1071.0,2.7915200100000006,0.03663144,0.0003,1.4453001823276281,0.000682018676889129,0.2939356565475464,0.0021680513080355015,0.34755859375,-0.005723047535866499,0.2,21450,0.118038609623909
3937,2147,4397056,1116,1071.0,2.7933120000000002,0.049025506,0.0003,1.4298068214207889,0.00034199621004518124,0.28373855352401733,0.002137433320785931,0.31953125,0.04268040135502815,0.2,21460,0.11853262782096863
3939,2148,4399104,1116,1071.0,2.7891893600000004,0.042226613,0.0003,1.42688845731318,0.0010606845185975543,0.29439133405685425,0.002230380529363174,0.33505859375,-0.018687035888433456,0.2,21470,0.1185404434800148
3940,2149,4401152,1116,1071.0,2.7902707600000003,0.04773038,0.0003,1.4324058678001166,-0.0028646792576182633,0.2845875024795532,0.0022571280251213466,0.337744140625,0.03385968133807182,0.2,21480,0.11795562505722046
3942,2150,4403200,1116,1071.0,2.7798106900000006,0.032365672,0.0003,1.4290622014552354,-0.004932915615790989,0.29937565326690674,0.0019256293619037024,0.344580078125,-0.049267832189798355,0.2,21490,0.11879000067710876
3944,2151,4405248,1116,1071.0,2.7779574299999994,0.04105217,0.0003,1.4279281228780747,-0.0008776778136962094,0.275725781917572,0.0021163893305129024,0.350244140625,-0.03292413428425789,0.2,21500,0.11807231605052948
3946,2152,4407296,1116,1071.0,2.77791688,0.055540133,0.0003,1.4253761555999518,0.0008131868584314361,0.2960056662559509,0.0020056082514201988,0.346533203125,-0.016051307320594788,0.2,21510,0.11926047503948212
3947,2153,4409344,1116,1071.0,2.77445875,0.056240432,0.0003,1.411103167012334,-0.00078695397824049,0.28760045766830444,0.0022451384840678655,0.3349609375,0.042939893901348114,0.2,21520,0.11961519718170166
3949,2154,4411392,1116,1071.0,2.772135230000001,0.034831315,0.0003,1.4251303590834141,-0.006230385485105216,0.2941167950630188,0.0020786437489732634,0.321875,-0.026843510568141937,0.2,21530,0.11749468743801117
3951,2155,4413440,1116,1071.0,2.7629016700000006,0.036507413,0.0003,1.4396828193217517,0.0018008848230238073,0.18119794130325317,0.0016403173161961605,0.363232421875,-0.015627842396497726,0.2,21540,0.11804696172475815
3953,2156,4415488,1116,1071.0,2.7595111,0.040411882,0.0003,1.423474770784378,-0.0033951037767110392,0.28978443145751953,0.002140252884782967,0.3509765625,0.05009467899799347,0.2,21550,0.11917908489704132
3955,2157,4417536,1116,1071.0,2.74983119,0.043426495,0.0003,1.4257265258580447,-0.003216310301286285,0.27122247219085693,0.002157260676904116,0.324853515625,-0.006868908181786537,0.2,21560,0.11836237460374832
