time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/std,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
160,51,649,104448,49.707102566957474,25.44877052307129,-0.0075865983963012695,0.13095703125,-2.493104602396488,0.0003,500,0.2,0.8375535011291504,-0.0005338491886504926,0.018391307,97.65322219999999,9989.0
164,52,648,106496,48.64203881025314,24.10385513305664,0.0003381967544555664,0.152734375,-2.479443784803152,0.0003,510,0.2,0.834976077079773,0.0037986735405866057,0.018231705,97.65322219999999,9989.0
167,53,648,108544,43.26493461728096,21.26824188232422,-0.0045680999755859375,0.17490234375,-2.4775153867900372,0.0003,520,0.2,0.8381183743476868,0.003552723437314853,0.02598691,97.65322219999999,9989.0
170,54,648,110592,43.017252415418625,22.412582397460938,-0.0020821094512939453,0.140771484375,-2.4785709872841837,0.0003,530,0.2,0.832459568977356,-0.004081032135582063,0.015073698,75.18853536363635,9989.0
173,55,648,112640,53.72106751203537,30.0544490814209,-0.0026186704635620117,0.1505859375,-2.4652373805642127,0.0003,540,0.2,0.8272820711135864,-0.0010401405932498164,0.017821744,75.18853536363635,9989.0
176,56,648,114688,49.31573085188866,18.83523941040039,0.0017554163932800293,0.153466796875,-2.4602272011339665,0.0003,550,0.2,0.8302310705184937,-0.0007336682174354792,0.017836351,75.18853536363635,9989.0
180,57,648,116736,52.140514039993285,25.912534713745117,-0.002037525177001953,0.14423828125,-2.4499692916870117,0.0003,560,0.2,0.8190336227416992,0.0007242076535476372,0.018460486,75.18853536363635,9989.0
183,58,648,118784,62.00089466571808,30.314756393432617,0.0017288923263549805,0.157373046875,-2.4356879271566867,0.0003,570,0.2,0.8148426413536072,-0.0005273280432447792,0.016407318,75.18853536363635,9989.0
186,59,648,120832,39.06422944068909,14.298550605773926,0.005920290946960449,0.1541015625,-2.418925254046917,0.0003,580,0.2,0.8086507320404053,-0.0011723311399691738,0.021586102,66.08546299999999,9989.0
189,60,648,122880,50.280346751213074,29.889484405517578,-0.010207653045654297,0.1744140625,-2.4091489158570765,0.0003,590,0.2,0.804215669631958,0.0042772741129738275,0.022362676,66.08546299999999,9989.0
193,61,646,124928,43.21328703761101,24.548828125,0.0017423629760742188,0.193408203125,-2.39929184243083,0.0003,600,0.2,0.803367018699646,0.002014196202799212,0.026074242,66.08546299999999,9989.0
196,62,644,126976,46.86339738368988,19.975107192993164,-0.005682945251464844,0.1509765625,-2.398645442724228,0.0003,610,0.2,0.8043333292007446,0.0015264818030118477,0.01829281,66.08546299999999,9989.0
200,63,643,129024,57.121102964878084,25.440975189208984,0.0018145442008972168,0.129345703125,-2.3994710616767407,0.0003,620,0.2,0.8003376722335815,0.000149573250382673,0.015274199,66.08546299999999,9989.0
203,64,643,131072,58.38481452465057,34.23167037963867,0.005631446838378906,0.120361328125,-2.3914530493319033,0.0003,630,0.2,0.8013423681259155,0.0007236041623400524,0.012221931,101.63239323076922,9989.0
206,65,643,133120,55.00209944844246,20.595083236694336,-0.002917647361755371,0.148876953125,-2.3840181060135364,0.0003,640,0.2,0.7922501564025879,0.0007080243973177858,0.020485561,101.63239323076922,9989.0
210,66,643,135168,56.12242904901505,32.161460876464844,0.0053337812423706055,0.130224609375,-2.3663509652018546,0.0003,650,0.2,0.7879117727279663,-0.0008071278542047366,0.0124437045,101.63239323076922,9989.0
213,67,643,137216,52.83815690279007,26.21090316772461,-0.0010819435119628906,0.12744140625,-2.3662819400429727,0.0003,660,0.2,0.7925626039505005,0.0012196691022836603,0.0156096555,101.63239323076922,9989.0
216,68,643,139264,53.799379444122316,22.61842918395996,-0.0014903545379638672,0.158203125,-2.375728068500757,0.0003,670,0.2,0.7952356338500977,-0.005055324679415207,0.018977035,101.63239323076922,9989.0
219,69,643,141312,51.43613395690918,29.37685775756836,-0.008479952812194824,0.1265625,-2.3867003604769708,0.0003,680,0.2,0.7996028661727905,-0.0022737832099664957,0.01762851,92.61190485714285,9989.0
222,70,643,143360,49.495566642284395,31.136178970336914,0.0011826753616333008,0.187548828125,-2.386731006205082,0.0003,690,0.2,0.7991975545883179,-0.0034784686053171755,0.0214492,92.61190485714285,9989.0
226,71,643,145408,53.812539637088776,27.9580020904541,-0.01565682888031006,0.156982421875,-2.3876243464648725,0.0003,700,0.2,0.7980401515960693,0.006019609126087744,0.018946636,92.61190485714285,9989.0
229,72,643,147456,60.07063534259796,26.337554931640625,-0.0003045797348022461,0.20947265625,-2.383263547718525,0.0003,710,0.2,0.7952481508255005,0.00012687855341937394,0.029334087,92.61190485714285,9989.0
232,73,643,149504,49.68929575681686,26.179290771484375,0.0027772188186645508,0.132958984375,-2.369697983562946,0.0003,720,0.2,0.7889086604118347,-0.00048634937120368705,0.014887514,92.61190485714285,9989.0
236,74,641,151552,38.50423292517662,21.040058135986328,-0.0019010305404663086,0.179443359375,-2.369513374567032,0.0003,730,0.2,0.7936791777610779,0.0018224286119220777,0.024653852,92.994926,9989.0
239,75,641,153600,54.090007197856906,26.96073341369629,-0.002965211868286133,0.188037109375,-2.376662090420723,0.0003,740,0.2,0.796339213848114,0.0023327697344939224,0.023974849,92.994926,9989.0
242,76,640,155648,43.2124330163002,20.875078201293945,0.004445910453796387,0.148046875,-2.384383452683687,0.0003,750,0.2,0.7990716099739075,0.002114599698688835,0.019831266,92.994926,9989.0
246,77,639,157696,45.132394790649414,21.663909912109375,-0.0026589632034301758,0.142578125,-2.3914510414004324,0.0003,760,0.2,0.8005825281143188,-0.002477497956715524,0.018766271,92.994926,9989.0
250,78,638,159744,48.33391925096512,21.085721969604492,0.0015387535095214844,0.154736328125,-2.387358333915472,0.0003,770,0.2,0.7978619337081909,-0.001389547943836078,0.02403764,92.994926,9989.0
253,79,637,161792,36.21323888301849,17.79639434814453,0.0012932419776916504,0.1666015625,-2.379752030223608,0.0003,780,0.2,0.7931838035583496,0.005194887204561382,0.020469075,83.08680562499998,9989.0
257,80,637,163840,48.210550653934476,24.739429473876953,0.002647697925567627,0.158984375,-2.382830609381199,0.0003,790,0.2,0.7965136766433716,-0.0009775895028724334,0.02655289,83.08680562499998,9989.0
260,81,637,165888,44.39851245880127,17.936786651611328,0.0007550716400146484,0.17724609375,-2.39378035441041,0.0003,800,0.2,0.8070836067199707,0.007693919730081688,0.022740856,83.08680562499998,9989.0
263,82,637,167936,45.090285927057266,26.305343627929688,-0.004619717597961426,0.153759765625,-2.3962694630026817,0.0003,810,0.2,0.7992691993713379,0.0012944716843776404,0.022795212,83.08680562499998,9989.0
266,83,637,169984,48.67806163430214,23.28147315979004,-0.005023002624511719,0.1927734375,-2.392613184452057,0.0003,820,0.2,0.8020670413970947,0.00871214433282148,0.03609822,111.36692817647057,9989.0
269,84,637,172032,44.91026273965836,20.5855770111084,-0.0053102970123291016,0.15322265625,-2.406279681622982,0.0003,830,0.2,0.8100732564926147,0.0032123193333973175,0.024186272,111.36692817647057,9989.0
273,85,637,174080,49.636213755607606,23.22882652282715,-0.0012886524200439453,0.17109375,-2.409964366257191,0.0003,840,0.2,0.8058199882507324,0.002646883873967454,0.027579088,111.36692817647057,9989.0
276,86,637,176128,51.56894079446793,22.061635971069336,7.814168930053711e-05,0.1935546875,-2.409656509757042,0.0003,850,0.2,0.8083615303039551,0.007041543364175595,0.034614243,111.36692817647057,9989.0
279,87,637,178176,62.684075272083284,32.50165939331055,0.001922011375427246,0.13720703125,-2.4083087876439095,0.0003,860,0.2,0.8055528402328491,0.005823482493724441,0.015969895,111.36692817647057,9989.0
282,88,637,180224,47.28629567623138,22.544784545898438,-0.00830078125,0.12724609375,-2.4163329377770424,0.0003,870,0.2,0.8145700097084045,-0.003376423873123713,0.010250518,118.98154327777775,9989.0
285,89,637,182272,56.6244804084301,29.533811569213867,-0.0024243593215942383,0.144189453125,-2.4190865837037565,0.0003,880,0.2,0.8083169460296631,-0.0013455458320095204,0.018024005,118.98154327777775,9989.0
289,90,637,184320,64.14763238430024,26.971330642700195,0.00040858983993530273,0.180908203125,-2.404236209392548,0.0003,890,0.2,0.8026871681213379,0.0025338303079479375,0.029693965,118.98154327777775,9989.0
292,91,637,186368,55.081834733486176,24.986196517944336,0.0011793971061706543,0.17421875,-2.3929228723049163,0.0003,900,0.2,0.7989636659622192,0.00108675410883734,0.0155671,118.98154327777775,9989.0
295,92,636,188416,43.44840280413628,22.60472869873047,-0.00023353099822998047,0.205859375,-2.38980595767498,0.0003,910,0.2,0.7998462915420532,0.00802189789392287,0.031123726,118.98154327777775,9989.0
299,93,636,190464,45.52096809148789,24.03031349182129,-0.000512242317199707,0.161962890625,-2.400879467278719,0.0003,920,0.2,0.8079094290733337,0.005939683622273151,0.026690759,113.58959068421049,9989.0
302,94,637,192512,65.05187448263169,34.98454284667969,-0.0008119344711303711,0.131396484375,-2.409642127156258,0.0003,930,0.2,0.8086877465248108,0.0029798413932439873,0.018084422,113.58959068421049,9989.0
305,95,637,194560,41.39098794460297,17.53795051574707,0.0005164146423339844,0.2029296875,-2.4217485062777997,0.0003,940,0.2,0.8162503242492676,8.936815283959732e-05,0.031185959,113.58959068421049,9989.0
308,96,637,196608,64.23113995790482,31.61787986755371,0.004714012145996094,0.1294921875,-2.4180157013237475,0.0003,950,0.2,0.8099277019500732,-0.00026003152161138134,0.018362585,113.58959068421049,9989.0
312,97,636,198656,46.63192348480224,22.102176666259766,-0.02075326442718506,0.105126953125,-2.4208594501018523,0.0003,960,0.2,0.8170565366744995,0.0014458082761848346,0.015725315,113.58959068421049,9989.0
315,98,635,200704,55.794975984096524,32.47111511230469,0.0002816915512084961,0.130517578125,-2.4260455533862113,0.0003,970,0.2,0.8145033121109009,0.0006549147539772094,0.013144264,131.55538894999998,9989.0
319,99,635,202752,59.55671379566193,37.538299560546875,-0.0044384002685546875,0.138623046875,-2.4227751225233076,0.0003,980,0.2,0.8148073554039001,-0.00020687362703029067,0.016964946,131.55538894999998,9989.0
322,100,634,204800,55.46168879270554,33.998077392578125,-0.005026698112487793,0.195263671875,-2.433892522752285,0.0003,990,0.2,0.8232793807983398,0.00555741354910424,0.023313884,131.55538894999998,9989.0
326,101,633,206848,44.786233669519426,22.058523178100586,0.0015649795532226562,0.139208984375,-2.4487754702568054,0.0003,1000,0.2,0.8232442140579224,0.0022107973039965146,0.017866805,131.55538894999998,9989.0
329,102,633,208896,52.612711584568025,22.435009002685547,-0.007029891014099121,0.119189453125,-2.440961017459631,0.0003,1010,0.2,0.8209278583526611,0.001663708608248271,0.0145296,131.55538894999998,9989.0
332,103,633,210944,56.74179317951202,23.374732971191406,0.0022397637367248535,0.08720703125,-2.4574481204152105,0.0003,1020,0.2,0.8340115547180176,-0.0058273405986255964,0.010665527,125.79965614285712,9989.0
336,104,633,212992,56.07740213871002,27.10987663269043,-0.0002791881561279297,0.142236328125,-2.470572582632303,0.0003,1030,0.2,0.8363496661186218,0.00527972924974165,0.018197283,125.79965614285712,9989.0
339,105,634,215040,57.95968725681305,29.0917911529541,-0.004411935806274414,0.168115234375,-2.4759227678179743,0.0003,1040,0.2,0.8348211050033569,0.007655222281755414,0.027410155,125.79965614285712,9989.0
342,106,634,217088,49.37116736769676,28.814327239990234,-0.004579067230224609,0.192724609375,-2.4745700560510158,0.0003,1050,0.2,0.8360154032707214,0.007170586740539875,0.031290866,125.79965614285712,9989.0
345,107,634,219136,45.99286767244339,21.316429138183594,0.0012910962104797363,0.13935546875,-2.4916950836777687,0.0003,1060,0.2,0.8469650745391846,-0.0024922948898165485,0.013367302,125.79965614285712,9989.0
348,108,634,221184,49.77483565807343,24.384117126464844,0.002248227596282959,0.13818359375,-2.4954946994781495,0.0003,1070,0.2,0.8413109183311462,0.0059354324490414005,0.019791368,141.9932576363636,9989.0
352,109,633,223232,51.99561915397644,31.90856170654297,-0.004895567893981934,0.156494140625,-2.483023186028004,0.0003,1080,0.2,0.8348120450973511,0.00621467666933313,0.021316182,141.9932576363636,9989.0
355,110,632,225280,50.72408086061478,21.534988403320312,0.0033743977546691895,0.13857421875,-2.476807440817356,0.0003,1090,0.2,0.8366730213165283,0.0004035192061564885,0.017951,141.9932576363636,9989.0
359,111,632,227328,47.963086140155795,23.98908042907715,0.0018772482872009277,0.106689453125,-2.4702091798186303,0.0003,1100,0.2,0.8319084644317627,-0.000673942987486953,0.018045118,141.9932576363636,9989.0
363,112,631,229376,40.70394268631935,17.25400161743164,-0.002516627311706543,0.10712890625,-2.468876127153635,0.0003,1110,0.2,0.832688570022583,-0.0013308844347193372,0.010978155,141.9932576363636,9989.0
366,113,631,231424,32.48431235551834,17.079864501953125,0.001417696475982666,0.1392578125,-2.473596005141735,0.0003,1120,0.2,0.8377915620803833,-0.0020517675191513264,0.018477533,156.00929956521736,9989.0
369,114,631,233472,50.426139664649966,26.28730583190918,2.759695053100586e-05,0.1283203125,-2.484434565156698,0.0003,1130,0.2,0.841617226600647,-0.0017273092831601388,0.01635379,156.00929956521736,9989.0
372,115,631,235520,53.40055752396584,21.911457061767578,0.007289707660675049,0.1076171875,-2.4899492166936397,0.0003,1140,0.2,0.8427519202232361,0.0032011922492529267,0.014410953,156.00929956521736,9989.0
375,116,631,237568,53.494922924041745,41.34393310546875,0.004320085048675537,0.07607421875,-2.4874044127762316,0.0003,1150,0.2,0.8412870168685913,-0.0018693476580665448,0.008605342,156.00929956521736,9989.0
379,117,631,239616,53.466281831264496,20.51486587524414,-0.014232516288757324,0.128955078125,-2.4921561382710933,0.0003,1160,0.2,0.8457754850387573,-4.149299202254042e-05,0.013861893,156.00929956521736,9989.0
382,118,632,241664,51.864811062812805,21.603763580322266,-0.0008831024169921875,0.15771484375,-2.495921816676855,0.0003,1170,0.2,0.8445605635643005,0.005655844993452774,0.020495757,147.68740745833333,9989.0
385,119,631,243712,48.076724261045456,25.479068756103516,0.0003313422203063965,0.118994140625,-2.4956641986966135,0.0003,1180,0.2,0.8464469909667969,-0.0038089217778178863,0.013434079,147.68740745833333,9989.0
389,120,630,245760,47.07650698423386,19.025707244873047,-0.0020203590393066406,0.117333984375,-2.5030333571136,0.0003,1190,0.2,0.852484941482544,0.0004998876931495034,0.018048678,147.68740745833333,9989.0
393,121,630,247808,59.2390918970108,27.4063720703125,-0.0007559061050415039,0.094140625,-2.4999032005667687,0.0003,1200,0.2,0.8439772129058838,-0.00320504379196791,0.01237526,147.68740745833333,9989.0
396,122,629,249856,51.53695359826088,25.770057678222656,-0.00413060188293457,0.10498046875,-2.479075637459755,0.0003,1210,0.2,0.8350889086723328,0.0015488085831748323,0.01603212,141.7497556,9989.0
400,123,628,251904,53.313958543539044,36.88157272338867,-0.00024330615997314453,0.09658203125,-2.4531611166894436,0.0003,1220,0.2,0.8250885009765625,-0.0036548981370287947,0.013705816,141.7497556,9989.0
404,124,628,253952,51.20360370874405,28.451215744018555,-0.002307415008544922,0.148486328125,-2.451919846981764,0.0003,1230,0.2,0.8309091329574585,0.00577498788916273,0.024699531,141.7497556,9989.0
407,125,627,256000,54.34519678354263,34.0673713684082,0.005857229232788086,0.14677734375,-2.442951238155365,0.0003,1240,0.2,0.821606457233429,0.002901139060850255,0.02033795,141.7497556,9989.0
411,126,627,258048,56.03345960378647,26.221372604370117,0.010515332221984863,0.0724609375,-2.4282931946218014,0.0003,1250,0.2,0.8175941109657288,-0.004195121627708432,0.01101062,141.7497556,9989.0
414,127,627,260096,49.1355863571167,26.127912521362305,-0.003334641456604004,0.128662109375,-2.4230919629335403,0.0003,1260,0.2,0.816379189491272,0.0032650709166773596,0.013151627,134.78799149999998,9989.0
417,128,627,262144,48.72483606338501,19.99823570251465,-0.005701184272766113,0.123486328125,-2.4196451030671597,0.0003,1270,0.2,0.8145067691802979,0.005892226161086001,0.014644918,134.78799149999998,9989.0
421,129,627,264192,48.58696599602699,28.044124603271484,-0.0014674663543701172,0.148681640625,-2.4222527287900446,0.0003,1280,0.2,0.815305233001709,0.006185910708154552,0.015943019,134.78799149999998,9989.0
424,130,627,266240,57.73592771291733,24.0571346282959,0.003947436809539795,0.12861328125,-2.425110021978617,0.0003,1290,0.2,0.8189363479614258,0.003953925364476163,0.020303603,134.78799149999998,9989.0
427,131,626,268288,57.22356585264206,39.52626419067383,-0.007996320724487305,0.099658203125,-2.4254056967794897,0.0003,1300,0.2,0.817293107509613,0.0026318756994442084,0.011525936,134.78799149999998,9989.0
431,132,626,270336,49.5243092417717,27.059654235839844,0.004982471466064453,0.122412109375,-2.4250322818756103,0.0003,1310,0.2,0.8163238167762756,0.0041008421350852585,0.015470726,123.07555559259256,9989.0
435,133,625,272384,47.02997561097145,22.953027725219727,-0.014939546585083008,0.145263671875,-2.414003797620535,0.0003,1320,0.2,0.808537483215332,-0.001355834251444321,0.023690961,123.07555559259256,9989.0
438,134,625,274432,52.523487663269044,24.155885696411133,-0.002792835235595703,0.141845703125,-2.393478813022375,0.0003,1330,0.2,0.7997360229492188,0.004916492017218843,0.028322497,123.07555559259256,9989.0
442,135,625,276480,53.74853686094284,31.49691390991211,-0.006169438362121582,0.1361328125,-2.380224581807852,0.0003,1340,0.2,0.79982590675354,0.003965385997435078,0.028129652,123.07555559259256,9989.0
445,136,624,278528,58.60091894865036,29.746849060058594,-0.0008112192153930664,0.110986328125,-2.3698121890425683,0.0003,1350,0.2,0.7902336120605469,0.0008317289291881024,0.015774019,123.07555559259256,9989.0
449,137,624,280576,60.67624900341034,38.78196716308594,0.0007510781288146973,0.14267578125,-2.350582757592201,0.0003,1360,0.2,0.783308207988739,0.004621327760105487,0.017478008,117.27539685714284,9989.0
453,138,623,282624,59.269015598297116,25.663986206054688,-0.004686832427978516,0.13896484375,-2.3479467295110226,0.0003,1370,0.2,0.7891563177108765,0.006379916708101519,0.03040938,117.27539685714284,9989.0
456,139,623,284672,50.76084166765213,25.989280700683594,-0.0006422996520996094,0.118408203125,-2.352239348739386,0.0003,1380,0.2,0.784896731376648,-0.002989791027357569,0.020652983,117.27539685714284,9989.0
460,140,623,286720,47.211628049612045,21.792451858520508,0.001513659954071045,0.1751953125,-2.3450179629027845,0.0003,1390,0.2,0.7859605550765991,0.008038835173647386,0.034917764,117.27539685714284,9989.0
463,141,623,288768,51.721615397930144,24.826786041259766,-0.004571795463562012,0.09052734375,-2.349349729716778,0.0003,1400,0.2,0.7845667600631714,-0.0017714494650135748,0.014725042,117.27539685714284,9989.0
466,142,623,290816,50.383239787817004,27.544416427612305,0.00542837381362915,0.110009765625,-2.3463337406516076,0.0003,1410,0.2,0.783204197883606,0.002125167072517797,0.0116919335,108.31214562068965,9989.0
470,143,622,292864,54.210897827148436,27.838722229003906,-0.0011518001556396484,0.182177734375,-2.3332998998463155,0.0003,1420,0.2,0.774581789970398,0.0022742643675883302,0.028037995,108.31214562068965,9989.0
473,144,623,294912,56.777421510219575,27.688695907592773,-0.0038999319076538086,0.130810546875,-2.3211104333400727,0.0003,1430,0.2,0.7733780145645142,0.002038921658822801,0.016586227,108.31214562068965,9989.0
477,145,622,296960,55.974861359596254,20.212356567382812,-0.001595616340637207,0.14521484375,-2.3079523712396623,0.0003,1440,0.2,0.7645827531814575,-0.0008717714925296604,0.019032234,108.31214562068965,9989.0
480,146,621,299008,53.78270775079727,24.93355369567871,-0.005305647850036621,0.1033203125,-2.3079141341149807,0.0003,1450,0.2,0.7707439661026001,-0.001275865915522445,0.01086591,108.31214562068965,9989.0
484,147,621,301056,44.495214796066286,20.084732055664062,-0.000620722770690918,0.130517578125,-2.306751174479723,0.0003,1460,0.2,0.7645487785339355,-0.0031621307905879805,0.018692,112.91633336666665,9989.0
488,148,621,303104,54.2402642250061,33.08705520629883,0.004250645637512207,0.102880859375,-2.2776883617043495,0.0003,1470,0.2,0.7493513822555542,-0.001508588800788857,0.018266331,112.91633336666665,9989.0
491,149,621,305152,57.677029049396516,25.070154190063477,-0.015659451484680176,0.093212890625,-2.257609096169472,0.0003,1480,0.2,0.7483634948730469,-0.0008142498758388683,0.027107116,112.91633336666665,9989.0
494,150,621,307200,47.405347561836244,31.869701385498047,0.0020329952239990234,0.119921875,-2.258913259208202,0.0003,1490,0.2,0.7493785619735718,0.002369285728491377,0.01853573,112.91633336666665,9989.0
497,151,621,309248,49.16603568792343,24.88396644592285,0.0006644725799560547,0.11904296875,-2.252474032342434,0.0003,1500,0.2,0.7420357465744019,-0.002495158856618218,0.014463914,112.91633336666665,9989.0
500,152,621,311296,41.27695719599724,22.067163467407227,-0.006457924842834473,0.12392578125,-2.24042494893074,0.0003,1510,0.2,0.741296112537384,0.005210722910123877,0.01820385,120.4051971612903,9989.0
504,153,621,313344,55.168700230121615,29.43597984313965,0.003496110439300537,0.12197265625,-2.2341992639005186,0.0003,1520,0.2,0.7394997477531433,-0.0009774398160516285,0.02328905,120.4051971612903,9989.0
507,154,621,315392,44.63979962468147,28.41261863708496,0.00395655632019043,0.15986328125,-2.228828118741512,0.0003,1530,0.2,0.7393004894256592,0.004129297598410631,0.026721686,120.4051971612903,9989.0
510,155,621,317440,49.0382364988327,27.751802444458008,0.002111077308654785,0.1302734375,-2.236066745966673,0.0003,1540,0.2,0.7423352599143982,0.004205541280680336,0.027893849,120.4051971612903,9989.0
513,156,621,319488,50.946143919229506,32.461082458496094,0.0017859339714050293,0.119677734375,-2.2264730751514437,0.0003,1550,0.2,0.7341036796569824,0.002466607361566275,0.012676902,120.4051971612903,9989.0
517,157,621,321536,47.95270332098007,21.631996154785156,-0.005863547325134277,0.0779296875,-2.21507166698575,0.0003,1560,0.2,0.7305731177330017,-0.0022867466701427474,0.009666804,127.288645875,9989.0
521,158,620,323584,60.84793083667755,30.701820373535156,-0.00513148307800293,0.1396484375,-2.203681764006615,0.0003,1570,0.2,0.7277905941009521,0.006408823825040599,0.04647675,127.288645875,9989.0
524,159,620,325632,49.50765852928161,22.704753875732422,0.0016961097717285156,0.15341796875,-2.19486039057374,0.0003,1580,0.2,0.7233264446258545,0.012670453745522536,0.023384921,127.288645875,9989.0
527,160,621,327680,50.35873260498047,20.75202178955078,0.0016404390335083008,0.1599609375,-2.194737395644188,0.0003,1590,0.2,0.727903425693512,0.019686327230010646,0.054358233,127.288645875,9989.0
530,161,621,329728,51.30091496706009,23.511985778808594,-0.00434112548828125,0.141748046875,-2.1949120670557023,0.0003,1600,0.2,0.7233142852783203,0.002854183623276185,0.03414319,121.89558927272728,9989.0
533,162,621,331776,57.150105237960815,30.8299503326416,0.0033081769943237305,0.13115234375,-2.171319565176964,0.0003,1610,0.2,0.7135877013206482,0.005787371689802967,0.03172037,121.89558927272728,9989.0
537,163,621,333824,49.92808483839035,22.108379364013672,0.0005391240119934082,0.1138671875,-2.1596933528780937,0.0003,1620,0.2,0.7151011228561401,0.005266667774412781,0.022761598,121.89558927272728,9989.0
540,164,621,335872,51.40766866207123,32.10223388671875,0.005037844181060791,0.15771484375,-2.166854329407215,0.0003,1630,0.2,0.7196730971336365,0.005990140195353888,0.026480148,121.89558927272728,9989.0
544,165,620,337920,55.33580424189567,27.766124725341797,0.0023499131202697754,0.13798828125,-2.176987333595753,0.0003,1640,0.2,0.7191869616508484,0.005436598794767633,0.021624444,121.89558927272728,9989.0
548,166,620,339968,47.067425364255904,22.67780876159668,-0.0023554563522338867,0.15390625,-2.1885048910975455,0.0003,1650,0.2,0.727502703666687,0.001933483463653829,0.019982934,114.43318632352941,9989.0
551,167,619,342016,36.33309634923935,20.248537063598633,-0.006919145584106445,0.18115234375,-2.2034166269004345,0.0003,1660,0.2,0.7323093414306641,0.005584065115544945,0.03460126,114.43318632352941,9989.0
555,168,619,344064,45.734725904464725,20.992467880249023,-0.0013704299926757812,0.11865234375,-2.2136439383029938,0.0003,1670,0.2,0.7343357801437378,0.001875364180887118,0.015511507,114.43318632352941,9989.0
558,169,620,346112,49.99610526561737,27.074243545532227,0.005627155303955078,0.17080078125,-2.211254781484604,0.0003,1680,0.2,0.7326592206954956,0.007841777382418513,0.03414992,114.43318632352941,9989.0
561,170,620,348160,57.67833549976349,32.86221694946289,0.005664348602294922,0.151904296875,-2.211492957919836,0.0003,1690,0.2,0.7329516410827637,0.009123333223396913,0.029213373,114.43318632352941,9989.0
565,171,619,350208,48.86308603286743,27.131162643432617,-0.0041168928146362305,0.12373046875,-2.207818291336298,0.0003,1700,0.2,0.7282683849334717,-0.0005768619565060362,0.016688095,115.37760322857145,9989.0
568,172,619,352256,63.2908275604248,38.474365234375,0.00119781494140625,0.121826171875,-2.1981898576021193,0.0003,1710,0.2,0.7279331684112549,0.0065803500969195735,0.037304822,115.37760322857145,9989.0
572,173,618,354304,51.58121823072433,29.99750328063965,-0.0011328458786010742,0.1080078125,-2.1969573229551314,0.0003,1720,0.2,0.7271357774734497,-0.00013947505940450355,0.014605562,115.37760322857145,9989.0
576,174,618,356352,46.75529550313949,19.615020751953125,-0.001633763313293457,0.13212890625,-2.1913386948406695,0.0003,1730,0.2,0.7224284410476685,0.007102361731813289,0.0304773,115.37760322857145,9989.0
579,175,618,358400,51.99010424613952,23.429595947265625,-7.486343383789062e-05,0.1349609375,-2.1844854056835175,0.0003,1740,0.2,0.7227455377578735,0.0011545133966137655,0.016507026,115.37760322857145,9989.0
583,176,617,360448,55.370538079738616,27.726713180541992,-0.004477739334106445,0.104541015625,-2.1833936162292957,0.0003,1750,0.2,0.7240559458732605,0.0007773019140586257,0.01797426,117.62217597222224,9989.0
587,177,617,362496,49.932655334472656,28.46512794494629,-0.0009304285049438477,0.121142578125,-2.180569175630808,0.0003,1760,0.2,0.7187685966491699,0.005120465316576883,0.013347152,117.62217597222224,9989.0
590,178,616,364544,53.419741082191464,24.56086540222168,-0.0026764869689941406,0.144921875,-2.167505767196417,0.0003,1770,0.2,0.7137000560760498,0.0015042132348753513,0.03131499,117.62217597222224,9989.0
594,179,616,366592,54.66192591190338,28.983991622924805,0.0026387572288513184,0.152392578125,-2.1632540203630923,0.0003,1780,0.2,0.7142935991287231,0.00970625914487755,0.03045521,117.62217597222224,9989.0
598,180,616,368640,53.13068513870239,24.745521545410156,-0.004093527793884277,0.10390625,-2.166498030722141,0.0003,1790,0.2,0.7164419889450073,-0.004162439964420628,0.010076425,117.62217597222224,9989.0
601,181,615,370688,60.37282860279083,27.286975860595703,0.0006710290908813477,0.109814453125,-2.1650622345507147,0.0003,1800,0.2,0.713695764541626,-0.0011878654753672891,0.014366132,120.33870875675677,9989.0
605,182,615,372736,57.055217754840854,22.69214630126953,-0.005522251129150391,0.1470703125,-2.1612254336476324,0.0003,1810,0.2,0.7151355743408203,0.0025647864713391755,0.020002458,120.33870875675677,9989.0
609,183,615,374784,50.63290926218033,21.654083251953125,-0.0037039518356323242,0.197021484375,-2.1699779853224754,0.0003,1820,0.2,0.7162590622901917,0.015726946132053853,0.037994117,120.33870875675677,9989.0
613,184,614,376832,38.75215858221054,21.08918571472168,-0.0013453960418701172,0.137744140625,-2.174243941158056,0.0003,1830,0.2,0.7184159755706787,-0.000471605671918951,0.020374252,120.33870875675677,9989.0
616,185,614,378880,68.43995752334595,37.86283493041992,0.00020742416381835938,0.08740234375,-2.1704438224434854,0.0003,1840,0.2,0.7151553630828857,-0.0035065568488789724,0.010439694,120.33870875675677,9989.0
619,186,614,380928,50.36830112934113,27.169940948486328,-0.006361126899719238,0.0982421875,-2.165380173921585,0.0003,1850,0.2,0.7142174243927002,-0.002708218374027638,0.011859635,118.61461992105265,9989.0
623,187,614,382976,44.15388488173485,20.2862548828125,-0.0036020278930664062,0.15400390625,-2.1626150369644166,0.0003,1860,0.2,0.7122150659561157,-0.0013570691167842596,0.018798266,118.61461992105265,9989.0
