,time,open,high,low,close,tick_volume,spread,real_volume
5269,2020-11-12 13:00:00,76.565,76.628,76.495,76.5,2337,0,0
5270,2020-11-12 14:00:00,76.5,76.535,76.342,76.372,3774,0,0
5271,2020-11-12 15:00:00,76.371,76.511,76.357,76.491,4985,0,0
5272,2020-11-12 16:00:00,76.491,76.515,76.314,76.402,6488,0,0
5273,2020-11-12 17:00:00,76.401,76.486,76.345,76.359,5762,0,0
5274,2020-11-12 18:00:00,76.359,76.449,76.327,76.413,4058,0,0
5275,2020-11-12 19:00:00,76.413,76.413,76.145,76.216,3608,0,0
5276,2020-11-12 20:00:00,76.216,76.219,76.034,76.166,3828,0,0
5277,2020-11-12 21:00:00,76.166,76.192,76.03,76.05,3543,0,0
5278,2020-11-12 22:00:00,76.05,76.061,75.919,76.013,4063,0,0
5279,2020-11-12 23:00:00,76.012,76.041,75.982,76.039,1384,0,0
5280,2020-11-13 00:00:00,76.014,76.038,75.954,75.988,3272,8,0
5281,2020-11-13 01:00:00,75.987,76.124,75.96,76.089,2090,0,0
5282,2020-11-13 02:00:00,76.089,76.11,75.854,75.864,3774,0,0
5283,2020-11-13 03:00:00,75.864,75.993,75.798,75.821,4280,0,0
5284,2020-11-13 04:00:00,75.821,75.847,75.758,75.831,3005,0,0
5285,2020-11-13 05:00:00,75.831,75.858,75.794,75.799,2152,0,0
5286,2020-11-13 06:00:00,75.798,75.902,75.78,75.853,1979,0,0
5287,2020-11-13 07:00:00,75.852,75.875,75.809,75.849,2018,0,0
5288,2020-11-13 08:00:00,75.849,76.011,75.846,75.989,2137,0,0
5289,2020-11-13 09:00:00,75.989,76.119,75.917,76.117,2798,0,0
5290,2020-11-13 10:00:00,76.114,76.135,76.013,76.064,3635,0,0
5291,2020-11-13 11:00:00,76.064,76.169,75.979,76.152,3166,0,0
5292,2020-11-13 12:00:00,76.152,76.303,76.148,76.262,2760,0,0
5293,2020-11-13 13:00:00,76.263,76.27,76.075,76.086,2390,0,0
5294,2020-11-13 14:00:00,76.086,76.09,75.984,75.99,3212,0,0
5295,2020-11-13 15:00:00,75.989,76.054,75.889,75.98,4909,0,0
5296,2020-11-13 16:00:00,75.978,76.007,75.93,75.955,4834,0,0
5297,2020-11-13 17:00:00,75.955,76.004,75.794,75.834,5607,0,0
5298,2020-11-13 18:00:00,75.834,75.92,75.817,75.897,3775,0,0
5299,2020-11-13 19:00:00,75.897,76.045,75.896,76.044,2106,0,0
5300,2020-11-13 20:00:00,76.043,76.08,76.007,76.02,1832,0,0
5301,2020-11-13 21:00:00,76.02,76.03,75.976,76.001,1858,0,0
5302,2020-11-13 22:00:00,76.001,76.099,76.001,76.088,1896,0,0
5303,2020-11-13 23:00:00,76.093,76.093,76.024,76.035,906,0,0
5304,2020-11-16 00:00:00,76.082,76.113,75.982,76.044,1856,21,0
5305,2020-11-16 01:00:00,76.045,76.37,76.033,76.305,2968,0,0
5306,2020-11-16 02:00:00,76.304,76.364,76.224,76.303,3677,0,0
5307,2020-11-16 03:00:00,76.302,76.339,76.208,76.241,3397,0,0
5308,2020-11-16 04:00:00,76.241,76.277,76.196,76.253,2428,0,0
5309,2020-11-16 05:00:00,76.253,76.291,76.165,76.176,2410,0,0
5310,2020-11-16 06:00:00,76.176,76.213,76.148,76.212,1399,0,0
5311,2020-11-16 07:00:00,76.212,76.249,76.149,76.19,1781,0,0
5312,2020-11-16 08:00:00,76.19,76.207,76.131,76.174,2055,0,0
5313,2020-11-16 09:00:00,76.174,76.192,76.092,76.174,2537,0,0
5314,2020-11-16 10:00:00,76.174,76.299,76.144,76.167,4003,0,0
5315,2020-11-16 11:00:00,76.167,76.219,76.108,76.199,3642,0,0
5316,2020-11-16 12:00:00,76.2,76.292,76.141,76.245,3615,0,0
5317,2020-11-16 13:00:00,76.244,76.772,76.234,76.614,4949,0,0
5318,2020-11-16 14:00:00,76.614,76.685,76.484,76.578,8220,0,0
5319,2020-11-16 15:00:00,76.577,76.617,76.441,76.501,6044,0,0
5320,2020-11-16 16:00:00,76.501,76.549,76.229,76.299,6280,0,0
5321,2020-11-16 17:00:00,76.301,76.592,76.285,76.571,6056,0,0
5322,2020-11-16 18:00:00,76.571,76.627,76.516,76.552,3654,0,0
5323,2020-11-16 19:00:00,76.552,76.557,76.472,76.498,2196,0,0
5324,2020-11-16 20:00:00,76.498,76.498,76.405,76.447,2059,0,0
5325,2020-11-16 21:00:00,76.447,76.509,76.418,76.488,2037,0,0
5326,2020-11-16 22:00:00,76.489,76.538,76.455,76.538,2087,0,0
5327,2020-11-16 23:00:00,76.538,76.572,76.512,76.554,1333,0,0
5328,2020-11-17 00:00:00,76.551,76.559,76.46,76.481,3365,7,0
5329,2020-11-17 01:00:00,76.481,76.547,76.474,76.516,1688,0,0
5330,2020-11-17 02:00:00,76.515,76.563,76.46,76.527,3466,0,0
5331,2020-11-17 03:00:00,76.527,76.555,76.426,76.473,3085,0,0
5332,2020-11-17 04:00:00,76.474,76.528,76.451,76.484,1988,0,0
5333,2020-11-17 05:00:00,76.484,76.534,76.484,76.519,1735,0,0
5334,2020-11-17 06:00:00,76.518,76.56,76.496,76.503,1392,0,0
5335,2020-11-17 07:00:00,76.503,76.513,76.448,76.481,2016,0,0
5336,2020-11-17 08:00:00,76.48,76.509,76.423,76.488,1836,0,0
5337,2020-11-17 09:00:00,76.488,76.506,76.277,76.308,2886,0,0
5338,2020-11-17 10:00:00,76.309,76.396,76.267,76.378,4966,0,0
5339,2020-11-17 11:00:00,76.378,76.525,76.37,76.43,4009,0,0
5340,2020-11-17 12:00:00,76.43,76.473,76.338,76.466,3292,0,0
5341,2020-11-17 13:00:00,76.466,76.473,76.33,76.353,3296,0,0
5342,2020-11-17 14:00:00,76.353,76.357,76.216,76.277,3552,0,0
5343,2020-11-17 15:00:00,76.276,76.313,76.069,76.139,5488,0,0
5344,2020-11-17 16:00:00,76.14,76.14,75.897,75.901,5519,0,0
5345,2020-11-17 17:00:00,75.9,76.108,75.899,76.089,5945,0,0
5346,2020-11-17 18:00:00,76.089,76.124,76.033,76.049,3455,0,0
5347,2020-11-17 19:00:00,76.049,76.138,76.03,76.116,2366,0,0
5348,2020-11-17 20:00:00,76.116,76.138,76.066,76.082,1755,0,0
5349,2020-11-17 21:00:00,76.081,76.156,76.078,76.118,1928,0,0
5350,2020-11-17 22:00:00,76.118,76.129,76.058,76.077,2280,0,0
5351,2020-11-17 23:00:00,76.077,76.125,76.05,76.058,1527,0,0
5352,2020-11-18 00:00:00,76.039,76.052,75.996,76.019,1982,10,0
5353,2020-11-18 01:00:00,76.017,76.047,75.932,76.01,2367,0,0
5354,2020-11-18 02:00:00,76.008,76.009,75.696,75.773,4207,0,0
5355,2020-11-18 03:00:00,75.773,75.819,75.735,75.767,3294,0,0
5356,2020-11-18 04:00:00,75.767,75.866,75.763,75.843,2274,0,0
5357,2020-11-18 05:00:00,75.843,75.904,75.808,75.891,1800,0,0
5358,2020-11-18 06:00:00,75.891,75.942,75.862,75.919,1767,0,0
5359,2020-11-18 07:00:00,75.919,75.933,75.816,75.856,2907,0,0
5360,2020-11-18 08:00:00,75.856,75.877,75.773,75.839,2416,0,0
5361,2020-11-18 09:00:00,75.839,75.924,75.828,75.887,3856,0,0
5362,2020-11-18 10:00:00,75.888,76.117,75.877,76.075,4798,0,0
5363,2020-11-18 11:00:00,76.075,76.159,76.036,76.055,3573,0,0
5364,2020-11-18 12:00:00,76.055,76.082,76.017,76.064,3343,0,0
5365,2020-11-18 13:00:00,76.064,76.068,75.921,75.975,3879,0,0
5366,2020-11-18 14:00:00,75.974,76.085,75.973,76.022,4894,0,0
5367,2020-11-18 15:00:00,76.022,76.024,75.898,75.915,4718,0,0
5368,2020-11-18 16:00:00,75.915,75.927,75.817,75.889,4009,0,0
5369,2020-11-18 17:00:00,75.889,75.962,75.829,75.932,5330,0,0
5370,2020-11-18 18:00:00,75.932,75.978,75.9,75.966,3202,0,0
5371,2020-11-18 19:00:00,75.966,76.04,75.963,76.032,2314,0,0
5372,2020-11-18 20:00:00,76.032,76.122,75.971,75.983,2514,0,0
5373,2020-11-18 21:00:00,75.983,76.026,75.906,76.002,2908,0,0
5374,2020-11-18 22:00:00,76.002,76.041,75.825,75.825,3188,0,0
5375,2020-11-18 23:00:00,75.827,75.888,75.822,75.846,1704,0,0
5376,2020-11-19 00:00:00,75.823,75.84,75.733,75.801,1432,10,0
5377,2020-11-19 01:00:00,75.802,75.875,75.79,75.81,1572,0,0
5378,2020-11-19 02:00:00,75.81,75.85,75.677,75.703,4874,0,0
5379,2020-11-19 03:00:00,75.701,75.767,75.675,75.742,3784,0,0
5380,2020-11-19 04:00:00,75.741,75.758,75.673,75.691,2988,0,0
5381,2020-11-19 05:00:00,75.691,75.708,75.623,75.639,2654,0,0
5382,2020-11-19 06:00:00,75.639,75.713,75.608,75.697,1998,0,0
5383,2020-11-19 07:00:00,75.697,75.734,75.665,75.673,2095,0,0
5384,2020-11-19 08:00:00,75.674,75.778,75.649,75.771,2688,0,0
5385,2020-11-19 09:00:00,75.769,75.838,75.69,75.708,3211,0,0
5386,2020-11-19 10:00:00,75.709,75.764,75.534,75.556,5690,0,0
5387,2020-11-19 11:00:00,75.556,75.64,75.516,75.612,4656,0,0
5388,2020-11-19 12:00:00,75.612,75.685,75.516,75.636,4348,0,0
5389,2020-11-19 13:00:00,75.635,75.698,75.565,75.672,3857,0,0
5390,2020-11-19 14:00:00,75.67,75.69,75.61,75.636,3300,0,0
5391,2020-11-19 15:00:00,75.638,75.657,75.522,75.632,4411,0,0
5392,2020-11-19 16:00:00,75.632,75.653,75.508,75.608,5048,0,0
5393,2020-11-19 17:00:00,75.608,75.637,75.477,75.536,5921,0,0
5394,2020-11-19 18:00:00,75.536,75.548,75.429,75.444,3346,0,0
5395,2020-11-19 19:00:00,75.445,75.538,75.406,75.523,2673,0,0
5396,2020-11-19 20:00:00,75.523,75.58,75.523,75.553,1943,0,0
5397,2020-11-19 21:00:00,75.553,75.683,75.545,75.676,2521,0,0
5398,2020-11-19 22:00:00,75.678,75.729,75.612,75.701,2844,0,0
5399,2020-11-19 23:00:00,75.701,75.717,75.545,75.568,1792,0,0
5400,2020-11-20 00:00:00,75.55,75.59,75.45,75.478,1853,17,0
5401,2020-11-20 01:00:00,75.474,75.569,75.401,75.449,1920,0,0
5402,2020-11-20 02:00:00,75.449,75.66,75.447,75.585,3249,0,0
5403,2020-11-20 03:00:00,75.585,75.701,75.553,75.701,2759,0,0
5404,2020-11-20 04:00:00,75.701,75.701,75.589,75.613,2094,0,0
5405,2020-11-20 05:00:00,75.613,75.697,75.604,75.653,1633,0,0
5406,2020-11-20 06:00:00,75.654,75.732,75.636,75.722,1815,0,0
5407,2020-11-20 07:00:00,75.722,75.8,75.692,75.715,2254,0,0
5408,2020-11-20 08:00:00,75.714,75.745,75.678,75.722,2216,0,0
5409,2020-11-20 09:00:00,75.721,75.785,75.628,75.656,4051,0,0
5410,2020-11-20 10:00:00,75.656,75.73,75.629,75.693,4247,0,0
5411,2020-11-20 11:00:00,75.694,75.777,75.622,75.632,3913,0,0
5412,2020-11-20 12:00:00,75.632,75.783,75.626,75.738,2745,0,0
5413,2020-11-20 13:00:00,75.738,75.919,75.728,75.891,2990,0,0
5414,2020-11-20 14:00:00,75.892,75.934,75.854,75.913,2579,0,0
5415,2020-11-20 15:00:00,75.913,75.929,75.803,75.85,3165,0,0
5416,2020-11-20 16:00:00,75.85,75.977,75.831,75.873,4412,0,0
5417,2020-11-20 17:00:00,75.872,75.922,75.795,75.895,4865,0,0
5418,2020-11-20 18:00:00,75.895,75.955,75.884,75.931,2757,0,0
5419,2020-11-20 19:00:00,75.931,75.948,75.852,75.901,2090,0,0
5420,2020-11-20 20:00:00,75.901,75.918,75.862,75.886,1573,0,0
5421,2020-11-20 21:00:00,75.886,75.924,75.882,75.91,1305,0,0
5422,2020-11-20 22:00:00,75.911,75.922,75.848,75.898,1703,0,0
5423,2020-11-20 23:00:00,75.898,75.9,75.812,75.843,1213,0,0
5424,2020-11-23 00:00:00,75.757,75.844,75.745,75.803,1471,23,0
5425,2020-11-23 01:00:00,75.801,75.941,75.801,75.921,1952,1,0
5426,2020-11-23 02:00:00,75.921,76.001,75.904,75.98,1882,0,0
5427,2020-11-23 03:00:00,75.98,76.011,75.933,75.976,2321,0,0
5428,2020-11-23 04:00:00,75.976,75.984,75.904,75.917,1291,0,0
5429,2020-11-23 05:00:00,75.916,75.942,75.894,75.906,1230,0,0
5430,2020-11-23 06:00:00,75.906,75.91,75.857,75.866,1094,0,0
5431,2020-11-23 07:00:00,75.866,75.899,75.853,75.898,1062,0,0
5432,2020-11-23 08:00:00,75.898,75.914,75.818,75.852,1353,0,0
5433,2020-11-23 09:00:00,75.851,75.969,75.849,75.949,2751,0,0
5434,2020-11-23 10:00:00,75.949,76.083,75.932,76.077,3889,0,0
5435,2020-11-23 11:00:00,76.078,76.135,76.029,76.081,2826,0,0
5436,2020-11-23 12:00:00,76.081,76.1,76.028,76.053,2304,0,0
5437,2020-11-23 13:00:00,76.053,76.072,75.972,76.002,2575,0,0
5438,2020-11-23 14:00:00,76.001,76.079,75.994,76.015,2229,0,0
5439,2020-11-23 15:00:00,76.015,76.058,75.892,75.952,3296,0,0
5440,2020-11-23 16:00:00,75.952,76.022,75.885,75.985,5330,0,0
5441,2020-11-23 17:00:00,75.985,76.074,75.829,76.067,7721,0,0
5442,2020-11-23 18:00:00,76.067,76.107,75.96,76.003,5845,0,0
5443,2020-11-23 19:00:00,76.003,76.034,75.951,76.017,3017,0,0
5444,2020-11-23 20:00:00,76.017,76.073,75.984,76.062,1905,0,0
5445,2020-11-23 21:00:00,76.062,76.188,76.053,76.176,2063,0,0
5446,2020-11-23 22:00:00,76.177,76.218,76.135,76.169,2102,0,0
5447,2020-11-23 23:00:00,76.169,76.217,76.158,76.18,1819,0,0
5448,2020-11-24 00:00:00,76.086,76.171,76.05,76.117,3326,17,0
5449,2020-11-24 01:00:00,76.117,76.332,76.115,76.252,2121,0,0
5450,2020-11-24 02:00:00,76.25,76.391,76.25,76.336,2662,0,0
5451,2020-11-24 03:00:00,76.337,76.495,76.333,76.383,3936,0,0
5452,2020-11-24 04:00:00,76.383,76.483,76.349,76.465,2424,0,0
5453,2020-11-24 05:00:00,76.465,76.542,76.437,76.495,2194,0,0
5454,2020-11-24 06:00:00,76.495,76.508,76.441,76.466,1781,0,0
5455,2020-11-24 07:00:00,76.466,76.479,76.359,76.381,2402,0,0
5456,2020-11-24 08:00:00,76.381,76.494,76.381,76.451,1898,0,0
5457,2020-11-24 09:00:00,76.455,76.55,76.428,76.46,2476,0,0
5458,2020-11-24 10:00:00,76.46,76.81,76.46,76.747,5546,0,0
5459,2020-11-24 11:00:00,76.748,76.779,76.67,76.689,3724,0,0
5460,2020-11-24 12:00:00,76.69,76.726,76.599,76.625,2770,0,0
5461,2020-11-24 13:00:00,76.625,76.74,76.62,76.661,2658,0,0
5462,2020-11-24 14:00:00,76.661,76.761,76.632,76.714,3635,0,0
5463,2020-11-24 15:00:00,76.713,76.772,76.678,76.69,3526,0,0
5464,2020-11-24 16:00:00,76.689,76.783,76.577,76.765,5328,0,0
5465,2020-11-24 17:00:00,76.765,76.864,76.67,76.856,5192,0,0
5466,2020-11-24 18:00:00,76.855,76.935,76.835,76.887,3386,0,0
5467,2020-11-24 19:00:00,76.887,76.907,76.836,76.838,2320,0,0
5468,2020-11-24 20:00:00,76.838,76.898,76.83,76.87,1973,0,0
5469,2020-11-24 21:00:00,76.87,76.899,76.818,76.898,1705,0,0
5470,2020-11-24 22:00:00,76.899,76.915,76.869,76.889,2870,0,0
5471,2020-11-24 23:00:00,76.889,76.918,76.841,76.879,1632,0,0
5472,2020-11-25 00:00:00,76.87,76.883,76.84,76.87,7081,16,0
5473,2020-11-25 01:00:00,76.87,77.003,76.868,76.988,2007,0,0
5474,2020-11-25 02:00:00,76.986,77.043,76.917,76.923,2351,0,0
5475,2020-11-25 03:00:00,76.923,76.994,76.885,76.928,2585,0,0
5476,2020-11-25 04:00:00,76.928,76.972,76.871,76.916,2943,0,0
5477,2020-11-25 05:00:00,76.916,76.944,76.821,76.88,2765,0,0
5478,2020-11-25 06:00:00,76.881,76.897,76.822,76.828,1679,0,0
5479,2020-11-25 07:00:00,76.827,76.856,76.627,76.648,2593,0,0
5480,2020-11-25 08:00:00,76.648,76.739,76.571,76.635,2563,0,0
5481,2020-11-25 09:00:00,76.634,76.805,76.634,76.796,2891,0,0
5482,2020-11-25 10:00:00,76.796,76.84,76.653,76.713,4713,0,0
5483,2020-11-25 11:00:00,76.713,76.763,76.637,76.687,3222,0,0
5484,2020-11-25 12:00:00,76.696,76.765,76.648,76.669,2655,0,0
5485,2020-11-25 13:00:00,76.669,76.702,76.642,76.689,2631,0,0
5486,2020-11-25 14:00:00,76.689,76.756,76.688,76.697,2400,0,0
5487,2020-11-25 15:00:00,76.697,76.787,76.683,76.695,3587,0,0
5488,2020-11-25 16:00:00,76.696,76.715,76.535,76.546,4347,0,0
5489,2020-11-25 17:00:00,76.546,76.772,76.455,76.748,5697,0,0
5490,2020-11-25 18:00:00,76.748,76.828,76.689,76.817,3413,0,0
5491,2020-11-25 19:00:00,76.817,76.825,76.79,76.819,2016,0,0
5492,2020-11-25 20:00:00,76.819,76.884,76.818,76.845,1792,0,0
5493,2020-11-25 21:00:00,76.845,76.937,76.793,76.91,2447,0,0
5494,2020-11-25 22:00:00,76.91,76.987,76.884,76.938,1764,0,0
5495,2020-11-25 23:00:00,76.938,76.959,76.922,76.947,1235,0,0
5496,2020-11-26 00:00:00,76.877,76.927,76.82,76.899,2420,13,0
5497,2020-11-26 01:00:00,76.899,76.915,76.868,76.879,1202,1,0
5498,2020-11-26 02:00:00,76.878,76.892,76.834,76.843,1432,0,0
5499,2020-11-26 03:00:00,76.843,76.919,76.819,76.868,1931,0,0
5500,2020-11-26 04:00:00,76.869,76.872,76.788,76.835,1500,0,0
5501,2020-11-26 05:00:00,76.835,76.894,76.794,76.824,1880,0,0
5502,2020-11-26 06:00:00,76.824,76.841,76.766,76.773,1272,0,0
5503,2020-11-26 07:00:00,76.773,76.804,76.735,76.802,1894,0,0
5504,2020-11-26 08:00:00,76.802,76.877,76.787,76.822,1347,0,0
5505,2020-11-26 09:00:00,76.822,76.893,76.795,76.806,2196,0,0
5506,2020-11-26 10:00:00,76.806,76.849,76.685,76.703,3454,0,0
5507,2020-11-26 11:00:00,76.703,76.795,76.694,76.744,2630,0,0
5508,2020-11-26 12:00:00,76.744,76.818,76.716,76.796,2224,0,0
5509,2020-11-26 13:00:00,76.796,76.814,76.749,76.776,1734,0,0
5510,2020-11-26 14:00:00,76.776,76.778,76.664,76.752,2205,0,0
5511,2020-11-26 15:00:00,76.751,76.777,76.7,76.702,1982,0,0
5512,2020-11-26 16:00:00,76.702,76.75,76.689,76.709,2082,0,0
5513,2020-11-26 17:00:00,76.709,76.791,76.707,76.77,1723,0,0
5514,2020-11-26 18:00:00,76.768,76.773,76.734,76.763,1310,0,0
5515,2020-11-26 19:00:00,76.761,76.786,76.727,76.763,1224,0,0
5516,2020-11-26 20:00:00,76.763,76.785,76.754,76.768,1381,0,0
5517,2020-11-26 21:00:00,76.768,76.769,76.744,76.751,623,1,0
5518,2020-11-26 22:00:00,76.751,76.833,76.686,76.686,902,5,0
5519,2020-11-26 23:00:00,76.708,76.828,76.67,76.704,2308,0,0
5520,2020-11-27 00:00:00,76.694,76.73,76.651,76.693,946,17,0
5521,2020-11-27 01:00:00,76.693,76.733,76.676,76.696,964,0,0
5522,2020-11-27 02:00:00,76.696,76.717,76.63,76.645,1908,0,0
5523,2020-11-27 03:00:00,76.645,76.655,76.529,76.571,3059,0,0
5524,2020-11-27 04:00:00,76.57,76.639,76.498,76.622,2337,0,0
5525,2020-11-27 05:00:00,76.622,76.667,76.604,76.611,2130,0,0
5526,2020-11-27 06:00:00,76.611,76.681,76.598,76.656,1561,0,0
5527,2020-11-27 07:00:00,76.656,76.711,76.641,76.707,1404,0,0
5528,2020-11-27 08:00:00,76.707,76.792,76.7,76.78,1580,0,0
5529,2020-11-27 09:00:00,76.783,76.794,76.721,76.752,1950,0,0
5530,2020-11-27 10:00:00,76.752,76.83,76.712,76.805,2396,0,0
5531,2020-11-27 11:00:00,76.805,76.81,76.7,76.742,1938,0,0
5532,2020-11-27 12:00:00,76.742,76.754,76.661,76.732,1883,0,0
5533,2020-11-27 13:00:00,76.732,76.791,76.719,76.77,1673,0,0
5534,2020-11-27 14:00:00,76.768,76.82,76.719,76.788,2185,0,0
5535,2020-11-27 15:00:00,76.788,76.889,76.758,76.857,2800,0,0
5536,2020-11-27 16:00:00,76.858,76.932,76.858,76.918,3268,0,0
5537,2020-11-27 17:00:00,76.919,76.953,76.877,76.927,3787,0,0
5538,2020-11-27 18:00:00,76.928,76.939,76.84,76.855,2950,0,0
5539,2020-11-27 19:00:00,76.856,76.902,76.834,76.892,1399,0,0
5540,2020-11-27 20:00:00,76.892,76.893,76.814,76.832,845,0,0
5541,2020-11-27 21:00:00,76.832,76.892,76.83,76.865,1192,0,0
5542,2020-11-27 22:00:00,76.865,76.901,76.83,76.83,1021,1,0
5543,2020-11-27 23:00:00,76.83,76.927,76.781,76.831,2423,0,0
5544,2020-11-30 00:00:00,76.852,76.894,76.8,76.856,518,34,0
5545,2020-11-30 01:00:00,76.861,77.114,76.85,77.033,1839,0,0
5546,2020-11-30 02:00:00,77.033,77.049,76.866,76.894,3395,0,0
5547,2020-11-30 03:00:00,76.894,76.929,76.821,76.891,3121,0,0
5548,2020-11-30 04:00:00,76.891,76.892,76.758,76.803,2484,0,0
5549,2020-11-30 05:00:00,76.803,76.837,76.729,76.774,1971,0,0
5550,2020-11-30 06:00:00,76.774,76.814,76.719,76.771,1823,0,0
5551,2020-11-30 07:00:00,76.771,76.784,76.711,76.746,1925,0,0
5552,2020-11-30 08:00:00,76.746,76.787,76.683,76.728,1823,0,0
5553,2020-11-30 09:00:00,76.727,76.852,76.686,76.842,2828,0,0
5554,2020-11-30 10:00:00,76.842,76.962,76.79,76.852,3977,0,0
5555,2020-11-30 11:00:00,76.852,76.923,76.837,76.837,3944,0,0
5556,2020-11-30 12:00:00,76.837,76.844,76.759,76.797,2231,0,0
5557,2020-11-30 13:00:00,76.797,76.815,76.714,76.77,2666,0,0
5558,2020-11-30 14:00:00,76.77,76.872,76.756,76.79,3315,0,0
5559,2020-11-30 15:00:00,76.789,76.901,76.752,76.891,3169,0,0
5560,2020-11-30 16:00:00,76.888,76.924,76.817,76.907,4336,0,0
5561,2020-11-30 17:00:00,76.907,76.935,76.682,76.841,7680,0,0
5562,2020-11-30 18:00:00,76.841,76.859,76.666,76.727,5954,0,0
5563,2020-11-30 19:00:00,76.726,76.758,76.685,76.721,3042,0,0
5564,2020-11-30 20:00:00,76.721,76.735,76.674,76.69,1984,0,0
5565,2020-11-30 21:00:00,76.69,76.729,76.669,76.726,2398,0,0
5566,2020-11-30 22:00:00,76.726,76.73,76.62,76.62,2445,0,0
5567,2020-11-30 23:00:00,76.62,76.677,76.598,76.613,1938,0,0
5568,2020-12-01 00:00:00,76.582,76.684,76.547,76.632,2026,17,0
5569,2020-12-01 01:00:00,76.632,76.773,76.63,76.756,2011,0,0
5570,2020-12-01 02:00:00,76.756,76.783,76.704,76.761,2043,0,0
5571,2020-12-01 03:00:00,76.761,76.816,76.718,76.77,2604,0,0
5572,2020-12-01 04:00:00,76.769,76.832,76.727,76.805,2698,0,0
5573,2020-12-01 05:00:00,76.805,76.964,76.804,76.914,2276,0,0
5574,2020-12-01 06:00:00,76.914,76.976,76.869,76.904,1254,0,0
5575,2020-12-01 07:00:00,76.904,76.928,76.864,76.903,1694,0,0
5576,2020-12-01 08:00:00,76.903,76.904,76.826,76.83,1392,0,0
5577,2020-12-01 09:00:00,76.83,76.882,76.812,76.827,2417,0,0
5578,2020-12-01 10:00:00,76.827,76.885,76.749,76.752,3772,0,0
5579,2020-12-01 11:00:00,76.752,76.774,76.632,76.677,3133,0,0
5580,2020-12-01 12:00:00,76.677,76.74,76.653,76.67,2227,0,0
5581,2020-12-01 13:00:00,76.669,76.762,76.645,76.734,2455,0,0
5582,2020-12-01 14:00:00,76.734,76.754,76.697,76.753,2035,0,0
5583,2020-12-01 15:00:00,76.752,76.802,76.714,76.794,2963,0,0
5584,2020-12-01 16:00:00,76.794,76.866,76.713,76.811,4316,0,0
5585,2020-12-01 17:00:00,76.811,76.954,76.776,76.846,6423,0,0
5586,2020-12-01 18:00:00,76.843,76.93,76.779,76.784,4820,0,0
5587,2020-12-01 19:00:00,76.784,76.854,76.769,76.823,2688,0,0
5588,2020-12-01 20:00:00,76.821,76.897,76.817,76.895,1840,0,0
5589,2020-12-01 21:00:00,76.895,76.953,76.868,76.885,1939,0,0
5590,2020-12-01 22:00:00,76.885,76.893,76.824,76.862,2020,0,0
5591,2020-12-01 23:00:00,76.862,76.914,76.856,76.902,1069,0,0
5592,2020-12-02 00:00:00,76.882,76.955,76.822,76.913,4176,18,0
5593,2020-12-02 01:00:00,76.913,77.011,76.898,76.977,1914,0,0
5594,2020-12-02 02:00:00,76.977,77.093,76.865,77.06,2750,0,0
5595,2020-12-02 03:00:00,77.06,77.06,76.908,76.971,3567,0,0
5596,2020-12-02 04:00:00,76.971,77.075,76.942,77.002,2350,0,0
5597,2020-12-02 05:00:00,77.003,77.073,76.985,77.062,1548,0,0
5598,2020-12-02 06:00:00,77.062,77.071,76.952,76.977,1493,0,0
5599,2020-12-02 07:00:00,76.977,77.002,76.905,76.965,1933,0,0
5600,2020-12-02 08:00:00,76.965,77.041,76.958,77.021,1764,0,0
5601,2020-12-02 09:00:00,77.021,77.254,76.999,77.191,3287,0,0
5602,2020-12-02 10:00:00,77.19,77.218,77.047,77.171,4919,0,0
5603,2020-12-02 11:00:00,77.172,77.321,77.164,77.28,3397,0,0
5604,2020-12-02 12:00:00,77.281,77.283,77.184,77.22,2349,0,0
5605,2020-12-02 13:00:00,77.22,77.303,77.146,77.17,1991,0,0
5606,2020-12-02 14:00:00,77.17,77.182,76.991,76.992,3921,0,0
5607,2020-12-02 15:00:00,76.992,77.06,76.954,76.967,4885,0,0
5608,2020-12-02 16:00:00,76.967,77.024,76.85,76.968,5185,0,0
5609,2020-12-02 17:00:00,76.968,77.202,76.966,77.18,6045,0,0
5610,2020-12-02 18:00:00,77.18,77.307,77.161,77.281,3393,0,0
5611,2020-12-02 19:00:00,77.281,77.345,77.27,77.302,2205,0,0
5612,2020-12-02 20:00:00,77.302,77.317,77.262,77.289,1590,0,0
5613,2020-12-02 21:00:00,77.289,77.441,77.257,77.385,2502,0,0
5614,2020-12-02 22:00:00,77.385,77.437,77.365,77.388,1835,0,0
5615,2020-12-02 23:00:00,77.39,77.479,77.387,77.428,1711,0,0
5616,2020-12-03 00:00:00,77.427,77.459,77.324,77.412,4043,19,0
5617,2020-12-03 01:00:00,77.414,77.499,77.41,77.443,1246,0,0
5618,2020-12-03 02:00:00,77.443,77.467,77.317,77.324,2205,0,0
5619,2020-12-03 03:00:00,77.323,77.399,77.291,77.353,2376,0,0
5620,2020-12-03 04:00:00,77.353,77.477,77.314,77.41,2202,0,0
5621,2020-12-03 05:00:00,77.41,77.469,77.386,77.391,1705,0,0
5622,2020-12-03 06:00:00,77.391,77.403,77.34,77.399,1524,0,0
5623,2020-12-03 07:00:00,77.4,77.435,77.373,77.413,1143,0,0
5624,2020-12-03 08:00:00,77.413,77.482,77.4,77.477,1424,0,0
5625,2020-12-03 09:00:00,77.478,77.562,77.447,77.531,3312,0,0
5626,2020-12-03 10:00:00,77.53,77.547,77.437,77.461,4047,0,0
