time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/learning_rate,train/explained_variance,train/std,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/loss,train/value_loss,train/n_updates
3610,1071,1.9583779100000003,1071.0,1889,3868672,0.0003,0.35443389415740967,0.08767945319414139,2.029405792802572,0.011171543657837901,0.040628627,0.2,0.3525390625,0.031767137348651886,0.0015963739599101246,18880
3611,1071,1.95481779,1071.0,1890,3870720,0.0003,0.35171419382095337,0.08809147775173187,2.0259570360183714,0.01163564609014429,0.040581845,0.2,0.33173828125,-0.04025480896234512,0.0014893637566274266,18890
3613,1071,1.95223635,1071.0,1891,3872768,0.0003,0.3602270483970642,0.0876665711402893,2.027339828014374,0.007430196438508574,0.0489492,0.2,0.338916015625,-0.011639692820608616,0.0016595970966591267,18900
3615,1071,1.9504353899999998,1071.0,1892,3874816,0.0003,0.3534979820251465,0.08779500424861908,2.026911388337612,0.008956554978794884,0.041262574,0.2,0.373095703125,0.02908116765320301,0.0015064665969475755,18910
3617,1071,1.9446455299999998,1071.0,1893,3876864,0.0003,0.3153557777404785,0.08750269562005997,2.0318235725164415,0.0060498077771626415,0.040465064,0.2,0.31669921875,0.01572778820991516,0.0013911714647292684,18920
3619,1071,1.9438627800000001,1071.0,1894,3878912,0.0003,0.3651658296585083,0.08744606375694275,2.034298776090145,0.011743568505335134,0.03732079,0.2,0.359423828125,0.014977386221289635,0.0016590485256529064,18930
3620,1071,1.9373794700000004,1071.0,1895,3880960,0.0003,0.39063793420791626,0.08728768676519394,2.0367275573313237,0.007266344368690625,0.03162434,0.2,0.3251953125,-0.010747485794126987,0.001575705203867983,18940
3622,1071,1.9340426700000004,1071.0,1896,3883008,0.0003,0.37945932149887085,0.08780158311128616,2.0326857082545757,0.009688682036357931,0.031480778,0.2,0.336376953125,-0.014315216802060604,0.0017569847332197241,18950
3624,1071,1.9284011800000003,1071.0,1897,3885056,0.0003,0.4004180431365967,0.08698850870132446,2.0367524892091753,0.00697608821283211,0.05503469,0.2,0.349072265625,0.02685779519379139,0.0015831431843253085,18960
3626,1071,1.9214752000000002,1071.0,1898,3887104,0.0003,0.38769614696502686,0.08812589943408966,2.031159909069538,-0.000960710366780404,0.045206334,0.2,0.343505859375,-0.02951878122985363,0.0016453779966468574,18970
3628,1071,1.9144165600000003,1071.0,1899,3889152,0.0003,0.40199577808380127,0.08767525851726532,2.0249125331640245,0.007557552830257918,0.046106942,0.2,0.3423828125,0.025296149775385857,0.0015868527103521045,18980
3630,1071,1.9113832900000003,1071.0,1900,3891200,0.0003,0.41940343379974365,0.08794637024402618,2.0275641806423663,0.003678591366042383,0.045048855,0.2,0.348193359375,0.027291957288980484,0.0016018100221117492,18990
3632,1071,1.9085484200000002,1071.0,1901,3893248,0.0003,0.3649085760116577,0.08738620579242706,2.030403243750334,0.0026731649122666568,0.03630384,0.2,0.328369140625,0.0334215946495533,0.0016080085211797267,19000
3633,1071,1.90508535,1071.0,1902,3895296,0.0003,0.38858580589294434,0.08859248459339142,2.0223736979067324,0.00446129134070361,0.037793394,0.2,0.32587890625,-0.01073477789759636,0.0014525268628858613,19010
3635,1071,1.90406068,1071.0,1903,3897344,0.0003,0.3880912661552429,0.08860915154218674,2.009539771080017,0.009768916814937256,0.033034824,0.2,0.324365234375,0.006177800241857767,0.0015001103274698835,19020
3637,1072,1.8982465,1071.0,1904,3899392,0.0003,0.32052356004714966,0.08793268352746964,2.0180134773254395,0.00664888213359518,0.03626455,0.2,0.32705078125,0.03159087523818016,0.001266150380979525,19030
3639,1072,1.89230254,1071.0,1905,3901440,0.0003,0.23010718822479248,0.08813580870628357,2.0214035362005234,0.0035128725590766407,0.046502195,0.2,0.326611328125,-0.01477256789803505,0.0014766371063160478,19040
3640,1072,1.8886784200000002,1071.0,1906,3903488,0.0003,0.33087486028671265,0.08793875575065613,2.0212875209748744,0.004383527973550372,0.03926158,0.2,0.332373046875,-0.00720469793304801,0.0013604349596789689,19050
3642,1072,1.88242764,1071.0,1907,3905536,0.0003,0.3721509575843811,0.08726315200328827,2.031754792481661,0.006739217861468205,0.038452335,0.2,0.33564453125,-0.005999792367219925,0.00139192290353094,19060
3644,1072,1.88347237,1071.0,1908,3907584,0.0003,0.29259544610977173,0.08648175001144409,2.0490321211516855,0.00831314606621163,0.036675286,0.2,0.3404296875,0.03920981287956238,0.0014891339355017409,19070
3646,1072,1.88127112,1071.0,1909,3909632,0.0003,0.35851770639419556,0.08600126206874847,2.061289892345667,0.002748240747314412,0.03689204,0.2,0.3248046875,0.025281749665737152,0.0013401779384366818,19080
3648,1072,1.8772361500000005,1071.0,1910,3911680,0.0003,0.3837607502937317,0.08551350235939026,2.0762151278555394,0.010734993807272986,0.039330427,0.2,0.348779296875,-0.004884855356067419,0.0013480987267939781,19090
3649,1072,1.87317824,1071.0,1911,3913728,0.0003,0.3776106834411621,0.08462955057621002,2.0939100235700607,0.006275244761491194,0.042945772,0.2,0.36298828125,-0.01996016688644886,0.0014095484992139972,19100
3651,1072,1.8727459000000002,1071.0,1912,3915776,0.0003,0.3857908844947815,0.08476968109607697,2.1016171358525755,0.009507581767684315,0.05015687,0.2,0.343798828125,0.0013749310746788979,0.0014542479040756007,19110
3653,1072,1.87571566,1071.0,1913,3917824,0.0003,0.3576071262359619,0.08548233658075333,2.0925390258431436,0.004384274840413127,0.0405373,0.2,0.33447265625,0.006140747107565403,0.0014256722228310537,19120
3655,1072,1.87348529,1071.0,1914,3919872,0.0003,0.35420989990234375,0.08581235259771347,2.0779753893613817,0.007924018723133485,0.040434025,0.2,0.374169921875,0.01697850599884987,0.0014153272946714423,19130
3657,1072,1.8736894700000002,1071.0,1915,3921920,0.0003,0.3044138550758362,0.08595772087574005,2.0728368289768695,0.00245137464517029,0.03164188,0.2,0.332275390625,-0.047334328293800354,0.0013210217917730914,19140
3658,1072,1.8755154600000004,1071.0,1916,3923968,0.0003,0.36274659633636475,0.08599336445331573,2.0688514970242977,0.006336063030175865,0.048711553,0.2,0.35478515625,-0.031855709850788116,0.0014053544962735031,19150
3660,1072,1.8657309000000004,1071.0,1917,3926016,0.0003,0.37463027238845825,0.08587967604398727,2.072256776690483,0.005941075172449928,0.038623426,0.2,0.306591796875,0.02773541770875454,0.0015174338956057908,19160
3662,1072,1.8588441199999999,1071.0,1918,3928064,0.0003,0.37530064582824707,0.08547571301460266,2.078339882940054,0.011591180606046692,0.06494033,0.2,0.3361328125,0.021692829206585884,0.0013934920614701695,19170
3664,1072,1.8581078500000001,1071.0,1919,3930112,0.0003,0.37556248903274536,0.0859755128622055,2.0754904188215733,0.006306175373902078,0.03191757,0.2,0.333740234375,0.02701414003968239,0.0013503972599210102,19180
3666,1072,1.85077207,1071.0,1920,3932160,0.0003,0.3769320249557495,0.08496949076652527,2.0845047034323216,0.003572583202912938,0.04630453,0.2,0.3333984375,-0.0003102486371062696,0.001349353997829894,19190
3667,1072,1.8424922300000004,1071.0,1921,3934208,0.0003,0.3734368681907654,0.08391209691762924,2.1070464223623278,0.005675476670148782,0.04098011,0.2,0.321533203125,0.10943817347288132,0.0013986362901050597,19200
3669,1072,1.83913506,1071.0,1922,3936256,0.0003,0.38308537006378174,0.0850878655910492,2.1056563101708887,-0.0012010729013127274,0.034715634,0.2,0.34921875,-0.033820655196905136,0.0014921783724275884,19210
3671,1072,1.83714672,1071.0,1923,3938304,0.0003,0.4034637212753296,0.08525960892438889,2.0906891845166684,0.005891025078017265,0.036531627,0.2,0.3474609375,-0.01704885996878147,0.0015080829321959754,19220
3673,1072,1.8362301799999998,1071.0,1924,3940352,0.0003,0.3999362587928772,0.08665766566991806,2.071288675069809,0.010101509634114336,0.06050589,0.2,0.362255859375,0.002087737200781703,0.0015423775361341542,19230
3674,1072,1.82585905,1071.0,1925,3942400,0.0003,0.38862115144729614,0.08631575852632523,2.0616036899387837,0.010976160287100356,0.035597436,0.2,0.33076171875,-0.014807053841650486,0.001459709593837033,19240
3676,1072,1.8208494900000003,1071.0,1926,3944448,0.0003,0.37328946590423584,0.08625377714633942,2.0648510709404944,0.00615984014730202,0.04993543,0.2,0.3470703125,0.028927315026521683,0.0015650691770133563,19250
