time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/value_loss,train/explained_variance,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/std,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
9490432,666,14247,4634,46330,6.335826299525797,-0.06405103206634521,0.10393367,0.384912109375,0.2,5.202330520749092,0.018086484748346267,0.0003,0.018303176388144493,0.3741285800933838,9989.0,-3083.1043653500005
9492480,666,14250,4635,46340,125.99078934192657,0.0051860809326171875,0.053257696,0.319677734375,0.2,5.210443361103534,0.01928359845187515,0.0003,0.01815301924943924,59.37105178833008,9989.0,-3083.1043653500005
9494528,666,14253,4636,46350,21.822488436847927,0.034312665462493896,0.080663376,0.34873046875,0.2,5.203527331352234,0.011701116977201309,0.0003,0.01839108020067215,3.0377626419067383,9989.0,-3083.1043653500005
9496576,666,14256,4637,46360,9.598878115415573,-0.012215733528137207,0.029377904,0.316748046875,0.2,5.188446763157844,0.013500665800529532,0.0003,0.018335767090320587,4.050131320953369,9989.0,-3083.1043653500005
9498624,666,14259,4638,46370,1.786666494049132,-0.61552894115448,0.17573008,0.403759765625,0.2,5.19535119086504,0.012066706772020552,0.0003,0.01815091073513031,0.31965798139572144,9989.0,-3083.1043653500005
9500672,666,14262,4639,46380,4.718707799725235,-0.0754472017288208,0.13207626,0.371728515625,0.2,5.213157804310322,0.01556666858959943,0.0003,0.01805136352777481,0.8970562815666199,9989.0,-3098.15451404
9502720,666,14264,4640,46390,110.35894322395325,0.004884004592895508,0.028827596,0.29677734375,0.2,5.218514727056027,0.01707653782068519,0.0003,0.01802252046763897,59.286033630371094,9989.0,-3098.15451404
9504768,666,14267,4641,46400,18.428556671738626,0.038818538188934326,0.058278374,0.39970703125,0.2,5.207685801386833,0.023754657672543544,0.0003,0.018249360844492912,5.794901371002197,9989.0,-3098.15451404
9506816,666,14270,4642,46410,5.625240668654442,-0.01656961441040039,0.056838065,0.3244140625,0.2,5.187770710885525,0.02091691694513429,0.0003,0.01824311539530754,1.9251134395599365,9989.0,-3098.15451404
9508864,666,14273,4643,46420,2.4268836926668884,-0.3668832778930664,0.11766605,0.36494140625,0.2,5.183790484070778,0.01294032050500391,0.0003,0.018395693972706795,0.3718230128288269,9989.0,-3098.15451404
9510912,666,14276,4644,46430,4.778928044158965,-0.11897170543670654,0.14133078,0.39560546875,0.2,5.172005154192448,0.014399463300651404,0.0003,0.018502920866012573,0.3548271954059601,9989.0,-3104.17543103
9512960,666,14279,4645,46440,101.67753176689148,0.007467985153198242,0.07487313,0.291357421875,0.2,5.16376790702343,0.012618946764268913,0.0003,0.018592890352010727,46.8009033203125,9989.0,-3104.17543103
9515008,666,14282,4646,46450,25.51270163953304,0.03296852111816406,0.051150892,0.33896484375,0.2,5.162262797355652,0.015342951356433331,0.0003,0.018559686839580536,11.394177436828613,9989.0,-3104.17543103
9517056,666,14285,4647,46460,5.030672820657491,-0.1163175106048584,0.06130688,0.281640625,0.2,5.167566309869289,0.012581991801562253,0.0003,0.018496107310056686,1.2815966606140137,9989.0,-3104.17543103
9519104,666,14288,4648,46470,2.620040471246466,-0.516179084777832,0.09936739,0.368310546875,0.2,5.168826919794083,0.014179762832645793,0.0003,0.01852848008275032,0.28570306301116943,9989.0,-3104.17543103
9521152,666,14291,4649,46480,8.641683421703055,-0.2815905809402466,0.113918945,0.355615234375,0.2,5.1726825281977655,0.010284903344290797,0.0003,0.018406158313155174,0.26391491293907166,9989.0,-3123.390557
9523200,666,14293,4650,46490,97.00488475561141,0.003329157829284668,0.033282652,0.314111328125,0.2,5.178063987195491,0.015364344893896487,0.0003,0.018395230174064636,40.813472747802734,9989.0,-3123.390557
9525248,666,14296,4651,46500,31.0867789208889,0.029513776302337646,0.05998502,0.300927734375,0.2,5.165162198245525,0.013993775442941114,0.0003,0.018613595515489578,12.927022933959961,9989.0,-3123.390557
9527296,666,14299,4652,46510,3.451809925958514,-0.2179027795791626,0.056789346,0.343359375,0.2,5.150419513881206,0.013436244864715263,0.0003,0.018595591187477112,0.7961390614509583,9989.0,-3123.390557
9529344,666,14303,4653,46520,3.5211198686622085,-0.17179930210113525,0.06914459,0.362158203125,0.2,5.1648328885436054,0.013203989592147991,0.0003,0.018419021740555763,0.3153732717037201,9989.0,-3123.390557
9531392,666,14306,4654,46530,7.788678010366857,-0.20179259777069092,0.122391105,0.395654296875,0.2,5.179746073484421,0.013967578877054621,0.0003,0.018378211185336113,0.12250874191522598,9989.0,-3146.3488459300006
9533440,666,14309,4655,46540,73.24270619153977,0.006570041179656982,0.08222361,0.336572265625,0.2,5.182210564613342,0.01447626876324648,0.0003,0.018326524645090103,15.119574546813965,9989.0,-3146.3488459300006
9535488,666,14312,4656,46550,28.264329063892365,0.013858437538146973,0.044752717,0.2986328125,0.2,5.182201728224754,0.014253088303667028,0.0003,0.018334146589040756,12.060802459716797,9989.0,-3146.3488459300006
9537536,666,14315,4657,46560,3.9266476670280097,-0.9234411716461182,0.095252626,0.362255859375,0.2,5.180652615427971,0.014475657127331943,0.0003,0.018291467800736427,0.31866639852523804,9989.0,-3146.3488459300006
9539584,666,14318,4658,46570,3.711286276206374,-0.13172364234924316,0.08439021,0.34443359375,0.2,5.185188449919224,0.018462930714304094,0.0003,0.018215268850326538,0.40323111414909363,9989.0,-3167.7670092099997
9541632,666,14321,4659,46580,22.21934695467353,-0.00422215461730957,0.17453733,0.41083984375,0.2,5.199290934205055,0.011294901056680828,0.0003,0.018087778240442276,8.66978645324707,9989.0,-3167.7670092099997
9543680,666,14324,4660,46590,93.1314035385847,-0.0007495880126953125,0.0460309,0.27607421875,0.2,5.205470269918441,0.00703543383278884,0.0003,0.018136370927095413,8.674461364746094,9989.0,-3167.7670092099997
9545728,666,14326,4661,46600,31.43365181684494,0.002917766571044922,0.05298411,0.262890625,0.2,5.190197777748108,0.01353867341822479,0.0003,0.01831505447626114,13.63789176940918,9989.0,-3167.7670092099997
9547776,666,14329,4662,46610,2.243923618271947,-0.6358392238616943,0.10135652,0.414501953125,0.2,5.178748711943626,0.015568401195923797,0.0003,0.01834925450384617,0.7917479872703552,9989.0,-3167.7670092099997
9549824,666,14333,4663,46620,6.485019100829959,-0.09359979629516602,0.08377718,0.34443359375,0.2,5.188397942483425,0.011747163596010069,0.0003,0.01816554367542267,0.9012295007705688,9989.0,-3239.880147919999
9551872,666,14336,4664,46630,47.265306109189986,0.004609882831573486,0.117262244,0.39140625,0.2,5.185696950554847,0.014942376839462668,0.0003,0.018432356417179108,30.01893424987793,9989.0,-3239.880147919999
9553920,666,14340,4665,46640,61.32822471559048,0.012302935123443604,0.20155565,0.300439453125,0.2,5.175366686284542,0.011826195805042516,0.0003,0.018395887687802315,8.409509658813477,9989.0,-3239.880147919999
9555968,666,14343,4666,46650,41.01476041674614,0.002232789993286133,0.042141706,0.24794921875,0.2,5.18658696860075,0.011788094838266261,0.0003,0.018198873847723007,17.755924224853516,9989.0,-3239.880147919999
9558016,666,14347,4667,46660,5.219696528464556,-0.6386455297470093,0.109299034,0.3783203125,0.2,5.186865717172623,0.020187446057389025,0.0003,0.01833873987197876,0.5040304064750671,9989.0,-3239.880147919999
9560064,666,14350,4668,46670,7.141577665507794,-0.016349434852600098,0.100288376,0.387255859375,0.2,5.173656846582889,0.02374743786349427,0.0003,0.01843671314418316,1.673318862915039,9989.0,-3263.36213451
9562112,666,14353,4669,46680,85.04803879261017,0.002689838409423828,0.102060914,0.36162109375,0.2,5.182271668314934,0.012256503422395326,0.0003,0.018160251900553703,35.41571044921875,9989.0,-3263.36213451
9564160,666,14357,4670,46690,22.561416436731815,0.015976369380950928,0.05817352,0.35634765625,0.2,5.209370267391205,0.018271111029753227,0.0003,0.017949115484952927,5.275980472564697,9989.0,-3263.36213451
9566208,666,14360,4671,46700,19.633214795589446,-0.001834869384765625,0.048150316,0.305224609375,0.2,5.227243185043335,0.015373729111888678,0.0003,0.01788756623864174,10.442187309265137,9989.0,-3263.36213451
9568256,666,14364,4672,46710,6.953625102387742,-0.8120819330215454,0.06875329,0.343310546875,0.2,5.234700417518615,0.006094833894894691,0.0003,0.017725128680467606,0.5230377912521362,9989.0,-3263.36213451
9570304,666,14367,4673,46720,5.6614499490708114,0.008598387241363525,0.102770045,0.3640625,0.2,5.253724996745587,0.011284130414423998,0.0003,0.017583750188350677,0.9196912050247192,9989.0,-3298.78373093
9572352,666,14370,4674,46730,125.069335770607,0.006262362003326416,0.036875874,0.302880859375,0.2,5.253037756681442,0.013923970120958983,0.0003,0.017715970054268837,66.70280456542969,9989.0,-3298.78373093
9574400,666,14373,4675,46740,19.49216008782387,0.021388709545135498,0.08700667,0.352587890625,0.2,5.251749405264855,0.01407568908034591,0.0003,0.017642617225646973,3.403555393218994,9989.0,-3298.78373093
9576448,666,14377,4676,46750,20.3018267840147,-0.000914454460144043,0.027024375,0.3064453125,0.2,5.26691312789917,0.013579280853446108,0.0003,0.017472878098487854,9.711569786071777,9989.0,-3298.78373093
9578496,666,14380,4677,46760,2.2897903631441294,-0.9080212116241455,0.15436833,0.357177734375,0.2,5.283065289258957,0.010802467344910837,0.0003,0.01731560006737709,0.3572559356689453,9989.0,-3298.78373093
9580544,666,14384,4678,46770,5.232553678378463,-0.10435450077056885,0.30181265,0.371533203125,0.2,5.291480425000191,0.0160080317829852,0.0003,0.01734798774123192,1.2320977449417114,9989.0,-3303.617133059999
9582592,666,14387,4679,46780,113.05219271183014,0.005602359771728516,0.041613057,0.31240234375,0.2,5.291714835166931,0.014044491364620626,0.0003,0.01734878681600094,56.50993728637695,9989.0,-3303.617133059999
9584640,666,14391,4680,46790,17.64229979366064,0.04320770502090454,0.07467252,0.377587890625,0.2,5.293773247301578,0.015599746051884722,0.0003,0.017304522916674614,4.58975076675415,9989.0,-3303.617133059999
9586688,665,14394,4681,46800,7.980467876791954,-0.01317441463470459,0.0418066,0.33251953125,0.2,5.293799388408661,0.020001253791269845,0.0003,0.01742686703801155,3.4194257259368896,9989.0,-3303.617133059999
9588736,665,14398,4682,46810,3.6770407320931553,-0.4270685911178589,0.079735845,0.383642578125,0.2,5.290605607628822,0.017174609571520706,0.0003,0.01738409884274006,0.2403648942708969,9989.0,-3303.617133059999
9590784,665,14401,4683,46820,8.13991215256974,-0.1481839418411255,0.12554044,0.427490234375,0.2,5.2822682306170465,0.017170184328278992,0.0003,0.017589837312698364,0.43196889758110046,9989.0,-3326.462316349999
9592832,665,14405,4684,46830,106.75773601531982,0.0010936260223388672,0.0509052,0.329541015625,0.2,5.27060768455267,0.019616487904568203,0.0003,0.017595097422599792,43.559783935546875,9989.0,-3326.462316349999
9594880,665,14408,4685,46840,22.156612160801888,0.032744646072387695,0.0683306,0.3470703125,0.2,5.268157525360584,0.018158362939720972,0.0003,0.017569592222571373,8.98802661895752,9989.0,-3326.462316349999
9596928,665,14412,4686,46850,4.837414692342281,-0.12521052360534668,0.05989244,0.34951171875,0.2,5.280182825028897,0.01626347215642454,0.0003,0.017375942319631577,1.929403305053711,9989.0,-3326.462316349999
9598976,665,14414,4687,46860,3.014098780415952,-0.37865710258483887,0.09733512,0.4173828125,0.2,5.2845588877797125,0.021234981414454523,0.0003,0.017483729869127274,0.20671243965625763,9989.0,-3326.462316349999
9601024,665,14417,4688,46870,8.65317530091852,-0.2522660493850708,0.17500952,0.36455078125,0.2,5.284184940159321,0.007751417673716787,0.0003,0.017424343153834343,0.3835497200489044,9989.0,-3339.64344713
9603072,665,14420,4689,46880,97.33380068540573,0.00408482551574707,0.059759494,0.340576171875,0.2,5.29275563955307,0.014918325576581992,0.0003,0.017306441441178322,27.93023681640625,9989.0,-3339.64344713
9605120,665,14423,4690,46890,25.996039324998854,0.029552161693572998,0.044232987,0.389501953125,0.2,5.304202096164227,0.01741863954375731,0.0003,0.017229685559868813,12.39081859588623,9989.0,-3339.64344713
9607168,665,14426,4691,46900,3.090679741092026,-0.31003236770629883,0.058718055,0.342919921875,0.2,5.314852571487426,0.012466340989340097,0.0003,0.017103184014558792,0.5685899257659912,9989.0,-3339.64344713
9609216,665,14429,4692,46910,3.5343410955742,-0.24202287197113037,0.102378875,0.33720703125,0.2,5.323552942276001,0.008579968442791141,0.0003,0.01712973788380623,0.2377307116985321,9989.0,-3339.64344713
9611264,665,14432,4693,46920,8.10495275389403,-0.22720003128051758,0.13888,0.423681640625,0.2,5.331704977154732,0.01999302709591575,0.0003,0.016909724101424217,0.09248370677232742,9989.0,-3397.2982693500003
9613312,665,14435,4694,46930,78.38742102980613,0.004693388938903809,0.13303456,0.375634765625,0.2,5.363904829323292,0.025934602778579573,0.0003,0.016676202416419983,34.549720764160156,9989.0,-3397.2982693500003
9615360,665,14438,4695,46940,32.044286757707596,0.024020254611968994,0.06821333,0.32724609375,0.2,5.385251268744469,0.019155267359747086,0.0003,0.01655905693769455,12.809709548950195,9989.0,-3397.2982693500003
9617408,665,14441,4696,46950,2.200967791490257,-0.856587290763855,0.13574284,0.41630859375,0.2,5.378072711825371,0.02099784453603206,0.0003,0.016700830310583115,0.36173585057258606,9989.0,-3397.2982693500003
9619456,665,14444,4697,46960,5.486969668976963,-0.21588027477264404,0.1015815,0.38173828125,0.2,5.370460812747479,0.01265306660789065,0.0003,0.016722725704312325,0.5505867004394531,9989.0,-3382.9699476599994
9621504,665,14447,4698,46970,21.559418701194225,-0.0067261457443237305,0.17501156,0.49755859375,0.2,5.36246932297945,0.021027317468542604,0.0003,0.016824394464492798,1.8389033079147339,9989.0,-3382.9699476599994
9623552,665,14450,4699,46980,111.74448007047177,-0.0027278661727905273,0.06424519,0.24921875,0.2,5.361253568530083,0.014187343235244043,0.0003,0.01681922748684883,10.542959213256836,9989.0,-3382.9699476599994
9625600,665,14453,4700,46990,36.13740384578705,0.0030890703201293945,0.05803079,0.3107421875,0.2,5.3602958738803865,0.016107217184617183,0.0003,0.016823798418045044,13.868847846984863,9989.0,-3382.9699476599994
9627648,665,14456,4701,47000,2.8077668568119405,-0.2491856813430786,0.09503587,0.40546875,0.2,5.358371394872665,0.02349220876712934,0.0003,0.016844836995005608,1.0069363117218018,9989.0,-3382.9699476599994
9629696,666,14458,4702,47010,4.469609760120511,-0.10054504871368408,0.109638244,0.40234375,0.2,5.35259851962328,0.024806006797007285,0.0003,0.016934093087911606,1.5718494653701782,9989.0,-3369.8823410799996
9631744,666,14461,4703,47020,38.20265091657639,0.00421297550201416,0.11040449,0.4052734375,0.2,5.351336927711964,0.02101518765121,0.0003,0.016881613060832024,15.505819320678711,9989.0,-3369.8823410799996
9633792,666,14464,4704,47030,59.75842674076557,0.009975194931030273,0.06715698,0.317919921875,0.2,5.348204611241817,0.019148661389772316,0.0003,0.016943734139204025,10.057028770446777,9989.0,-3369.8823410799996
9635840,666,14467,4705,47040,34.916518688201904,-0.0026044845581054688,0.042228125,0.32734375,0.2,5.348673914372921,0.02837269837909844,0.0003,0.016930891200900078,17.35218620300293,9989.0,-3369.8823410799996
9637888,666,14470,4706,47050,4.3768085446208715,-0.3055616617202759,0.09196757,0.415087890625,0.2,5.3432647138834,0.02069672393408837,0.0003,0.01698903739452362,0.7907405495643616,9989.0,-3369.8823410799996
9639936,666,14474,4707,47060,5.613192484155297,-0.12563633918762207,0.20856456,0.3390625,0.2,5.3394802749156955,0.017508875220664778,0.0003,0.016956882551312447,1.4611907005310059,9989.0,-3366.6707460899993
9641984,665,14477,4708,47070,93.58822319507598,-0.00037419795989990234,0.09675191,0.378369140625,0.2,5.3468835324049,0.019187060490367003,0.0003,0.0168234184384346,37.05392837524414,9989.0,-3366.6707460899993
9644032,665,14481,4709,47080,26.380378073453905,0.008572161197662354,0.12906975,0.33525390625,0.2,5.355063626170159,0.017326989420689644,0.0003,0.016870208084583282,4.590019226074219,9989.0,-3366.6707460899993
9646080,665,14484,4710,47090,36.8691825568676,0.0021404027938842773,0.037522435,0.298486328125,0.2,5.337292058765888,0.017500635952455924,0.0003,0.01700315624475479,17.584333419799805,9989.0,-3366.6707460899993
9648128,665,14487,4711,47100,5.122315006330609,-0.11906766891479492,0.11249382,0.352294921875,0.2,5.337512415647507,0.017173919358174316,0.0003,0.01691083051264286,0.8549590110778809,9989.0,-3366.6707460899993
9650176,665,14491,4712,47110,10.333619517460466,0.025214731693267822,0.10394126,0.34609375,0.2,5.343807242810726,0.016492026437481398,0.0003,0.016958996653556824,1.1458237171173096,9989.0,-3362.4204391000003
9652224,665,14494,4713,47120,127.77802469730378,-0.0017001628875732422,0.0466751,0.323193359375,0.2,5.331439612805843,0.021273101191036405,0.0003,0.01707974076271057,60.3137092590332,9989.0,-3362.4204391000003
9654272,665,14497,4714,47130,23.198919209837914,0.011231601238250732,0.0594915,0.366845703125,0.2,5.322305434942246,0.01863569689594442,0.0003,0.017084674909710884,4.62684440612793,9989.0,-3362.4204391000003
9656320,665,14500,4715,47140,29.33401157259941,0.0035836100578308105,0.044198487,0.31474609375,0.2,5.326775306463242,0.01797876345081022,0.0003,0.017066992819309235,15.94877815246582,9989.0,-3362.4204391000003
9658368,665,14503,4716,47150,5.962657450139522,-0.09798169136047363,0.109996036,0.381591796875,0.2,5.3228920757770535,0.023924104409525172,0.0003,0.01714438572525978,0.6629698276519775,9989.0,-3362.4204391000003
9660416,665,14505,4717,47160,9.828475801646709,-0.0015867948532104492,0.08089518,0.3525390625,0.2,5.310532727837563,0.014101126792957075,0.0003,0.017279785126447678,1.0893423557281494,9989.0,-3357.0759440999996
