rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,train/n_updates,train/learning_rate
1071.0,995,0.20164390000000001,86016,42,86,0.0010393922679213575,-0.005977254947356414,0.8256347179412842,0.2,0.003744363784790039,-2.45459955483675,0.008716082,-0.009608750231564045,0.069287109375,410,0.0003
1071.0,998,0.20958908536585363,88064,43,88,0.00107340468930488,-0.010622530696855393,0.8190647959709167,0.2,0.01860344409942627,-2.4435887813568113,0.008274469,-0.008910848759114742,0.095947265625,420,0.0003
1071.0,1000,0.22014673809523808,90112,44,90,0.0008179195811862883,-0.008354296830657405,0.8028206825256348,0.2,-0.03459334373474121,-2.414343477785587,0.0076392917,-0.02923794649541378,0.063330078125,430,0.0003
1071.0,1003,0.22827032558139534,92160,45,91,0.0009909076183248545,-0.008519450999301625,0.7957078218460083,0.2,0.059320151805877686,-2.3852835215628145,0.008746232,0.009070022031664848,0.086376953125,440,0.0003
1071.0,1005,0.23934428735632182,94208,46,93,0.0010595484909572406,-0.009097308119817172,0.7948525547981262,0.2,0.03200429677963257,-2.3783125564455987,0.009479253,0.018820203840732574,0.078369140625,450,0.0003
1071.0,1008,0.2447035842696629,96256,47,95,0.0013058344060482342,-0.0066184877883642915,0.7891601324081421,0.2,-0.010041952133178711,-2.369992545247078,0.0063949637,-0.018161237239837646,0.08486328125,460,0.0003
1071.0,1010,0.26011278021978024,98304,48,97,0.0012338468917732826,-0.007568320466089062,0.7874746322631836,0.2,0.048531949520111084,-2.359944772720337,0.006486586,-0.02030964381992817,0.069384765625,470,0.0003
1071.0,1012,0.27652203225806454,100352,49,99,0.001184014130376454,-0.005168837848759722,0.7821699976921082,0.2,-0.000133514404296875,-2.3500528067350386,0.007618239,-0.02173852175474167,0.062060546875,480,0.0003
1071.0,1014,0.2832975368421053,102400,50,100,0.0011916926170670195,-0.008160399061307545,0.7768864631652832,0.2,0.05710935592651367,-2.338088522106409,0.0069883936,-0.016686195507645607,0.0693359375,490,0.0003
1071.0,1016,0.2905094639175258,104448,51,102,0.000960325812229712,-0.006913096774223959,0.7657433748245239,0.2,0.04992407560348511,-2.3144070856273173,0.007195544,-0.035659801214933395,0.069775390625,500,0.0003
1071.0,1018,0.2923290909090909,106496,52,104,0.0011246188389122836,-0.006236806570086628,0.7654612064361572,0.2,0.11623150110244751,-2.302212818711996,0.007649636,-0.0171649269759655,0.076611328125,510,0.0003
1071.0,1020,0.30898511999999995,108544,53,106,0.0009656065314629814,-0.008588764314481523,0.7686123251914978,0.2,0.0647321343421936,-2.3058314651250837,0.014342243,-0.032714344561100006,0.093017578125,520,0.0003
1071.0,1022,0.32712408,110592,54,108,0.0013553220942412736,-0.006643840137985535,0.7673354148864746,0.2,0.08061647415161133,-2.3072359867393972,0.006965031,-0.009440239518880844,0.07314453125,530,0.0003
1071.0,1024,0.34731547,112640,55,109,0.0011813933999292204,-0.007618123169231694,0.7570232152938843,0.2,0.0972440242767334,-2.2930491983890535,0.009032244,-0.012782471254467964,0.074755859375,540,0.0003
1071.0,1025,0.35832443999999997,114688,56,111,0.001184187986109464,-0.0067370910255704075,0.75407475233078,0.2,0.04912751913070679,-2.2727795392274857,0.0077274246,-0.02058892883360386,0.096728515625,550,0.0003
1071.0,1027,0.37835898999999995,116736,57,113,0.0013069815206108615,-0.006746897670382168,0.7563034892082214,0.2,0.06632721424102783,-2.272986263036728,0.007543287,-0.03393740579485893,0.077734375,560,0.0003
1071.0,1026,0.39605508,118784,58,115,0.0009597629855306877,-0.010001053575251717,0.7400766611099243,0.2,0.009039342403411865,-2.249387577176094,0.008650549,-0.008608411066234112,0.092626953125,570,0.0003
1071.0,1023,0.41667101999999995,120832,59,118,0.0013179781957660453,-0.007959529150684829,0.7297577857971191,0.2,0.048167288303375244,-2.2159815922379495,0.010008018,-0.011068036779761314,0.085107421875,580,0.0003
1071.0,1021,0.4300355299999999,122880,60,120,0.00116618277534144,-0.004906999113154597,0.7281677722930908,0.2,0.03321361541748047,-2.1989688821136952,0.0054552443,-0.026473065838217735,0.06533203125,590,0.0003
1071.0,1023,0.4361861799999999,124928,61,122,0.0009333737105407635,-0.01151396870118333,0.7265756130218506,0.2,0.06875807046890259,-2.1951047949492932,0.014041952,-0.026974642649292946,0.1271484375,600,0.0003
1071.0,1024,0.45709671,126976,62,123,0.0011227433038584421,-0.00754683517589001,0.719267725944519,0.2,0.15263795852661133,-2.1850543446838855,0.008055996,-0.01473438274115324,0.0884765625,610,0.0003
1071.0,1026,0.4786587999999999,129024,63,125,0.0011734758751117623,-0.007164289785941946,0.7202028632164001,0.2,0.042927086353302,-2.175905576348305,0.0066449232,-0.008468063548207283,0.07578125,620,0.0003
1071.0,1027,0.49851763,131072,64,127,0.0016003295937480288,-0.006386371350527042,0.7150914669036865,0.2,0.10192281007766724,-2.1708485074341297,0.0068009617,-0.006407283712178469,0.08330078125,630,0.0003
1071.0,1029,0.50723412,133120,65,129,0.0011579821641134914,-0.00654097054793965,0.7115696668624878,0.2,0.06884121894836426,-2.1569524966180325,0.0066785263,-0.005659298971295357,0.08701171875,640,0.0003
1071.0,1030,0.5153808,135168,66,131,0.001452575680013979,-0.011253320921969134,0.6981403231620789,0.2,0.10815310478210449,-2.1286344401538373,0.009911181,-0.0006199691561050713,0.10234375,650,0.0003
1071.0,1028,0.5246393599999999,137216,67,133,0.0012919469807457062,-0.008931262098485604,0.7025423049926758,0.2,0.08508318662643433,-2.1193944476544857,0.008291161,-0.02430080994963646,0.075390625,660,0.0003
1071.0,1026,0.5378203799999999,139264,68,135,0.0010838316744411713,-0.011333106768142897,0.7046233415603638,0.2,0.0756571888923645,-2.1265603311359884,0.01202241,0.04573424533009529,0.102392578125,670,0.0003
1071.0,1025,0.54517518,141312,69,137,0.0011841194700537017,-0.008459114131983369,0.7001370787620544,0.2,0.06911778450012207,-2.120873697847128,0.009178225,-0.01597522757947445,0.07998046875,680,0.0003
1071.0,1023,0.57185305,143360,70,140,0.0012481532763558788,-0.0091249477583915,0.6885133981704712,0.2,0.07220906019210815,-2.0955683797597886,0.0075955708,-0.0007142144604586065,0.0783203125,690,0.0003
1071.0,1024,0.5884190000000001,145408,71,141,0.0016396416191128082,-0.006175893431645818,0.6834360361099243,0.2,0.08825129270553589,-2.0743272244930266,0.006394122,-0.005034507717937231,0.072412109375,700,0.0003
1071.0,1023,0.61073866,147456,72,144,0.001153238485676411,-0.008825493397307583,0.679765522480011,0.2,0.07904589176177979,-2.0628524243831636,0.007331328,-0.02616799995303154,0.083203125,710,0.0003
1071.0,1024,0.61686401,149504,73,145,0.0011610539766479632,-0.008272995226434432,0.678846001625061,0.2,0.11155146360397339,-2.0548799626529215,0.01099317,-0.012610336765646935,0.0873046875,720,0.0003
1071.0,1022,0.6250689799999999,151552,74,148,0.001134989185993618,-0.007910716228070668,0.6819333434104919,0.2,0.1074448823928833,-2.056909018754959,0.0067218766,-0.021000176668167114,0.0736328125,730,0.0003
1071.0,1023,0.6367565499999999,153600,75,150,0.0013445137730741408,-0.008292653090757085,0.680700421333313,0.2,0.08918684720993042,-2.059421468526125,0.007775384,-0.01896735280752182,0.089208984375,740,0.0003
1071.0,1025,0.6452139200000001,155648,76,151,0.001244528155439184,-0.008797964193217923,0.6781035661697388,0.2,0.07082957029342651,-2.053964500874281,0.009598332,-0.01526461448520422,0.098095703125,750,0.0003
1071.0,1026,0.6544305399999999,157696,77,153,0.00112297839114035,-0.011183505668304861,0.6793444156646729,0.2,0.03237426280975342,-2.0534612491726874,0.010792328,-0.009192163124680519,0.118505859375,760,0.0003
1071.0,1027,0.6744185,159744,78,155,0.0011977774598562973,-0.008572415423986967,0.6837624311447144,0.2,0.116996169090271,-2.0601213365793227,0.008673751,0.005475889891386032,0.085498046875,770,0.0003
1071.0,1028,0.69693412,161792,79,157,0.0015413454068038846,-0.008517418190604076,0.6768286228179932,0.2,0.12659776210784912,-2.0553918063640593,0.01171411,-0.006298406980931759,0.102587890625,780,0.0003
1071.0,1029,0.70493003,163840,80,159,0.001094703112175921,-0.007961969451571349,0.6803678274154663,0.2,0.12156158685684204,-2.049891436100006,0.007290457,0.0009329683962278068,0.0755859375,790,0.0003
1071.0,1031,0.7142575300000001,165888,81,160,0.0011681632800900842,-0.011218419949000236,0.6776808500289917,0.2,-0.015209555625915527,-2.049612656235695,0.010674417,-0.02927214279770851,0.097607421875,800,0.0003
1071.0,1032,0.7278867000000001,167936,82,162,0.0011566622926693527,-0.007041251979535446,0.6741184592247009,0.2,0.09589827060699463,-2.0420589320361615,0.0075376937,-0.011507371440529823,0.105126953125,810,0.0003
1071.0,1033,0.7418470400000001,169984,83,164,0.0011693285872752313,-0.007100977730442537,0.6756035685539246,0.2,0.18163210153579712,-2.0377228274941444,0.008814587,-0.01573869027197361,0.084326171875,820,0.0003
1071.0,1034,0.7426609600000001,172032,84,166,0.0012360735585389194,-0.008822525539289926,0.6641561388969421,0.2,0.10082709789276123,-2.021078511327505,0.008663004,-0.019815506413578987,0.096630859375,830,0.0003
1071.0,1035,0.7514449400000001,174080,85,168,0.0012876623475676751,-0.009140279103303329,0.6521946787834167,0.2,0.12768006324768066,-1.9828332409262657,0.012817541,-0.033683594316244125,0.1048828125,840,0.0003
1071.0,1036,0.7576186,176128,86,169,0.001254800163769687,-0.010886647857842036,0.6490895748138428,0.2,0.12629443407058716,-1.9618333134800197,0.010698877,-0.0047255586832761765,0.12451171875,850,0.0003
1071.0,1037,0.76437483,178176,87,171,0.0009954349878171342,-0.007358304875378962,0.6449124813079834,0.2,0.1371716856956482,-1.948937265202403,0.009263121,-0.007376192603260279,0.0857421875,860,0.0003
1071.0,1038,0.7881285899999999,180224,88,173,0.0013725689273996976,-0.007425923366099596,0.6396158933639526,0.2,0.11781418323516846,-1.9294576071202756,0.009126748,-0.023571215569972992,0.085888671875,870,0.0003
1071.0,1039,0.7966980999999999,182272,89,175,0.001412820483892574,-0.008218151726032375,0.6339409351348877,0.2,0.20270007848739624,-1.9120258487761022,0.007753465,-0.000811128644272685,0.10810546875,880,0.0003
1071.0,1040,0.8145403600000001,184320,90,177,0.0012745762664053474,-0.00763329018082004,0.62679123878479,0.2,0.14717090129852295,-1.8918900676071644,0.010004056,-0.03073970228433609,0.114306640625,890,0.0003
1071.0,1041,0.8270490199999999,186368,91,178,0.001316778900763893,-0.009893095582083334,0.6264438629150391,0.2,0.16532772779464722,-1.8831302121281623,0.010374997,-0.0039325193502008915,0.099951171875,900,0.0003
1071.0,1039,0.8351984299999999,188416,92,181,0.0011456743473900132,-0.008215852986177196,0.6224074959754944,0.2,0.11968135833740234,-1.8717929068952799,0.00959529,0.007602406200021505,0.113427734375,910,0.0003
1071.0,1038,0.8486957499999999,190464,93,183,0.0010706967845180771,-0.007585819419909967,0.6232155561447144,0.2,0.15307247638702393,-1.8641381990164518,0.009492913,-0.029400959610939026,0.101513671875,920,0.0003
1071.0,1039,0.86317258,192512,94,185,0.0013495088936906542,-0.011886040626268368,0.614216148853302,0.2,0.1215517520904541,-1.8449917118996382,0.010606321,-0.030957121402025223,0.12607421875,930,0.0003
1071.0,1040,0.8843522199999998,194560,95,187,0.0013167291410354665,-0.009479435444518458,0.6061895489692688,0.2,0.10688662528991699,-1.8170648474246263,0.012993253,-0.016914445906877518,0.123291015625,940,0.0003
1071.0,1038,0.8895471699999998,196608,96,189,0.0012546056083010625,-0.006770481652347371,0.6062918901443481,0.2,0.05859881639480591,-1.8052336405962706,0.007534697,-0.03159903734922409,0.09697265625,950,0.0003
1071.0,1037,0.90088403,198656,97,191,0.001196691122095217,-0.009372117801103742,0.60341876745224,0.2,0.16411441564559937,-1.800004442408681,0.009257038,-0.031000273302197456,0.10869140625,960,0.0003
1071.0,1036,0.9017646599999999,200704,98,193,0.0014814492484219953,-0.012245410957257263,0.5948610901832581,0.2,0.12860751152038574,-1.7783149044960738,0.009069229,-0.03890885412693024,0.119970703125,970,0.0003
1071.0,1035,0.9239722100000001,202752,99,195,0.0012389476714815828,-0.009680682260659523,0.592395007610321,0.2,0.14991521835327148,-1.7612929403781892,0.012974783,-0.021318143233656883,0.11494140625,980,0.0003
1071.0,1034,0.9228803699999999,204800,100,198,0.0011799040596088162,-0.011397772781492677,0.5961352586746216,0.2,0.14069288969039917,-1.7652827341109514,0.011928621,-0.015511319041252136,0.118115234375,990,0.0003
1071.0,1033,0.9207811600000001,206848,101,200,0.001099450823312509,-0.005747222504578531,0.6018099784851074,0.2,0.14614003896713257,-1.7789068136364221,0.008866167,-0.002056553028523922,0.110888671875,1000,0.0003
1071.0,1034,0.9359218000000001,208896,102,202,0.0014113174238445936,-0.007222147709398996,0.5971778631210327,0.2,0.18443214893341064,-1.7783475279808045,0.009668232,-0.013108580373227596,0.117529296875,1010,0.0003
1071.0,1034,0.9389066000000003,210944,103,203,0.0014080854247367825,-0.010207846670527942,0.5960847735404968,0.2,0.1831006407737732,-1.763202976807952,0.012591105,-0.017905738204717636,0.102587890625,1020,0.0003
1071.0,1033,0.95231504,212992,104,206,0.0012214944837978692,-0.010256692860275507,0.6036684513092041,0.2,0.17720019817352295,-1.775081542134285,0.010278053,-0.0066557214595377445,0.11875,1030,0.0003
1071.0,1034,0.9658741499999999,215040,105,207,0.001392826804840297,-0.007745283460826613,0.6065099239349365,0.2,0.19980651140213013,-1.7922531872987748,0.011084722,-0.01278991810977459,0.102197265625,1040,0.0003
1071.0,1035,0.9730144,217088,106,209,0.001402305821829941,-0.008538360404781998,0.6056019067764282,0.2,0.22606247663497925,-1.794559746608138,0.009534365,-0.0072583770379424095,0.106689453125,1050,0.0003
1071.0,1036,0.97012917,219136,107,211,0.0014605362628572038,-0.010627831009333021,0.602086067199707,0.2,0.18103355169296265,-1.7863170348107815,0.0096085835,-0.029925689101219177,0.109130859375,1060,0.0003
1071.0,1037,0.9825774999999999,221184,108,213,0.00160819985994749,-0.00928933544200845,0.597091794013977,0.2,0.1995924711227417,-1.7677233599126339,0.012044024,-0.010760501958429813,0.11962890625,1070,0.0003
1071.0,1036,0.97957938,223232,109,215,0.0013073793536023004,-0.006991371033655014,0.587914228439331,0.2,0.09011179208755493,-1.7415172353386879,0.0074948706,-0.02309972047805786,0.09765625,1080,0.0003
1071.0,1037,0.98413757,225280,110,217,0.0015454335522008477,-0.007784123746387195,0.5790081024169922,0.2,0.19582736492156982,-1.7114844847470523,0.011300338,-0.008648630231618881,0.1240234375,1090,0.0003
1071.0,1037,0.9859161800000001,227328,111,219,0.0021350775601604254,-0.005090665479656309,0.5766738653182983,0.2,0.21096950769424438,-1.6950592674314975,0.013813563,0.002983763348311186,0.0990234375,1100,0.0003
1071.0,1038,0.9826154800000001,229376,112,220,0.0015930244571791263,-0.00828059966879664,0.5751770734786987,0.2,0.2273322343826294,-1.6888853140175342,0.0094930865,-0.015955129638314247,0.119287109375,1110,0.0003
1071.0,1039,0.9841805900000001,231424,113,222,0.0018583703957119723,-0.00810466449474916,0.5715411901473999,0.2,0.21606028079986572,-1.6788454048335553,0.011284375,-0.013268700800836086,0.136279296875,1120,0.0003
1071.0,1040,0.9842061500000001,233472,114,224,0.0012426082141246298,-0.010716705078084487,0.5698904395103455,0.2,0.19533026218414307,-1.6712864127010107,0.012469113,-0.016384730115532875,0.117822265625,1130,0.0003
1071.0,1041,0.98668374,235520,115,226,0.0010321022204152542,-0.009236257114389445,0.568726658821106,0.2,0.19534903764724731,-1.6679802276194096,0.013599074,0.013732713647186756,0.103955078125,1140,0.0003
1071.0,1040,0.9852707200000002,237568,116,228,0.0012347290252364474,-0.006512360209308099,0.5647932291030884,0.2,0.17489218711853027,-1.6575443383306265,0.010495685,0.0296082254499197,0.141552734375,1150,0.0003
1071.0,1038,1.0037908800000002,239616,117,230,0.0013733174821027206,-0.009267014324723277,0.5662053823471069,0.2,0.16808980703353882,-1.6568578500300646,0.012160622,-0.01407933235168457,0.112841796875,1160,0.0003
1071.0,1037,1.02237156,241664,118,232,0.0015919076138743548,-0.007842052787600551,0.5582571625709534,0.2,0.20257776975631714,-1.6399642519652844,0.015925188,-0.01393749937415123,0.12763671875,1170,0.0003
1071.0,1036,1.0318395099999997,243712,119,235,0.001424122554999485,-0.008259914956579451,0.5556533336639404,0.2,0.18304336071014404,-1.6225093085318805,0.012246316,0.018839916214346886,0.127734375,1180,0.0003
1071.0,1035,1.0452529,245760,120,237,0.0015298850490580661,-0.009556430274096783,0.5519964098930359,0.2,0.18005692958831787,-1.6094745550304652,0.010618533,-0.005888863932341337,0.132080078125,1190,0.0003
1071.0,1034,1.0595084799999999,247808,121,239,0.0016615459478998673,-0.007939627977611963,0.5567426681518555,0.2,0.22390180826187134,-1.6142326589673757,0.010651971,-0.004566321149468422,0.110107421875,1200,0.0003
1071.0,1033,1.05896112,249856,122,241,0.0013209631955760416,-0.0063291397425928155,0.5579181909561157,0.2,0.19533109664916992,-1.6232183486223222,0.012410961,-0.030344923958182335,0.1103515625,1210,0.0003
1071.0,1032,1.0699897,251904,123,244,0.0015286156256479444,-0.010576973343268037,0.5492507219314575,0.2,0.21735674142837524,-1.6093929383903742,0.012123046,-0.026034435257315636,0.133154296875,1220,0.0003
1071.0,1033,1.0818024700000002,253952,124,245,0.0017940947556780884,-0.007270895548572298,0.5409071445465088,0.2,0.23105919361114502,-1.5769963063299657,0.013995824,0.0015970566309988499,0.1146484375,1230,0.0003
1071.0,1032,1.09682892,256000,125,248,0.0015445287166585332,-0.010449397542106453,0.5452179908752441,0.2,0.20911651849746704,-1.56950419023633,0.012295846,-0.004255577921867371,0.1544921875,1240,0.0003
1071.0,1030,1.10890285,258048,126,250,0.0012348670143182972,-0.011696473439224064,0.5350527763366699,0.2,0.20011615753173828,-1.5580187261104583,0.015959445,-0.022081732749938965,0.15283203125,1250,0.0003
1071.0,1029,1.1169755300000002,260096,127,252,0.0015708574008385767,-0.00880072911240859,0.5303431749343872,0.2,0.18830108642578125,-1.535223823413253,0.011075802,0.010202436707913876,0.125927734375,1260,0.0003
1071.0,1028,1.1298305800000001,262144,128,254,0.0015180574580881511,-0.009493572887731717,0.5261547565460205,0.2,0.21568983793258667,-1.5153184562921524,0.011577722,-3.29837785102427e-05,0.151025390625,1270,0.0003
1071.0,1027,1.15161577,264192,129,257,0.0013105982734487043,-0.007522300974960672,0.5255557298660278,0.2,0.23148483037948608,-1.5073162961751223,0.009314615,-0.018272822722792625,0.115478515625,1280,0.0003
1071.0,1026,1.16137521,266240,130,259,0.0013200986820265826,-0.010200901915959548,0.5217630863189697,0.2,0.2378118634223938,-1.4962252765893935,0.012854336,0.006136637646704912,0.117724609375,1290,0.0003
1071.0,1025,1.16876705,268288,131,261,0.0013351188667002135,-0.009658518077048938,0.5193159580230713,0.2,0.17631983757019043,-1.4855167042464017,0.012518801,-0.03164690360426903,0.137255859375,1300,0.0003
1071.0,1024,1.1721903900000001,270336,132,263,0.0012907061043733847,-0.010781352242338471,0.5185164213180542,0.2,0.22864800691604614,-1.4807972975075245,0.0130528845,-0.04309913143515587,0.143212890625,1310,0.0003
1071.0,1023,1.1836083700000002,272384,133,266,0.0014015409406056278,-0.012518511644157116,0.5101392269134521,0.2,0.24064117670059204,-1.4621971815824508,0.012295673,-0.009840494953095913,0.14140625,1320,0.0003
1071.0,1022,1.19629833,274432,134,268,0.0016728354239603505,-0.014054952276637778,0.5016233921051025,0.2,0.2436038851737976,-1.42756543494761,0.017276041,-0.011057759635150433,0.15869140625,1330,0.0003
1071.0,1021,1.20948688,276480,135,270,0.0011574109383218456,-0.00932550793950213,0.5044443607330322,0.2,0.2220030426979065,-1.4151878356933594,0.009765068,-0.02606537751853466,0.1345703125,1340,0.0003
1071.0,1020,1.22434072,278528,136,272,0.0015082111252922915,-0.008998387545580045,0.49370506405830383,0.2,0.24534130096435547,-1.399007000774145,0.012092033,-0.015033635310828686,0.136328125,1350,0.0003
1071.0,1019,1.23207501,280576,137,275,0.0014002527272168664,-0.010253564357117283,0.49130719900131226,0.2,0.23685789108276367,-1.3753024742007256,0.010436267,-0.023474859073758125,0.124072265625,1360,0.0003
1071.0,1020,1.24757443,282624,138,276,0.0012373514859064017,-0.012558318783703726,0.48460662364959717,0.2,0.22088384628295898,-1.354630609974265,0.014888936,-0.023376965895295143,0.152001953125,1370,0.0003
1071.0,1021,1.2601846,284672,139,278,0.0015015020442660898,-0.00965553980859113,0.4810773432254791,0.2,0.2560209631919861,-1.3358681611716747,0.016804807,-0.021470393985509872,0.138330078125,1380,0.0003
1071.0,1020,1.27697475,286720,140,281,0.001761338679898472,-0.007451111167029012,0.473036527633667,0.2,0.2757340669631958,-1.3111892379820347,0.013301164,-0.017474155873060226,0.138525390625,1390,0.0003
1071.0,1019,1.28691325,288768,141,283,0.0013565839513830723,-0.008979859387909527,0.46872562170028687,0.2,0.21372121572494507,-1.2823844943195581,0.01093336,-0.0053744544275105,0.13798828125,1400,0.0003
1071.0,1018,1.2868467000000001,290816,142,285,0.0015652435738957137,-0.00650812664971454,0.46875011920928955,0.2,0.249384343624115,-1.2747882258147,0.013025199,-0.0027702804654836655,0.127392578125,1410,0.0003
1071.0,1017,1.292806,292864,143,287,0.0014357423398905667,-0.007893514224269893,0.46970245242118835,0.2,0.24579483270645142,-1.2798169631510974,0.010934089,0.006722326390445232,0.1248046875,1420,0.0003
1071.0,1016,1.2944936599999999,294912,144,290,0.0013429884813376703,-0.013531825221434701,0.4686964750289917,0.2,0.23870521783828735,-1.2735627993941308,0.015789956,-0.04701633006334305,0.14599609375,1430,0.0003
1071.0,1016,1.30001829,296960,145,292,0.001484326624085952,-0.00881907993752975,0.4614790380001068,0.2,0.21387165784835815,-1.258471605554223,0.013055356,-0.032144177705049515,0.14052734375,1440,0.0003
1071.0,1016,1.3089258099999999,299008,146,294,0.0014853776336167356,-0.009509404562413693,0.4568318724632263,0.2,0.22966992855072021,-1.2340195760130883,0.010148164,0.0012681086082011461,0.121484375,1450,0.0003
1071.0,1017,1.32011788,301056,147,295,0.001658534227317432,-0.008491106297151418,0.45627275109291077,0.2,0.28826451301574707,-1.2229774191975593,0.013706025,-0.011909546330571175,0.161083984375,1460,0.0003
1071.0,1016,1.3366710599999996,303104,148,298,0.0020037516713273364,-0.009640478853543754,0.4578685760498047,0.2,0.3044092655181885,-1.2286363624036312,0.014124909,-0.010203090496361256,0.142724609375,1470,0.0003
1071.0,1015,1.3461947399999996,305152,149,300,0.0013353573891436098,-0.010874439108010846,0.4571021795272827,0.2,0.16401052474975586,-1.2305921990424395,0.012289844,-0.03664509579539299,0.151611328125,1480,0.0003
1071.0,1016,1.35970912,307200,150,302,0.0013897269207518547,-0.006574445104342885,0.45823901891708374,0.2,0.2275734543800354,-1.231884653493762,0.013669701,-0.00944545492529869,0.153369140625,1490,0.0003
1071.0,1015,1.3680406299999999,309248,151,304,0.0015301262123102789,-0.011494223306362983,0.4507419466972351,0.2,0.29508161544799805,-1.214423419907689,0.016069945,-0.0032655862160027027,0.14794921875,1500,0.0003
1071.0,1015,1.3663681599999997,311296,152,306,0.0017776854596377235,-0.010058857400144916,0.4451030194759369,0.2,0.32061588764190674,-1.1812836594879628,0.012332549,-0.020708123221993446,0.15146484375,1510,0.0003
1071.0,1016,1.38109766,313344,153,308,0.0015199309715171693,-0.008549229573691263,0.4417715072631836,0.2,0.2614654302597046,-1.1592831056565047,0.013560039,-0.032040417194366455,0.126953125,1520,0.0003
1071.0,1017,1.3923064800000002,315392,154,309,0.001891752504161559,-0.007505646390200127,0.44098448753356934,0.2,0.2959446907043457,-1.1461576238274573,0.01261495,-0.0016687617171555758,0.142333984375,1530,0.0003
1071.0,1018,1.4107620499999998,317440,155,311,0.0020362559720524588,-0.009859359184338246,0.4366225600242615,0.2,0.3070008158683777,-1.1316354002803564,0.012319963,-0.0005699849571101367,0.1283203125,1540,0.0003
1071.0,1019,1.4167123400000003,319488,156,313,0.001965520801786624,-0.012231325436005136,0.4338853359222412,0.2,0.2565721273422241,-1.115764419734478,0.013654418,-0.007062844000756741,0.162939453125,1550,0.0003
1071.0,1019,1.41829432,321536,157,315,0.001776690681799664,-0.011649764998583122,0.43194711208343506,0.2,0.28403526544570923,-1.1098035164177418,0.017983085,-0.018230199813842773,0.162744140625,1560,0.0003
1071.0,1020,1.4300539499999996,323584,158,317,0.0013376822062127758,-0.007349352769961115,0.4273974895477295,0.2,0.30338001251220703,-1.0928275868296624,0.017190889,-0.032668162137269974,0.156298828125,1570,0.0003
1071.0,1021,1.43813693,325632,159,318,0.001536748101170815,-0.005382037974777631,0.4200466573238373,0.2,0.2883487343788147,-1.0636385675519704,0.014898982,0.0073161013424396515,0.150830078125,1580,0.0003
1071.0,1021,1.4430146,327680,160,320,0.0015118138055186137,-0.008792185307538603,0.41218096017837524,0.2,0.2653425931930542,-1.0260509550571442,0.013182459,-0.036656007170677185,0.148876953125,1590,0.0003
1071.0,1022,1.4543393699999998,329728,161,322,0.001253465399167908,-0.005514912634680513,0.410797119140625,0.2,0.21060818433761597,-1.0052726686000824,0.011425549,0.008432868868112564,0.1419921875,1600,0.0003
1071.0,1023,1.45555035,331776,162,324,0.0017880464845802635,-0.007910784064733889,0.40732407569885254,0.2,0.2574964165687561,-0.9931458413600922,0.01265361,-0.009988846257328987,0.1615234375,1610,0.0003
1071.0,1023,1.46690223,333824,163,326,0.0015345176330811227,-0.0068757397762965414,0.4050692617893219,0.2,0.2684411406517029,-0.976661728695035,0.018650696,0.011588849127292633,0.17119140625,1620,0.0003
1071.0,1023,1.4851983199999998,335872,164,328,0.0020400972538482166,-0.008638056995550869,0.39952096343040466,0.2,0.29476165771484375,-0.9598176101222634,0.014699144,-0.034123990684747696,0.151318359375,1630,0.0003
1071.0,1022,1.50220713,337920,165,330,0.0016752647057728608,-0.009938305124524049,0.3976013660430908,0.2,0.3053143620491028,-0.9439145740121603,0.013357362,-0.01937146857380867,0.146533203125,1640,0.0003
1071.0,1022,1.5155041900000001,339968,166,332,0.0014984600979005337,-0.007869302478502505,0.3902563452720642,0.2,0.2713013291358948,-0.9161573842167854,0.013246884,0.002963630948215723,0.166845703125,1650,0.0003
1071.0,1023,1.5273610199999998,342016,167,334,0.0015258408477166086,-0.007973999880778137,0.38666337728500366,0.2,0.2878335118293762,-0.8830872233957052,0.011754632,-0.012406712397933006,0.15029296875,1660,0.0003
1071.0,1023,1.5378006700000002,344064,168,336,0.001508205481150071,-0.009673656713857781,0.3878687620162964,0.2,0.3086974024772644,-0.8750442516058683,0.018186465,-0.016095973551273346,0.173046875,1670,0.0003
1071.0,1024,1.5378405399999997,346112,169,337,0.0020235033041899443,-0.008906694353208877,0.38851064443588257,0.2,0.32015782594680786,-0.8786440696567297,0.012590426,-0.018825871869921684,0.170166015625,1680,0.0003
1071.0,1024,1.5559568299999995,348160,170,339,0.0018254834121762542,-0.008589223587478045,0.3875679671764374,0.2,0.34916752576828003,-0.8742108337581158,0.020881489,-0.015243923291563988,0.18876953125,1690,0.0003
1071.0,1025,1.55677597,350208,171,341,0.0016795248453490784,-0.008248336377437226,0.3877300024032593,0.2,0.2568797469139099,-0.874419104680419,0.015357839,0.020088693127036095,0.149462890625,1700,0.0003
1071.0,1026,1.5630903699999998,352256,172,343,0.0013238332274340791,-0.00770058464986505,0.38748931884765625,0.2,0.2516612410545349,-0.8740079598501325,0.019389605,-0.012419437058269978,0.18564453125,1710,0.0003
1071.0,1025,1.5664784499999995,354304,173,345,0.0015696162905442178,-0.007874233945040032,0.3899472951889038,0.2,0.27899324893951416,-0.8779044087976218,0.018063053,-0.01673661172389984,0.161376953125,1720,0.0003
