time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,train/value_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/loss,train/n_updates,train/policy_gradient_loss,train/std,train/explained_variance,train/clip_range,train/entropy_loss
655360,1.83342993,320,1071.0,890,735,0.0013591669319794164,0.04221371,0.273974609375,0.0003,-0.0235325675457716,3190,0.0037181724459514954,0.20983317494392395,0.34405946731567383,0.2,0.32421885915100573
657408,1.8447371900000002,321,1071.0,890,738,0.001320837202547409,0.025580727,0.263720703125,0.0003,0.013007494620978832,3200,-0.0010557439440162853,0.20759037137031555,0.42495203018188477,0.2,0.3358692411333323
659456,1.85085186,322,1071.0,890,740,0.00138601148082671,0.026875239,0.257470703125,0.0003,-0.025893619284033775,3210,-0.0025675339507870375,0.2066074013710022,0.4294164180755615,0.2,0.3476220056414604
661504,1.8628558100000001,323,1071.0,890,742,0.0013824433211993893,0.03420999,0.263818359375,0.0003,-0.007200344931334257,3220,-0.0044177243486046795,0.20599648356437683,0.4240221381187439,0.2,0.35706426091492177
663552,1.8743289900000002,324,1071.0,890,744,0.0015664051010389813,0.023076497,0.274462890625,0.0003,-0.004607551731169224,3230,-0.00045758172927889973,0.20560550689697266,0.42764657735824585,0.2,0.36423056907951834
665600,1.88607064,325,1071.0,890,747,0.001440971970805549,0.029279491,0.276611328125,0.0003,0.02014005184173584,3240,-0.0021203118783887477,0.2069479525089264,0.4096256494522095,0.2,0.3620340172201395
667648,1.88992783,326,1071.0,890,749,0.0012750353085721144,0.039030507,0.2923828125,0.0003,-0.025568662211298943,3250,0.0006043331290129572,0.20717790722846985,0.4087291955947876,0.2,0.353372323140502
669696,1.9033802800000001,327,1071.0,890,751,0.0012618645738257327,0.025782913,0.304345703125,0.0003,0.014967323280870914,3260,0.0035345883457921445,0.2031710147857666,0.43633437156677246,0.2,0.36654478386044503
671744,1.90607528,328,1071.0,890,754,0.001479539773936267,0.020357892,0.246484375,0.0003,-0.04349011927843094,3270,-0.0002808602148434147,0.20373590290546417,0.4222845435142517,0.2,0.3827486913651228
673792,1.91793792,329,1071.0,890,756,0.001352195349863905,0.02651013,0.26630859375,0.0003,-0.006855081766843796,3280,0.0006573586637387052,0.20112848281860352,0.46058404445648193,0.2,0.39484828561544416
675840,1.9218835099999998,330,1071.0,890,758,0.0014213947561074747,0.03884456,0.25478515625,0.0003,0.022515568882226944,3290,-0.0011864453845191747,0.20403890311717987,0.429127037525177,0.2,0.38985809348523615
677888,1.92729016,331,1071.0,890,761,0.0013461476441079868,0.027367793,0.29921875,0.0003,0.005646549630910158,3300,0.002397573122289032,0.20453289151191711,0.4140201210975647,0.2,0.36746649220585825
679936,1.9327474399999998,332,1071.0,890,763,0.0013502101861377013,0.053392284,0.25341796875,0.0003,-0.007155280094593763,3310,-0.004756456825998612,0.2032630741596222,0.3612987995147705,0.2,0.3722590640187263
681984,1.9415881300000004,333,1071.0,890,765,0.0015527369749179342,0.03733489,0.277783203125,0.0003,0.006020188331604004,3320,-0.002722854357853066,0.20243115723133087,0.41218751668930054,0.2,0.38128107152879237
684032,1.95268448,334,1071.0,890,767,0.0014068639213292045,0.035159256,0.307666015625,0.0003,0.0036958144046366215,3330,0.0024214340970502234,0.20198991894721985,0.3930469751358032,0.2,0.3921635452657938
686080,1.9556060800000004,335,1071.0,890,770,0.0013682404640348977,0.026342012,0.27265625,0.0003,-0.009903698228299618,3340,0.0007029505999526009,0.20207630097866058,0.4213506579399109,0.2,0.3917328380048275
688128,1.96293921,336,1071.0,890,772,0.0013785063660179731,0.02551833,0.265283203125,0.0003,-0.013309373520314693,3350,0.002078014990547672,0.20044174790382385,0.4337589740753174,0.2,0.39748492650687695
690176,1.97100624,337,1071.0,890,774,0.0012311590829995112,0.030454079,0.300537109375,0.0003,-0.025322645902633667,3360,-0.0037247137312078848,0.19949646294116974,0.43109726905822754,0.2,0.4111768800765276
692224,1.97716692,338,1071.0,890,777,0.0015311589997509146,0.02333535,0.240185546875,0.0003,0.003192335832864046,3370,-0.0035645890922751276,0.19912999868392944,0.4209356904029846,0.2,0.4153724003583193
694272,1.9823008999999998,339,1071.0,890,779,0.0014484804234598414,0.025308043,0.224658203125,0.0003,-0.029551265761256218,3380,-0.00022442841000156478,0.19788822531700134,0.4394955039024353,0.2,0.42644339203834536
696320,1.9864975199999997,340,1071.0,890,781,0.001536250614299206,0.023990048,0.264208984375,0.0003,-0.033242665231227875,3390,0.0012950275413459167,0.19657966494560242,0.41553497314453125,0.2,0.4391779948025942
698368,1.9931722099999996,341,1071.0,890,783,0.0015675415850637364,0.026121244,0.280517578125,0.0003,-0.01159560214728117,3400,0.0022288847190793603,0.1980031430721283,0.4158679246902466,0.2,0.4382910501211882
700416,1.9931309300000002,342,1071.0,890,786,0.0016388405125326243,0.027083587,0.25458984375,0.0003,0.010213975794613361,3410,-0.00266511355584953,0.19513274729251862,0.4207594394683838,0.2,0.4495523113757372
702464,2.0083220300000004,343,1071.0,890,788,0.0014061254043554073,0.02100771,0.2951171875,0.0003,-0.0012515014968812466,3420,0.004175944806775078,0.19387896358966827,0.36398935317993164,0.2,0.467201516777277
704512,2.01878948,344,1071.0,890,790,0.0013820702173688915,0.023245446,0.291015625,0.0003,-0.011845622211694717,3430,0.0005751753807999194,0.1914834976196289,0.436623215675354,0.2,0.49088878482580184
706560,2.03501228,345,1071.0,890,793,0.0014689792778881383,0.031348046,0.298876953125,0.0003,-0.019026050344109535,3440,-0.0034882204665336756,0.19177129864692688,0.4457196593284607,0.2,0.4971104241907597
708608,2.04430719,346,1071.0,890,795,0.0015220806921206532,0.030513097,0.273046875,0.0003,-0.026412134990096092,3450,-0.0007179609267041088,0.190704345703125,0.43666303157806396,0.2,0.5024555053561925
710656,2.05245996,347,1071.0,890,797,0.0013615583713544766,0.03700235,0.27080078125,0.0003,1.0586401913315058e-05,3460,0.0011672046341118403,0.19266191124916077,0.43811917304992676,0.2,0.4961324233561754
712704,2.05979822,348,1071.0,890,799,0.0014343348366310238,0.025804052,0.2861328125,0.0003,-0.007326709106564522,3470,-0.00022547430999111384,0.19114693999290466,0.4562442898750305,0.2,0.4967229809612036
714752,2.07157021,349,1071.0,890,802,0.0014019700149219716,0.028797211,0.26748046875,0.0003,0.0014656799612566829,3480,0.0002555322149419226,0.1885518878698349,0.41032761335372925,0.2,0.5157007671892643
716800,2.07969187,350,1071.0,890,804,0.0015390116210255655,0.030204214,0.2708984375,0.0003,0.009287749417126179,3490,-0.0007435692357830703,0.1847863495349884,0.437078058719635,0.2,0.5511559557169676
718848,2.08512871,351,1071.0,891,806,0.0015152595227846178,0.026507312,0.27919921875,0.0003,0.028765112161636353,3500,0.0015409392581204884,0.18344959616661072,0.4326849579811096,0.2,0.5800560567528009
720896,2.09058918,352,1071.0,891,809,0.0015752578954561613,0.034085173,0.319921875,0.0003,0.011864563450217247,3510,-0.0002268468582769856,0.18120607733726501,0.4392847418785095,0.2,0.6009702630341053
722944,2.09557567,353,1071.0,891,811,0.0015202612497887459,0.028527306,0.2765625,0.0003,-0.0028590841684490442,3520,-0.003387521424156148,0.17818224430084229,0.468508780002594,0.2,0.6285876266658306
724992,2.09865107,354,1071.0,891,813,0.0014409124758458347,0.03190594,0.283740234375,0.0003,0.04385890066623688,3530,0.0018303221004316583,0.1774907112121582,0.37814152240753174,0.2,0.6455359920859337
727040,2.1068808399999996,355,1071.0,891,815,0.0014409436116693541,0.024543867,0.272412109375,0.0003,-0.03259585425257683,3540,-0.002191203852999024,0.17896166443824768,0.45421791076660156,0.2,0.6398185566067696
729088,2.1108094699999995,356,1071.0,891,818,0.0014077942940275534,0.024653377,0.2814453125,0.0003,-0.017488202080130577,3550,-0.0023551733378553764,0.17770737409591675,0.45840388536453247,0.2,0.6389343541115522
731136,2.11590019,357,1071.0,891,820,0.0015401997115986887,0.029167617,0.281640625,0.0003,0.00674222270026803,3560,-0.00025891391560435296,0.1772102415561676,0.4440019726753235,0.2,0.6482593838125468
733184,2.11893851,358,1071.0,891,822,0.001457448863038735,0.028806468,0.299365234375,0.0003,0.03341088071465492,3570,0.001957050582859665,0.17672640085220337,0.46232473850250244,0.2,0.6553429275751114
735232,2.1299165299999996,359,1071.0,891,824,0.0015431420599270496,0.044254236,0.31826171875,0.0003,-0.019395748153328896,3580,0.003240218650898896,0.17628733813762665,0.43744999170303345,0.2,0.6611292470246554
737280,2.1399420899999995,360,1071.0,891,827,0.0014569892220606562,0.04264544,0.28515625,0.0003,0.052242811769247055,3590,0.0030949062056606635,0.17603930830955505,0.44764745235443115,0.2,0.6635861255228519
739328,2.14826324,361,1071.0,891,829,0.0016812139590911101,0.03306036,0.3001953125,0.0003,-0.006458148825913668,3600,-0.0018489540787413716,0.17585285007953644,0.4167490601539612,0.2,0.6653012946248055
741376,2.15785502,362,1071.0,891,831,0.001555717742849083,0.028134814,0.28935546875,0.0003,0.0030723344534635544,3610,-0.001538166195678059,0.17698413133621216,0.4359656572341919,0.2,0.6587559636682272
743424,2.16729614,363,1071.0,891,834,0.0015973688337908242,0.050472833,0.30693359375,0.0003,0.011131219565868378,3620,0.004618980089435354,0.17479853332042694,0.4244840145111084,0.2,0.6678263753652572
745472,2.17023278,364,1071.0,891,836,0.001460500888970273,0.02609226,0.308154296875,0.0003,-0.01182505115866661,3630,0.002958307959488593,0.17417249083518982,0.4456373453140259,0.2,0.6800937075167894
747520,2.1745541,365,1071.0,891,838,0.0015622896375134588,0.0306888,0.27080078125,0.0003,-0.007569130044430494,3640,0.00025009170349221677,0.17186057567596436,0.4434957504272461,0.2,0.7008327513933181
749568,2.1800234599999997,366,1071.0,891,841,0.0013678195511602099,0.05250568,0.3265625,0.0003,0.016876792535185814,3650,0.0020725186972413213,0.1710711419582367,0.3673110008239746,0.2,0.7148711699992418
751616,2.19219084,367,1071.0,891,843,0.0014625949725086684,0.02420054,0.27724609375,0.0003,-0.028040530160069466,3660,-0.0029045209957985207,0.16984130442142487,0.4258754253387451,0.2,0.723283265531063
753664,2.1987989199999998,368,1071.0,891,845,0.001443469685727905,0.025201563,0.3203125,0.0003,0.02294692024588585,3670,0.0019015696307178587,0.1702861785888672,0.42308056354522705,0.2,0.7281487599015236
755712,2.2104299,369,1071.0,891,847,0.0013973492446893942,0.029527588,0.285009765625,0.0003,-0.014266157522797585,3680,0.0006121114041889086,0.1699710190296173,0.4422813653945923,0.2,0.7234479364007711
757760,2.2136483499999997,370,1071.0,891,850,0.0015730200148027507,0.037480213,0.275341796875,0.0003,0.02750561758875847,3690,-0.0013053513248451054,0.1706218123435974,0.4302288889884949,0.2,0.7220452200621367
759808,2.22471996,371,1071.0,891,852,0.001487189134604705,0.041795336,0.33505859375,0.0003,-0.02072874829173088,3700,0.0008699418365722522,0.17070630192756653,0.40165483951568604,0.2,0.720414175465703
761856,2.2304102099999996,372,1071.0,891,854,0.001491536198409449,0.03186151,0.2984375,0.0003,0.028211316093802452,3710,-0.000987059372710064,0.1667357087135315,0.42659473419189453,0.2,0.7405615616589785
763904,2.2365064500000003,373,1071.0,891,856,0.0014753105748241068,0.034024477,0.30146484375,0.0003,-0.016616955399513245,3720,-0.004460375572671182,0.1640230119228363,0.4336695075035095,0.2,0.7837787326425314
765952,2.2399435500000004,374,1071.0,891,859,0.001476990797164035,0.036305536,0.2994140625,0.0003,-0.013247455470263958,3730,0.008641859801718966,0.16548815369606018,0.45158302783966064,0.2,0.7841352533549071
768000,2.2440765799999998,375,1071.0,891,861,0.0014480810534223565,0.026766337,0.2994140625,0.0003,-0.0229878481477499,3740,-0.005655869192560203,0.16496306657791138,0.3973672389984131,0.2,0.7776366386562585
770048,2.2468735000000004,376,1071.0,891,863,0.0016732040274291648,0.052143864,0.29052734375,0.0003,0.013333946466445923,3750,-0.0022096765926107763,0.16252501308918,0.41270267963409424,0.2,0.7959110304713249
772096,2.2541448899999996,377,1071.0,891,866,0.001272413927472371,0.041409966,0.3001953125,0.0003,0.09228905290365219,3760,0.002398177774739452,0.16277140378952026,0.3913370370864868,0.2,0.8094433523714543
774144,2.255837,378,1071.0,891,868,0.0013840599151080824,0.037032638,0.28115234375,0.0003,0.037296392023563385,3770,-0.0007961727940710261,0.1634049415588379,0.4463437795639038,0.2,0.8024438977241516
776192,2.25566792,379,1071.0,891,870,0.0013935289448454569,0.040047597,0.33349609375,0.0003,0.025286288931965828,3780,-0.00025159051292575894,0.16109730303287506,0.43684637546539307,0.2,0.8140952993184328
778240,2.2622928399999997,380,1071.0,891,873,0.0014300972350611118,0.027571855,0.3181640625,0.0003,-0.016609158366918564,3790,-0.0017913592047989369,0.1618577241897583,0.4584048390388489,0.2,0.8173037834465504
780288,2.26298992,381,1071.0,891,875,0.0013098339946736814,0.028227601,0.291455078125,0.0003,0.036584388464689255,3800,0.001745395056786947,0.1616298258304596,0.46283596754074097,0.2,0.8138969536870718
782336,2.26618384,382,1071.0,891,877,0.0014666432081867243,0.033166833,0.304443359375,0.0003,0.00876906793564558,3810,-0.0003418289707042277,0.16079667210578918,0.43699949979782104,0.2,0.8245100937783718
784384,2.26751067,383,1071.0,891,879,0.001351529195198964,0.03471356,0.28896484375,0.0003,0.04695221781730652,3820,-0.0011298005818389356,0.15959590673446655,0.43579399585723877,0.2,0.8378752939403057
786432,2.2640374800000003,384,1071.0,891,882,0.0014198123844835209,0.030369878,0.2962890625,0.0003,0.015257159247994423,3830,0.0013575013377703725,0.1590748429298401,0.41470396518707275,0.2,0.8470103077590465
788480,2.2661086999999998,385,1071.0,891,884,0.0014937435396859655,0.032305904,0.285498046875,0.0003,-0.03139044716954231,3840,-0.0011018828634405508,0.15881171822547913,0.4034231901168823,0.2,0.85105952732265
790528,2.26906296,386,1071.0,891,886,0.0013849412853232934,0.038812343,0.286572265625,0.0003,-0.029475685209035873,3850,0.00028811533411499113,0.15857654809951782,0.39686650037765503,0.2,0.8592333789914847
792576,2.2758331999999997,387,1071.0,891,889,0.0013950625025245245,0.03783729,0.318408203125,0.0003,-0.008305540308356285,3860,0.005990733657381497,0.15852245688438416,0.4300670027732849,0.2,0.8609724473208189
794624,2.2795465999999998,388,1071.0,891,891,0.0014111586146100309,0.0364246,0.31044921875,0.0003,-0.028104212135076523,3870,-0.0012342900387011468,0.15917342901229858,0.4290474057197571,0.2,0.8541366957128048
796672,2.28607302,389,1071.0,891,893,0.001233785146541777,0.03506954,0.30673828125,0.0003,-0.01590600796043873,3880,0.004357882647309452,0.16014644503593445,0.38954412937164307,0.2,0.8457739539444447
798720,2.29087989,390,1071.0,891,895,0.001439030961591925,0.028725445,0.28759765625,0.0003,-0.01509824302047491,3890,-0.00034799502755049615,0.16130298376083374,0.452580988407135,0.2,0.8321746118366719
800768,2.2986479,391,1071.0,891,898,0.0013954858968645567,0.04106179,0.313427734375,0.0003,0.05004696920514107,3900,0.0011376794194802643,0.16081570088863373,0.43838340044021606,0.2,0.8265874654054641
802816,2.3060287500000003,392,1071.0,891,900,0.0013291081309944274,0.050979078,0.328466796875,0.0003,0.01762940175831318,3910,0.001974816378788091,0.1598767191171646,0.45624101161956787,0.2,0.8353636514395475
804864,2.30813018,393,1071.0,891,902,0.0015280889494533767,0.0269363,0.289599609375,0.0003,-0.0007599631207995117,3920,-0.0012107934366213159,0.1608678251504898,0.44958603382110596,0.2,0.8347855877131224
806912,2.31340575,394,1071.0,891,905,0.0014199177176124067,0.036701597,0.321337890625,0.0003,0.020859207957983017,3930,0.002599424606887624,0.16237977147102356,0.4335592985153198,0.2,0.8235197342932224
808960,2.3129010599999997,395,1071.0,891,907,0.0014873370271743624,0.037430685,0.31044921875,0.0003,-0.010455340147018433,3940,0.0012660234089707956,0.16224715113639832,0.39414340257644653,0.2,0.8136523310095072
811008,2.31381516,396,1071.0,891,909,0.0015601012286424521,0.036277205,0.313232421875,0.0003,0.007687209639698267,3950,-0.0028373993118293583,0.1604975014925003,0.43729275465011597,0.2,0.8268593572080135
813056,2.3126561900000002,397,1071.0,891,911,0.0014166125816700514,0.02832455,0.29462890625,0.0003,0.011335313320159912,3960,0.00425556289992528,0.16037245094776154,0.43536829948425293,0.2,0.8372258402407169
815104,2.31317384,398,1071.0,891,914,0.001539906588550366,0.0388007,0.3134765625,0.0003,0.011419367976486683,3970,-0.0008169965003617108,0.16087907552719116,0.41408979892730713,0.2,0.8328572735190392
817152,2.3135124300000003,399,1071.0,891,916,0.0013130507355526787,0.03576927,0.3330078125,0.0003,-0.022747226059436798,3980,-0.004606418978073634,0.160505011677742,0.4232906699180603,0.2,0.8348858714103699
819200,2.31337958,400,1071.0,891,918,0.001203476602677256,0.036774233,0.2939453125,0.0003,0.019173327833414078,3990,-0.0030146661621984093,0.16028860211372375,0.40659016370773315,0.2,0.8375644113868475
821248,2.3171348,401,1071.0,891,921,0.0013517859983039671,0.031174641,0.306103515625,0.0003,0.03441150486469269,4000,0.004157431531348265,0.1599918007850647,0.44965022802352905,0.2,0.8428666152060031
823296,2.3165832,402,1071.0,891,923,0.001405008550864295,0.03176412,0.329345703125,0.0003,-0.01204016525298357,4010,0.004426331157446839,0.15802019834518433,0.44466960430145264,0.2,0.8581449750810861
825344,2.3234698600000003,403,1071.0,891,925,0.001451162260127603,0.05130691,0.332861328125,0.0003,-0.00013248092727735639,4020,0.005840134256868623,0.15664249658584595,0.44527339935302734,0.2,0.8792115356773138
827392,2.3272401400000002,404,1071.0,891,928,0.001421169372042641,0.05521352,0.3576171875,0.0003,-0.03535226359963417,4030,0.006368951196782291,0.15616676211357117,0.4699949622154236,0.2,0.8876209743320942
829440,2.32793463,405,1071.0,891,930,0.001528242920539924,0.02698441,0.301708984375,0.0003,0.00044830486876890063,4040,-0.0034089230190147645,0.1551240086555481,0.4482582211494446,0.2,0.8954058881849051
831488,2.3306988200000003,406,1071.0,891,932,0.0013724915588682052,0.035091255,0.306494140625,0.0003,0.03311851620674133,4050,-0.0005747661169152706,0.15347854793071747,0.4514065980911255,0.2,0.9150988757610321
833536,2.32994233,407,1071.0,891,934,0.0015550938891465194,0.034019582,0.32744140625,0.0003,-0.011768567375838757,4060,0.004506789066363126,0.15217718482017517,0.43024742603302,0.2,0.9336537942290306
835584,2.3314651,408,1071.0,891,937,0.0014535704049194464,0.030630775,0.31689453125,0.0003,-0.025481445714831352,4070,-0.005930414059548639,0.1513977348804474,0.4466336965560913,0.2,0.944999248534441
837632,2.33469457,409,1071.0,891,939,0.0015150796853049542,0.026070762,0.33095703125,0.0003,-0.024768006056547165,4080,0.0072884332985267974,0.14979180693626404,0.4228644371032715,0.2,0.9626643188297749
839680,2.33830234,410,1071.0,891,941,0.0016030879018217093,0.0456129,0.32197265625,0.0003,-0.04730378836393356,4090,-0.0002815588493831456,0.15149283409118652,0.45616739988327026,0.2,0.9582435835152865
841728,2.3350492899999997,411,1071.0,891,943,0.0014553132974469917,0.06536998,0.363232421875,0.0003,-0.03499697893857956,4100,0.00014811453293077647,0.15104573965072632,0.3636474609375,0.2,0.9517810005694628
843776,2.3302669600000003,412,1071.0,891,946,0.0013987095284392127,0.026765777,0.31064453125,0.0003,-0.010345393791794777,4110,0.0005810972885228694,0.1530219316482544,0.43231093883514404,0.2,0.9399683687835931
845824,2.32339629,413,1071.0,891,948,0.0016327493169228547,0.034573697,0.291748046875,0.0003,-0.014535544440150261,4120,-0.0048880893882596865,0.15298399329185486,0.4191267490386963,0.2,0.9248053718358278
847872,2.3201178799999997,414,1071.0,891,950,0.001593601773674891,0.03192064,0.32275390625,0.0003,-0.02421976998448372,4130,-0.00017373068258166313,0.1519044041633606,0.4322957396507263,0.2,0.9324911825358868
849920,2.31925179,415,1071.0,891,953,0.0015578220547467936,0.045739934,0.308935546875,0.0003,-0.03626098111271858,4140,0.0006581855850527063,0.15030823647975922,0.44993704557418823,0.2,0.9454526107758283
851968,2.31947616,416,1071.0,891,955,0.0014338635537569644,0.034095045,0.30634765625,0.0003,-0.01986263133585453,4150,0.000862575852079317,0.1507343351840973,0.45631253719329834,0.2,0.9541340865194797
854016,2.3180151,417,1071.0,891,957,0.0014165810138365488,0.035735,0.3078125,0.0003,-0.044906627386808395,4160,-1.4642605674453079e-05,0.14956966042518616,0.4343228340148926,0.2,0.9614674296230078
856064,2.32078989,418,1071.0,891,960,0.0015314004247557022,0.04805537,0.32099609375,0.0003,-0.012347557581961155,4170,0.004122943675611168,0.15022476017475128,0.43117326498031616,0.2,0.9647096335887909
858112,2.32002127,419,1071.0,891,962,0.0015100281991180964,0.043428294,0.320703125,0.0003,-0.022731613367795944,4180,0.000104774723877199,0.1501191258430481,0.45563942193984985,0.2,0.9583955429494381
860160,2.3216842499999997,420,1071.0,891,964,0.0014415180341529777,0.06005777,0.35595703125,0.0003,0.038827743381261826,4190,0.0012767542793881148,0.15012480318546295,0.46184080839157104,0.2,0.9636107865720988
862208,2.32191618,421,1071.0,891,966,0.0016029850987251848,0.033521526,0.324169921875,0.0003,-0.02192593365907669,4200,0.005529886289150454,0.14988037943840027,0.4370303750038147,0.2,0.9641581650823354
864256,2.32251441,422,1071.0,891,969,0.0014117493697995086,0.052498586,0.352490234375,0.0003,0.02494613640010357,4210,0.0009762112313183025,0.14988726377487183,0.45753777027130127,0.2,0.9631629709154368
866304,2.3204525699999996,423,1071.0,891,971,0.0012264199836863553,0.03127166,0.318701171875,0.0003,-0.014827443286776543,4220,0.002779665801790543,0.14941245317459106,0.3504660725593567,0.2,0.9662077713757753
868352,2.3238524099999993,424,1071.0,891,973,0.0014134602586636901,0.028485326,0.294580078125,0.0003,0.04558337852358818,4230,0.0031114642217289655,0.14830487966537476,0.4621930718421936,0.2,0.9757507458329201
870400,2.3217130899999994,425,1071.0,891,976,0.0013918587073931121,0.032405302,0.3306640625,0.0003,-0.016814619302749634,4240,0.0013957430724985897,0.1476314216852188,0.4292657971382141,0.2,0.9862987864762545
872448,2.32136525,426,1071.0,891,978,0.0014287118920037756,0.035423316,0.31484375,0.0003,-0.025680648162961006,4250,0.0037078730470966547,0.14843352138996124,0.43302708864212036,0.2,0.9839276246726513
874496,2.31576839,427,1071.0,891,980,0.0013822736889778752,0.03365277,0.342138671875,0.0003,0.014084890484809875,4260,0.001463934825733304,0.14953315258026123,0.4453033208847046,0.2,0.9703565437346697
876544,2.31500237,428,1071.0,891,982,0.0014445924267420195,0.038208555,0.313525390625,0.0003,-0.009332401677966118,4270,-0.0026658812974346803,0.15090765058994293,0.4274301528930664,0.2,0.9531539477407932
878592,2.31194118,429,1071.0,891,985,0.0013796805349556962,0.024097225,0.324072265625,0.0003,-0.022474806755781174,4280,0.004176936336443759,0.1508214771747589,0.4393375515937805,0.2,0.9461104288697243
880640,2.3161308199999997,430,1071.0,891,987,0.0015240709704812615,0.031756897,0.3255859375,0.0003,-0.01313018798828125,4290,0.006495725509012118,0.15090373158454895,0.4390808343887329,0.2,0.9467003636062146
882688,2.32443352,431,1071.0,891,989,0.0016324423375408514,0.039095543,0.3017578125,0.0003,0.01359949354082346,4300,0.00040440585144096985,0.15079593658447266,0.4496721029281616,0.2,0.9488311819732189
884736,2.3202342399999996,432,1071.0,891,991,0.0013993358854349936,0.039706774,0.334033203125,0.0003,-0.046519625931978226,4310,0.0031663849600590765,0.1504635214805603,0.44698870182037354,0.2,0.9491265803575516
886784,2.3220713299999995,433,1071.0,891,994,0.0015244990750943543,0.030235903,0.2990234375,0.0003,-0.03221004828810692,4320,0.001733083647559397,0.14865714311599731,0.451884388923645,0.2,0.9640684008598328
888832,2.32444771,434,1071.0,891,996,0.001094802771876857,0.05519417,0.316357421875,0.0003,-0.020095903426408768,4330,0.0022909803315997123,0.15008044242858887,0.3979661464691162,0.2,0.9693571783602237
890880,2.32605959,435,1071.0,891,998,0.001498792016900552,0.028300297,0.333203125,0.0003,-0.02026151865720749,4340,0.001105184675543569,0.1508273482322693,0.416897714138031,0.2,0.9535121072083712
892928,2.3304743799999996,436,1071.0,892,1001,0.0013633563696203055,0.04332248,0.3205078125,0.0003,0.010334443300962448,4350,-0.0018295112953637727,0.15232333540916443,0.4370914697647095,0.2,0.9359793636947871
894976,2.33314982,437,1071.0,892,1003,0.0014901503514920477,0.04342512,0.325537109375,0.0003,0.0002431253087706864,4360,-0.001164105167845264,0.15094983577728271,0.44368845224380493,0.2,0.936885504424572
897024,2.33848246,438,1071.0,892,1005,0.0013710371153138113,0.051246665,0.309765625,0.0003,0.00184415013063699,4370,0.004353434902441222,0.15069006383419037,0.43511641025543213,0.2,0.9478073060512543
899072,2.3389804099999996,439,1071.0,892,1007,0.0015192266619123984,0.031313658,0.32421875,0.0003,-0.04748653993010521,4380,0.0008201659074984491,0.15006086230278015,0.4347112774848938,0.2,0.9519578475505114
901120,2.3437010399999996,440,1071.0,892,1010,0.0013016831879212986,0.028362282,0.320361328125,0.0003,-0.022218771278858185,4390,0.000544938510574866,0.15075932443141937,0.4368939995765686,0.2,0.9541025955229998
903168,2.34180003,441,1071.0,892,1012,0.001494223913141468,0.032046247,0.31220703125,0.0003,-0.02834971994161606,4400,0.0001627215970074758,0.14908500015735626,0.4210549592971802,0.2,0.9609259184449911
905216,2.34236693,442,1071.0,892,1014,0.0015101130522452877,0.028672272,0.286572265625,0.0003,0.0006289579905569553,4410,0.0011838237114716321,0.14740344882011414,0.43515217304229736,0.2,0.9813278619199991
907264,2.34018411,443,1071.0,892,1016,0.0013565025101343053,0.030154873,0.298046875,0.0003,-0.009286937303841114,4420,0.0021310978481778875,0.1469992995262146,0.4277014136314392,0.2,0.9953049715608359
909312,2.33572769,444,1071.0,892,1019,0.001460102611781622,0.027188681,0.3501953125,0.0003,0.018284892663359642,4430,0.007825229834998027,0.14631050825119019,0.4384405016899109,0.2,1.0027257740497588
911360,2.33575346,445,1071.0,892,1021,0.0015256850494552055,0.029279137,0.30634765625,0.0003,0.01115832757204771,4440,0.004346762964269146,0.1462966501712799,0.4474025368690491,0.2,1.0075795765966178
913408,2.3339224199999995,446,1071.0,892,1023,0.0012909138275063014,0.027504284,0.293408203125,0.0003,0.009680699557065964,4450,0.0005759666630183347,0.1455869972705841,0.39627957344055176,0.2,1.012760354205966
915456,2.3312469699999996,447,1071.0,892,1025,0.0016640313142488594,0.03658382,0.30625,0.0003,0.0291526410728693,4460,-0.003466803039191291,0.14541462063789368,0.42974168062210083,0.2,1.0183610823005438
917504,2.3302146699999997,448,1071.0,892,1028,0.0015070190334881771,0.030663107,0.3291015625,0.0003,-0.022010717540979385,4470,0.00026648763014236465,0.14473362267017365,0.4480249285697937,0.2,1.0235444642603397
919552,2.3256996500000002,449,1071.0,892,1030,0.0014543615296133793,0.033301182,0.318994140625,0.0003,-0.02692108228802681,4480,0.00014729840477230028,0.1455533355474472,0.44422388076782227,0.2,1.022068053483963
921600,2.31892867,450,1071.0,892,1032,0.0015254058918799274,0.037231065,0.323974609375,0.0003,-0.010951947420835495,4490,0.005436643346911296,0.1451113522052765,0.41406387090682983,0.2,1.0213309962302446
923648,2.31349299,451,1071.0,892,1035,0.0013546008467528736,0.042783964,0.3548828125,0.0003,0.017255231738090515,4500,0.0008283386996481568,0.14363646507263184,0.41232913732528687,0.2,1.033863628283143
925696,2.31181171,452,1071.0,892,1037,0.0015073889670020435,0.048514433,0.339111328125,0.0003,-0.02053924649953842,4510,-0.0018619841954205184,0.1419118195772171,0.432292103767395,0.2,1.055641984194517
927744,2.30165587,453,1071.0,892,1039,0.0016043035948314355,0.041080486,0.344482421875,0.0003,-0.005975128151476383,4520,-0.0008086431596893817,0.14178037643432617,0.37702637910842896,0.2,1.0705175522714854
929792,2.2943160899999997,454,1071.0,892,1041,0.001447677943360759,0.0401023,0.342919921875,0.0003,-0.03192342817783356,4530,0.0021039814659161494,0.14248430728912354,0.4138209819793701,0.2,1.0640612423419953
