time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/explained_variance,train/std,train/n_updates,train/clip_fraction,train/loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/clip_range
18589,1663.0,17719296,953,1442,0.14266136000000001,0.001219929793751362,0.0003,0.000367581844329834,1.4555718898773193,14410,0.23087565104166666,0.011303783394396305,0.023401627,0.011317913639262163,0.1820416495203972,0.2
18601,1663.0,17731584,953,1443,0.13343929999999998,0.0008101587653982278,0.0003,-0.009941339492797852,1.4529885053634644,14420,0.24833984375,0.038692012429237366,0.026129847,0.01494504508858275,0.18243901518483957,0.2
18614,1663.0,17743872,953,1444,0.12631217000000003,0.0007536015249267318,0.0003,-0.0033878087997436523,1.4489279985427856,14430,0.227880859375,-0.01271109003573656,0.024511734,0.012503115778721015,0.17274289143582186,0.2
18627,1663.0,17756160,953,1445,0.12828891,0.0007754586665062864,0.0003,0.0002809762954711914,1.4378637075424194,14440,0.20982259114583332,0.014942233450710773,0.025637938,0.010971579168593355,0.17400608894725642,0.2
18640,1663.0,17768448,953,1446,0.12529194999999999,0.0008416656741701445,0.0003,-0.008289575576782227,1.447371244430542,14450,0.21399739583333333,0.03260026499629021,0.02660208,0.010786423064079525,0.18073288388550282,0.2
18653,1663.0,17780736,953,1447,0.12759542999999998,0.0010282370889702483,0.0003,-0.0017316341400146484,1.4527695178985596,14460,0.20867513020833334,-0.014302844181656837,0.0321007,0.010426055756640077,0.1800926558673382,0.2
18666,1663.0,17793024,953,1448,0.12669775,0.0010205842757992892,0.0003,-0.0007277727127075195,1.4757822751998901,14470,0.21310221354166667,-0.013516617938876152,0.02989689,0.011544116073734283,0.16851444294055304,0.2
18679,1663.0,17805312,953,1449,0.1346081,0.0010328364668263626,0.0003,-0.0033376216888427734,1.46149742603302,14480,0.22920735677083334,0.05002426356077194,0.03145259,0.01254134156697546,0.17513509665926297,0.2
18691,1663.0,17817600,953,1450,0.12945261000000002,0.001000069062683906,0.0003,-0.0012584924697875977,1.4498428106307983,14490,0.22293294270833333,-0.013532634824514389,0.032583334,0.009876684832852334,0.1859675611058871,0.2
18704,1663.0,17829888,953,1451,0.13379702000000002,0.0008546702866927565,0.0003,-0.006903529167175293,1.4478434324264526,14500,0.20409342447916667,0.014150954782962799,0.020928582,0.009685146998769293,0.1867780855546395,0.2
18717,1663.0,17842176,953,1452,0.14241028000000003,0.0008528160033165477,0.0003,-0.002281665802001953,1.459582805633545,14510,0.22284342447916666,-0.0019712690263986588,0.034038976,0.013102506353364636,0.18088328006366888,0.2
18730,1663.0,17854464,953,1453,0.14204064,0.0008813607658036441,0.0003,-0.005553603172302246,1.458999514579773,14520,0.23387044270833332,0.0374254435300827,0.029090352,0.01357111483666813,0.18452931965390842,0.2
18743,1663.0,17866752,953,1454,0.142591,0.0009323427532156833,0.0003,-0.005818963050842285,1.4509520530700684,14530,0.2243408203125,0.004033701494336128,0.029329987,0.011308473029203014,0.18073786683380605,0.2
18756,1663.0,17879040,953,1455,0.13669703,0.0010135451043424837,0.0003,-0.004567623138427734,1.4523826837539673,14540,0.20602213541666667,-0.002128326566889882,0.024986418,0.01075456244579982,0.19156711796919504,0.2
18769,1663.0,17891328,953,1456,0.12748603,0.000913687099167267,0.0003,2.5153160095214844e-05,1.4575586318969727,14550,0.22921549479166667,0.05624840408563614,0.039574996,0.013484147074874879,0.1887705442806085,0.2
18782,1663.0,17903616,953,1457,0.11896365999999998,0.0010114954159386495,0.0003,0.0023740530014038086,1.4674209356307983,14560,0.23426106770833333,0.019014328718185425,0.035043996,0.013076235053207104,0.18172365427017212,0.2
18794,1663.0,17915904,953,1458,0.11445234999999998,0.0008483603472844455,0.0003,-0.00438237190246582,1.454877257347107,14570,0.20332845052083334,0.03133823350071907,0.029175267,0.010755785519480317,0.18562019703288873,0.2
18807,1663.0,17928192,953,1459,0.11457188,0.0009604930512978171,0.0003,-0.000217437744140625,1.46372652053833,14580,0.22589518229166666,0.04024741053581238,0.032448027,0.012933757515323425,0.1848498695840438,0.2
18820,1663.0,17940480,953,1460,0.12403143,0.0008666586994119523,0.0003,-0.0006704330444335938,1.478121280670166,14590,0.222509765625,0.013950695283710957,0.028900122,0.01288151939685728,0.1784935049712658,0.2
18833,1663.0,17952768,953,1461,0.11087622999999999,0.001040019968801668,0.0003,-0.0002105236053466797,1.4816325902938843,14600,0.22779947916666668,0.05716929957270622,0.037254415,0.012276395508039665,0.18240988788505394,0.2
18846,1663.0,17965056,953,1462,0.12188144,0.0010369471218837135,0.0003,-0.004186511039733887,1.4744749069213867,14610,0.22985026041666667,0.009578787721693516,0.03693852,0.01127596570974371,0.17737842177351315,0.2
18859,1663.0,17977344,953,1463,0.11885265,0.0007390150585858161,0.0003,-0.0008194446563720703,1.4650410413742065,14620,0.2346923828125,0.014514291658997536,0.030169467,0.012701771991851274,0.17503529364864032,0.2
18872,1663.0,17989632,953,1464,0.12766590000000003,0.0009158854363098119,0.0003,0.0009026527404785156,1.4663395881652832,14630,0.220458984375,0.011801043525338173,0.0233123,0.01195038778654028,0.17060380230347316,0.2
18884,1663.0,18001920,953,1465,0.12900654,0.0008644537738443129,0.0003,-0.006880044937133789,1.4748510122299194,14640,0.23129069010416667,-0.001950336154550314,0.024288423,0.013922990162245696,0.16662871067722637,0.2
18898,1663.0,18014208,953,1466,0.12806483999999999,0.0009616177518940579,0.0003,-0.0032967329025268555,1.465870976448059,14650,0.2144775390625,0.031308941543102264,0.030679004,0.011186406695924234,0.17630951603253683,0.2
18910,1663.0,18026496,953,1467,0.13166693000000002,0.0008784596027756682,0.0003,-0.005093574523925781,1.4696332216262817,14660,0.20917154947916666,0.00394195131957531,0.024096876,0.012170326063884811,0.1842983789741993,0.2
18923,1663.0,18038784,953,1468,0.1310145,0.0008791955669191035,0.0003,-0.00026619434356689453,1.4445767402648926,14670,0.22403971354166666,0.028468241915106773,0.03321624,0.011427445195537681,0.1917460652689139,0.2
18936,1663.0,18051072,953,1469,0.12922813,0.0010384666249744138,0.0003,-0.0014990568161010742,1.4414106607437134,14680,0.2224365234375,0.011170151643455029,0.023197748,0.011312226492494422,0.2027281291782856,0.2
18949,1663.0,18063360,953,1470,0.11339917999999999,0.0010506560132701756,0.0003,-0.0036352872848510742,1.4617336988449097,14690,0.21990559895833334,-0.007615845650434494,0.033207804,0.01137028645898681,0.20608138255774974,0.2
18962,1663.0,18075648,953,1471,0.10559117999999999,0.000717956931619786,0.0003,-0.00034749507904052734,1.4775917530059814,14700,0.22137858072916666,0.0542360357940197,0.022421064,0.01272956090979278,0.19944050846000513,0.2
18975,1663.0,18087936,953,1472,0.09365108999999999,0.0008848144305678337,0.0003,-0.0031871795654296875,1.484799861907959,14710,0.22134602864583333,0.014535871334373951,0.02187381,0.011924032930255634,0.200100102648139,0.2
18988,1663.0,18100224,953,1473,0.09361903999999999,0.0007616964020902135,0.0003,-0.00324404239654541,1.4755237102508545,14720,0.208251953125,0.022350801154971123,0.03211673,0.011929000510281184,0.1947810081144174,0.2
19001,1663.0,18112512,953,1474,0.09558103,0.000781026525373818,0.0003,0.0003629922866821289,1.4567883014678955,14730,0.21774088541666667,-0.016459548845887184,0.02985193,0.012021518852270674,0.21744116383294265,0.2
19013,1663.0,18124800,953,1475,0.10245072999999998,0.0010750765048063234,0.0003,0.0003173351287841797,1.4616600275039673,14740,0.22692057291666667,-0.0010292246006429195,0.028310588,0.011392875650926726,0.21358402781188487,0.2
19026,1663.0,18137088,953,1476,0.10813887999999999,0.0010546002510030425,0.0003,-0.004533290863037109,1.4616955518722534,14750,0.23721516927083333,0.005385213531553745,0.035744876,0.012905100701512613,0.22478324808180333,0.2
19039,1663.0,18149376,953,1477,0.11433014999999999,0.0008550232043792979,0.0003,-0.003872394561767578,1.4420223236083984,14760,0.23592936197916667,-0.010111440904438496,0.026045443,0.013527809869750248,0.2461433507502079,0.2
19052,1663.0,18161664,953,1478,0.12525934,0.000993342664348044,0.0003,0.0014982223510742188,1.4362437725067139,14770,0.2284423828125,-0.011357862502336502,0.033835728,0.01411283594594958,0.25510006844997407,0.2
19065,1663.0,18173952,953,1479,0.12293545,0.0009527485410217196,0.0003,0.0015559792518615723,1.4368993043899536,14780,0.2361572265625,-0.0003837644471786916,0.029240208,0.0127967962915136,0.24943505252401035,0.2
19078,1663.0,18186240,953,1480,0.10940202999999998,0.0008946373645964437,0.0003,-0.003366231918334961,1.453450322151184,14790,0.21884765625,0.0020690676756203175,0.028419835,0.012465089267304089,0.22037873193621635,0.2
19091,1663.0,18198528,953,1481,0.10085488,0.001016185446860618,0.0003,-0.0025118589401245117,1.4590238332748413,14800,0.23103841145833334,0.008360220119357109,0.0394774,0.013381393011513865,0.21869003089765707,0.2
19104,1663.0,18210816,953,1482,0.12259466,0.001090026788506293,0.0003,-0.0054825544357299805,1.4576538801193237,14810,0.23819986979166666,0.013067887164652348,0.03190722,0.012524153789369545,0.20141577360530694,0.2
19116,1663.0,18223104,953,1483,0.13644988,0.0011445629361787723,0.0003,-0.002655029296875,1.4549481868743896,14820,0.22931315104166666,-0.02062331512570381,0.03721535,0.012834130989722326,0.20356356898943584,0.2
19129,1663.0,18235392,953,1484,0.1452557,0.0008197107402187005,0.0003,0.0003154277801513672,1.4749293327331543,14830,0.23715006510416667,0.039481814950704575,0.022571012,0.014452549147730072,0.19042092822492124,0.2
19142,1663.0,18247680,953,1485,0.15180266,0.0008970923775223127,0.0003,0.0015280842781066895,1.4948105812072754,14840,0.23872884114583334,0.010929115116596222,0.020086605,0.013725450122001348,0.1828258569041888,0.2
19155,1663.0,18259968,953,1486,0.15149521,0.0009081889858407521,0.0003,0.00017201900482177734,1.4698768854141235,14850,0.22222493489583334,0.0132095692679286,0.037317038,0.011532104156746452,0.19178044125437738,0.2
19168,1663.0,18272256,953,1487,0.15576355,0.001043479728332386,0.0003,-0.0040007829666137695,1.464242696762085,14860,0.245849609375,0.01686585135757923,0.028079577,0.01372757966989108,0.20325871743261814,0.2
19181,1663.0,18284544,953,1488,0.16377799999999998,0.0010730265242879491,0.0003,0.0007610321044921875,1.4775173664093018,14870,0.218896484375,0.01610327512025833,0.020030065,0.012631957289704588,0.20576277909179527,0.2
19194,1663.0,18296832,953,1489,0.16182775999999996,0.0008921929602365708,0.0003,0.0008254647254943848,1.4697012901306152,14880,0.22997233072916667,0.012757915072143078,0.040673282,0.011960008399910294,0.21610699680944284,0.2
19207,1663.0,18309120,953,1490,0.17181999999999997,0.000977726636983789,0.0003,-0.0022525787353515625,1.4760915040969849,14890,0.22963053385416668,0.006322117522358894,0.027498273,0.012569978059036657,0.20702903382480145,0.2
19219,1663.0,18321408,953,1491,0.16521039999999998,0.0008157739016345052,0.0003,-0.004168510437011719,1.482836127281189,14900,0.23881022135416666,0.008466963656246662,0.0306597,0.013311053536259958,0.1862040214240551,0.2
19232,1663.0,18333696,953,1492,0.15819489,0.0008309883924084716,0.0003,-0.0021048784255981445,1.4857736825942993,14910,0.21593424479166667,0.024567266926169395,0.025344415,0.011816343743460796,0.1767834379027287,0.2
19245,1663.0,18345984,953,1493,0.15210266,0.000882238950437871,0.0003,-0.0029991865158081055,1.4793004989624023,14920,0.2407470703125,0.029506050050258636,0.02700419,0.013649473686382408,0.18224881067872048,0.2
19258,1663.0,18358272,953,1494,0.1511458,0.0008488647493777535,0.0003,-0.0038530826568603516,1.4988617897033691,14930,0.20045572916666668,0.0008292602142319083,0.020656489,0.009029710237518885,0.18349412083625793,0.2
19271,1663.0,18370560,953,1495,0.17708595999999996,0.0009390019301766491,0.0003,0.001391291618347168,1.500057578086853,14940,0.23116861979166667,0.010550694540143013,0.02809003,0.012283822024134377,0.19095001431802908,0.2
19284,1663.0,18382848,953,1496,0.16888062,0.0010285275848824918,0.0003,-0.0010057687759399414,1.533586025238037,14950,0.221240234375,0.00019004286150448024,0.024810055,0.01023293370308238,0.18109087410072486,0.2
19297,1663.0,18395136,953,1497,0.16022486000000005,0.000894682068004234,0.0003,-0.008760929107666016,1.523476243019104,14960,0.236083984375,-0.014618057757616043,0.033439875,0.013704711717825073,0.18349456675350667,0.2
19310,1663.0,18407424,953,1498,0.15791885000000006,0.0009165828396968816,0.0003,-0.002365589141845703,1.5545156002044678,14970,0.22289225260416667,0.011036105453968048,0.024001976,0.01313344522107703,0.17320471381147703,0.2
19323,1663.0,18419712,953,1499,0.16127767,0.0008178457617608122,0.0003,-0.0040700435638427734,1.539353370666504,14980,0.2296875,0.0006395073141902685,0.024259858,0.012588467090730167,0.17106268828113874,0.2
19335,1663.0,18432000,953,1500,0.16028682999999996,0.000737606119037082,0.0003,-0.006997227668762207,1.531283974647522,14990,0.21000162760416666,-0.01904737576842308,0.01984336,0.01223851301134952,0.17761645764112471,0.2
19348,1663.0,18444288,953,1501,0.15397182999999998,0.0009113637790809056,0.0003,-0.0006103515625,1.5344774723052979,15000,0.22425944010416668,-0.004961258266121149,0.021548642,0.01218657054681292,0.17060420413812002,0.2
19361,1663.0,18456576,953,1502,0.16358801000000003,0.0009819229161015148,0.0003,-0.0036933422088623047,1.53680419921875,15010,0.215087890625,0.005546676926314831,0.023200816,0.009712515076777587,0.17237222778300446,0.2
19374,1663.0,18468864,953,1503,0.16578001,0.0009281530758623072,0.0003,-0.001765608787536621,1.5393928289413452,15020,0.2186767578125,0.022826043888926506,0.018526262,0.01194585467625681,0.15467829344173273,0.2
19387,1663.0,18481152,953,1504,0.17174505999999998,0.0010702902854063724,0.0003,-0.00026035308837890625,1.5510966777801514,15030,0.23623046875,0.027324657887220383,0.04027687,0.012379346745001385,0.1609906683365504,0.2
19400,1663.0,18493440,953,1505,0.17744983,0.0010713367363071786,0.0003,-0.003514528274536133,1.543083667755127,15040,0.2183349609375,-0.010907314717769623,0.021708786,0.011298386639585564,0.1660565690447887,0.2
19413,1663.0,18505728,953,1506,0.17852178999999999,0.0008277860155430971,0.0003,0.0007186532020568848,1.5654503107070923,15050,0.236669921875,-0.0062256427481770515,0.01974459,0.013393917978100944,0.15134850479662418,0.2
19426,1663.0,18518016,953,1507,0.19022603999999999,0.0008148616405681727,0.0003,-0.006312131881713867,1.5377748012542725,15060,0.223095703125,0.01000748760998249,0.03068397,0.012131256631255383,0.15523358459273975,0.2
19439,1663.0,18530304,953,1508,0.19104503,0.0009634393747395127,0.0003,-0.006096005439758301,1.5355397462844849,15070,0.23091634114583334,0.001441527740098536,0.03387657,0.013563949391876424,0.16696473894019923,0.2
19452,1663.0,18542592,953,1509,0.18862663000000002,0.0011105033992104532,0.0003,-0.00306093692779541,1.5449390411376953,15080,0.23224283854166666,0.01966889202594757,0.03056254,0.011924124005114814,0.15790327762564024,0.2
19465,1663.0,18554880,953,1510,0.20077441000000001,0.0009162684512678728,0.0003,-0.007852673530578613,1.5537415742874146,15090,0.226220703125,0.010806781239807606,0.025238117,0.012930581814968416,0.16161807974179584,0.2
19477,1663.0,18567168,953,1511,0.21416531999999996,0.0008893085603176587,0.0003,-0.004901885986328125,1.53797447681427,15100,0.22542317708333334,-0.008610374294221401,0.064358234,0.013092756364009498,0.15784014984965325,0.2
19490,1663.0,18579456,953,1512,0.21818253000000007,0.0009666954413963443,0.0003,-0.005447030067443848,1.5456279516220093,15110,0.24109700520833333,0.08666931092739105,0.024239758,0.01260799084896765,0.15650125456353028,0.2
19503,1663.0,18591744,953,1513,0.21895710000000002,0.0008203619786551523,0.0003,-0.007382631301879883,1.5543296337127686,15120,0.22237955729166667,0.018842384219169617,0.028505102,0.012798067211891369,0.1487503293901682,0.2
19516,1663.0,18604032,953,1514,0.22059463,0.0007878607839832814,0.0003,-0.0013937950134277344,1.5496093034744263,15130,0.20699055989583334,0.011092565953731537,0.022503262,0.011562368136219447,0.14222024617095788,0.2
19529,1663.0,18616320,953,1515,0.2037475,0.0008207374437612695,0.0003,-0.009452462196350098,1.5545094013214111,15140,0.22179361979166667,0.023740483447909355,0.040286016,0.012805311513754228,0.1410241295893987,0.2
19542,1663.0,18628608,953,1516,0.20845946999999998,0.0008869831676596126,0.0003,-0.0075321197509765625,1.5439332723617554,15150,0.22932942708333334,0.0131831094622612,0.029768398,0.013830971738207154,0.15181805267930032,0.2
19555,1663.0,18640896,953,1517,0.20322932000000002,0.0010150954349531578,0.0003,-0.00023663043975830078,1.5333508253097534,15160,0.221875,-0.010006616823375225,0.0360425,0.013172048551981182,0.15738898441195487,0.2
19568,1663.0,18653184,953,1518,0.20564922,0.0009291955668080239,0.0003,-0.0031567811965942383,1.544527292251587,15170,0.21297200520833334,-0.008591469377279282,0.026532583,0.01185417621624462,0.14996197906633218,0.2
19581,1663.0,18665472,953,1519,0.18771422999999998,0.0009520665378810615,0.0003,-0.0019490718841552734,1.5584259033203125,15180,0.22693684895833333,0.009738407097756863,0.03463947,0.011708239583094837,0.14143277344604333,0.2
19594,1663.0,18677760,953,1520,0.18979212999999998,0.0007335975697666679,0.0003,-0.010610699653625488,1.561804175376892,15190,0.2232177734375,0.01844119280576706,0.02378819,0.011619929092072804,0.12728655897080898,0.2
19607,1663.0,18690048,953,1521,0.21682447,0.0009193625586704002,0.0003,-0.0016505718231201172,1.5799789428710938,15200,0.208203125,-0.0007720008725300431,0.024328917,0.010826301706159332,0.11991406654318174,0.2
19620,1663.0,18702336,953,1522,0.21646872000000003,0.0012339924705126275,0.0003,-0.0038602352142333984,1.6096125841140747,15210,0.22249348958333334,0.007993708364665508,0.024327563,0.011007612114068858,0.11100354318817457,0.2
19633,1663.0,18714624,953,1523,0.20287431,0.0010059454148480047,0.0003,-0.003392934799194336,1.6055138111114502,15220,0.20501302083333334,-0.01073775626718998,0.021854525,0.01038917883609732,0.1146272941182057,0.2
19646,1663.0,18726912,953,1524,0.20175887,0.0010435408379332026,0.0003,0.0007575750350952148,1.571812391281128,15230,0.23072102864583333,0.006452883593738079,0.030999774,0.012759040280555686,0.11557292578121027,0.2
19659,1663.0,18739200,953,1525,0.20005325999999996,0.0007791651413450988,0.0003,-0.0018218755722045898,1.5468330383300781,15240,0.21587727864583334,-0.0021174990106374025,0.02551581,0.010060771379600434,0.13607009363671144,0.2
19672,1663.0,18751488,953,1526,0.20930748,0.0010964940495038415,0.0003,-0.0022296905517578125,1.5451979637145996,15250,0.23602701822916666,-0.00014257703151088208,0.024971336,0.011530831979083207,0.15278038556377094,0.2
19685,1663.0,18763776,953,1527,0.19586943000000004,0.000836370722618085,0.0003,-0.0038938522338867188,1.579214334487915,15260,0.22228190104166667,0.0031402399763464928,0.021693304,0.0115320322283272,0.13858545534312725,0.2
19698,1663.0,18776064,953,1528,0.17718395000000003,0.0008481864932188425,0.0003,0.0018393993377685547,1.5887677669525146,15270,0.21025390625,0.005747335962951183,0.025731273,0.010257095957786077,0.12224746656914552,0.2
19711,1663.0,18788352,953,1529,0.18095466999999998,0.0009160470255361967,0.0003,-0.0016945600509643555,1.6002520322799683,15280,0.216552734375,0.012330643832683563,0.032128993,0.011303082406326818,0.11801891103386879,0.2
19724,1663.0,18800640,953,1530,0.15858232000000003,0.001027112418281225,0.0003,0.002360403537750244,1.6255971193313599,15290,0.22159016927083333,0.009439853020012379,0.029124184,0.01092688880477605,0.09688958364228407,0.2
19737,1663.0,18812928,953,1531,0.15369717000000002,0.0010542785627421837,0.0003,-5.6624412536621094e-05,1.6579829454421997,15300,0.23959147135416667,0.08529333770275116,0.024828637,0.014078718885139096,0.07717687065402666,0.2
19750,1663.0,18825216,953,1532,0.15162539,0.0008961383850116059,0.0003,-9.357929229736328e-05,1.6679962873458862,15310,0.2181884765625,0.006371219176799059,0.025010973,0.011993919999076752,0.05217306638757388,0.2
19762,1663.0,18837504,953,1533,0.16136186999999996,0.0009633142556443393,0.0003,-0.0010901689529418945,1.6474850177764893,15320,0.20858561197916667,-0.006138907745480537,0.022311842,0.011787677157796377,0.06279328515132268,0.2
19775,1663.0,18849792,953,1534,0.14999492999999997,0.0008931573968008403,0.0003,-0.006311178207397461,1.6444687843322754,15330,0.20502115885416666,-0.00646143639460206,0.02266033,0.010842154630760584,0.06262807448705038,0.2
19788,1663.0,18862080,953,1535,0.14551305999999997,0.0008603736748076092,0.0003,-0.0038625001907348633,1.6614576578140259,15340,0.22317708333333333,-0.0032457117922604084,0.030526683,0.011364574247515217,0.060736490537722905,0.2
19801,1663.0,18874368,953,1536,0.15347049999999998,0.0010798708013832461,0.0003,-0.0006157159805297852,1.6622138023376465,15350,0.22320963541666666,0.02423810586333275,0.020568686,0.011199974194460083,0.06614633488158385,0.2
19814,1663.0,18886656,953,1537,0.16725946,0.0009338397781599876,0.0003,-0.0015633106231689453,1.6544933319091797,15360,0.2160888671875,-0.0009249851573258638,0.028949859,0.011454026331436277,0.07227049296100935,0.2
19827,1663.0,18898944,953,1538,0.17634212999999999,0.0008867751813340874,0.0003,-0.006178617477416992,1.6691299676895142,15370,0.21810709635416667,0.00896168127655983,0.02097126,0.011359357735151813,0.07724583397308986,0.2
19840,1663.0,18911232,953,1539,0.18752358000000005,0.0007610871689848863,0.0003,-0.005570411682128906,1.6651637554168701,15380,0.22766927083333333,8.368666749447584e-05,0.022842074,0.012839214967243606,0.07931129386027654,0.2
19853,1663.0,18923520,953,1540,0.17603910000000003,0.0009398622797410402,0.0003,-0.000861048698425293,1.6895148754119873,15390,0.222998046875,0.006219152361154556,0.024332426,0.011527240324600523,0.0863923209408919,0.2
19866,1663.0,18935808,953,1541,0.17344949000000004,0.0007885469670024273,0.0003,-0.002213120460510254,1.7054866552352905,15400,0.23147786458333333,-0.010857243090867996,0.030024258,0.014977510934356057,0.07036813447872797,0.2
19879,1663.0,18948096,953,1542,0.16473269999999998,0.0009499088794503526,0.0003,-0.001215219497680664,1.6891433000564575,15410,0.20934244791666667,0.0369194857776165,0.016643941,0.010093281639031677,0.06960977253814539,0.2
19892,1663.0,18960384,953,1543,0.16331821000000002,0.0008859916472071442,0.0003,-0.008192300796508789,1.6723780632019043,15420,0.21544596354166667,0.011935636401176453,0.024364263,0.012108024416617506,0.06781399970253309,0.2
19905,1663.0,18972672,953,1544,0.15281347,0.000837301763992097,0.0003,-0.001111149787902832,1.6690400838851929,15430,0.20342610677083334,-0.018275700509548187,0.02079464,0.011504410857742186,0.06732252687215805,0.2
19918,1663.0,18984960,953,1545,0.15585993,0.0013065793279565697,0.0003,0.00019294023513793945,1.673323392868042,15440,0.22244466145833333,0.004675507545471191,0.026483491,0.01230049740964508,0.08777244513233502,0.2
19931,1663.0,18997248,953,1546,0.15564681000000002,0.0009081861786701969,0.0003,-0.004558086395263672,1.681154727935791,15450,0.21531575520833332,-0.025767220184206963,0.022777272,0.012255360467679565,0.07669122753043969,0.2
19944,1663.0,19009536,953,1547,0.14307712,0.0008043626332437271,0.0003,0.00022327899932861328,1.6944891214370728,15460,0.21907552083333334,0.0019725398160517216,0.026200606,0.012384061461489182,0.06526098226507505,0.2
19957,1663.0,19021824,953,1548,0.12997998,0.0008977895829048066,0.0003,0.0016108155250549316,1.6977341175079346,15470,0.24039713541666666,0.0161894503980875,0.03850582,0.014158742068927192,0.05497688526908557,0.2
19970,1663.0,19034112,953,1549,0.12012546999999998,0.0007268983065841894,0.0003,0.0011293888092041016,1.717990517616272,15480,0.21124674479166666,-0.009715263731777668,0.025784632,0.0131811980943894,0.055981274942557016,0.2
19983,1663.0,19046400,953,1550,0.11872695999999999,0.0010170719765180062,0.0003,-0.0002149343490600586,1.714178204536438,15490,0.21079915364583332,0.01090239267796278,0.025516862,0.011971490226763611,0.04114118206004302,0.2
19996,1663.0,19058688,953,1551,0.12679524999999997,0.0008540296631053934,0.0003,0.000862419605255127,1.7209465503692627,15500,0.22049153645833333,-0.0098195131868124,0.035404697,0.012330627800353492,0.05121330370505651,0.2
20009,1663.0,19070976,953,1552,0.1107739,0.0009530120392355456,0.0003,-0.0007179975509643555,1.7328242063522339,15510,0.22377115885416668,0.047007814049720764,0.02988346,0.010696390138279336,0.04377073099215825,0.2
20022,1663.0,19083264,953,1553,0.10726778,0.0010359701538315373,0.0003,-0.0022715330123901367,1.7315565347671509,15520,0.22598470052083333,0.027351131662726402,0.021804184,0.012474615329362374,0.02085746390124162,0.2
20035,1663.0,19095552,953,1554,0.10473069,0.0007984765284012004,0.0003,-0.007522225379943848,1.7268704175949097,15530,0.23248697916666666,-0.0010791519889608026,0.028643057,0.012229937162192072,0.021472205097476642,0.2
20048,1663.0,19107840,953,1555,0.10429063000000001,0.0008878841465805938,0.0003,-0.001282811164855957,1.747164011001587,15540,0.22916666666666666,-0.0010759049328044057,0.034050528,0.01167138840125214,0.003490386779109637,0.2
20061,1663.0,19120128,953,1556,0.11241593999999999,0.0009959154879349323,0.0003,-0.005561709403991699,1.759493350982666,15550,0.228466796875,0.025563281029462814,0.025038367,0.012231675662769703,-0.017866224547227225,0.2
20074,1663.0,19132416,953,1557,0.10793144999999998,0.0010845658803191327,0.0003,-0.004136562347412109,1.7558377981185913,15560,0.21201171875,0.014474298804998398,0.028109008,0.010760118536563824,-0.022019225483139355,0.2
20086,1663.0,19144704,953,1558,0.11790372000000002,0.001052608694302156,0.0003,-0.004657149314880371,1.7370671033859253,15570,0.2158935546875,0.016995158046483994,0.03785614,0.010687427473506735,0.002101300780971845,0.2
20099,1663.0,19156992,953,1559,0.10239456000000004,0.0010270086069946653,0.0003,-0.0017659664154052734,1.7613314390182495,15580,0.22239583333333332,-0.010656248778104782,0.032057498,0.011247528209059965,0.004822399963935216,0.2
20112,1663.0,19169280,953,1560,0.10506973000000003,0.0009119118009645414,0.0003,-0.0031818151473999023,1.767285943031311,15590,0.22256673177083333,-0.003241573693230748,0.025708565,0.011946833982074167,0.004174427315592766,0.2
20125,1663.0,19181568,953,1561,0.09887534000000002,0.0009393942310452985,0.0003,-0.0036652088165283203,1.7657219171524048,15600,0.205810546875,-0.004985521547496319,0.022872334,0.010854941431898624,0.0012060515582561493,0.2
20138,1663.0,19193856,953,1562,0.07768287000000001,0.0009475533284482178,0.0003,-0.005906105041503906,1.7494744062423706,15610,0.21708170572916666,-0.0066932798363268375,0.029276736,0.011383349968188365,0.006736153488357862,0.2
20151,1663.0,19206144,953,1563,0.08544481,0.0010710181600340244,0.0003,0.000605165958404541,1.7632973194122314,15620,0.22088216145833334,0.09253561496734619,0.027761042,0.01220832033456342,0.002213487649957339,0.2
20164,1663.0,19218432,953,1564,0.08104626999999998,0.0008598386458288587,0.0003,-0.003941774368286133,1.7677600383758545,15630,0.21915690104166666,0.009565037675201893,0.028794667,0.011054840444073004,0.0019263839970032374,0.2
20177,1663.0,19230720,953,1565,0.08727947999999999,0.0009226087725134372,0.0003,-0.0031856298446655273,1.7723548412322998,15640,0.21478678385416666,0.013665515929460526,0.029985087,0.011762583756353705,0.006322359417875608,0.2
20190,1663.0,19243008,953,1566,0.08602179,0.0008855395205197661,0.0003,-0.0060530900955200195,1.790077805519104,15650,0.22223307291666666,-0.002956562675535679,0.03310936,0.011737314674731655,0.0014277122914791106,0.2
20203,1663.0,19255296,953,1567,0.07460344,0.0009277785826573866,0.0003,0.0013240575790405273,1.8302494287490845,15660,0.20817057291666666,-0.010355199687182903,0.019496871,0.010710525974961154,-0.008720739806691805,0.2
20216,1663.0,19267584,953,1568,0.0771801,0.0008855282307952924,0.0003,-0.00019991397857666016,1.8097249269485474,15670,0.2384521484375,0.04107777029275894,0.031300854,0.014420885988511146,-0.024150283510486283,0.2
20229,1663.0,19279872,953,1569,0.07275664,0.0008519245171858832,0.0003,-0.004725933074951172,1.8167290687561035,15680,0.21248372395833334,-0.018643435090780258,0.033426452,0.01209276455071328,-0.007472148537635804,0.2
